################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2363822400775561E+00 a        33     0     2     1     8
 -1.5986600664406154E+00 a        34     0     2     1     9
  3.5269146161813825E-01 a        35     0     2     1    10
  3.1750191031661186E+00 a        36     0     2     1    11
 -8.8665966433528864E-02 a        37     0     2     1    12
 -8.5979567564329495E-01 a        38     0     2     1    13
 -5.2599223636619209E-02 a        39     0     2     1    14
  7.8108185391346951E-01 a        40     0     2     1    15
 -1.7724597451302176E-01 a        41     0     2     1    16
  1.6645552158289463E+00 a        42     0     2     1    17
  1.1874570602336867E+00 a        43     0     2     1    18
 -8.3423041259527142E-01 a        44     0     2     1    19
 -1.1913876356003283E+00 a        45     0     2     1    20
  4.4602471168668550E-01 a        46     0     2     1    21
 -1.3203063606925283E+00 a        47     0     2     1    22
  1.5133787234023419E+00 a        48     0     2     1    23
 -5.4531762723351096E-01 a        49     0     2     1    24
  7.0895187803853243E-01 a        50     0     2     1    25
 -6.2054688919803507E+00 a        51     0     3     1     1
 -9.0824639667237761E-01 a        52     0     3     1     2
 -7.1002824895787311E-03 a        53     0     3     1     3
 -3.1381410450201872E+00 a        54     0     3     1     4
  1.7943355707837105E-01 a        55     0     3     1     5
 -4.5823492561832007E+00 a        56     0     3     1     6
  7.0611269739157226E-02 a        57     0     3     1     7
  3.4775627151339963E+00 a        58     0     3     1     8
 -2.2634232733717869E+00 a        59     0     3     1     9
  1.2825212516451856E-01 a        60     0     3     1    10
  9.3196599516709373E+00 a        61     0     3     1    11
 -9.2432474098981354E-01 a        62     0     3     1    12
 -4.2603090420440513E+00 a        63     0     3     1    13
 -1.1363434097478725E-01 a        64     0     3     1    14
  2.2068015132176337E+00 a        65     0     3     1    15
 -4.7300666738841013E-01 a        66     0     3     1    16
  4.6981726546119509E+00 a        67     0     3     1    17
  4.7842462777049617E+00 a        68     0     3     1    18
 -8.6785134547102438E-01 a        69     0     3     1    19
 -4.1607613003854995E+00 a        70     0     3     1    20
  1.7784768705688343E+00 a        71     0     3     1    21
 -5.1052082738791142E+00 a        72     0     3     1    22
  5.5436989198064337E+00 a        73     0     3     1    23
 -1.4973869588040920E+00 a        74     0     3     1    24
  2.1260867049749788E+00 a        75     0     3     1    25
  1.0608086634822360E+00 a        76     0     4     1     1
 -2.4510295530185249E+00 a        77     0     4     1     2
  8.8284201822184483E-01 a        78     0     4     1     3
  3.6836637770699614E+00 a        79     0     4     1     4
 -7.9442234359743213E-01 a        80     0     4     1     5
 -1.2680845831957674E+00 a        81     0     4     1     6
  3.2004350548070910E+00 a        82     0     4     1     7
 -7.7153727671408223E-01 a        83     0     4     1     8
  1.4296194519050467E+00 a        84     0     4     1     9
 -2.8051971182574826E+00 a        85     0     4     1    10
 -4.0910316174275252E+00 a        86     0     4     1    11
 -3.3761517210963117E+00 a        87     0     4     1    12
 -2.1635715015450767E+00 a        88     0     4     1    13
 -1.8230805866806814E+00 a        89     0     4     1    14
 -1.1716027944831030E-01 a        90     0     4     1    15
  4.0826657003952063E+00 a        91     0     4     1    16
  3.3714940995496097E+00 a        92     0     4     1    17
  5.3332073985120418E+00 a        93     0     4     1    18
 -3.0701800982159061E-01 a        94     0     4     1    19
 -2.2805347517993194E-01 a        95     0     4     1    20
  2.4430600352184029E+00 a        96     0     4     1    21
  1.7330542018548283E+00 a        97     0     4     1    22
  3.1301733682886965E+00 a        98     0     4     1    23
 -2.2678883142181960E+00 a        99     0     4     1    24
 -1.4395773387262047E+00 a       100     0     4     1    25
  1.7074558534757005E+00 a       101     0     5     1     1
  1.7176611939016881E-01 a       102     0     5     1     2
 -2.1160050799278816E+00 a       103     0     5     1     3
 -4.0697454245063375E-01 a       104     0     5     1     4
 -1.3310403301378857E+00 a       105     0     5     1     5
  2.1221105566386353E+00 a       106     0     5     1     6
 -4.3642736087053065E+00 a       107     0     5     1     7
 -2.3527062741678115E+00 a       108     0     5     1     8
  9.7959999643633988E-01 a       109     0     5     1     9
  9.0401980807998572E-01 a       110     0     5     1    10
 -3.7405789408298090E-01 a       111     0     5     1    11
  1.9166960014328323E+00 a       112     0     5     1    12
  5.9362811587067510E-01 a       113     0     5     1    13
  6.8527448706030825E-01 a       114     0     5     1    14
 -8.1664746494241625E-01 a       115     0     5     1    15
 -4.7376281687639974E+00 a       116     0     5     1    16
 -5.5670365566874889E+00 a       117     0     5     1    17
 -6.9149743455222312E+00 a       118     0     5     1    18
  1.7453170217342049E+00 a       119     0     5     1    19
 -1.1212859549345817E-01 a       120     0     5     1    20
 -2.8370597638298971E+00 a       121     0     5     1    21
 -2.3602800692647579E+00 a       122     0     5     1    22
 -7.2260434480276832E+00 a       123     0     5     1    23
  3.3701926202049330E+00 a       124     0     5     1    24
  1.7173154421293977E+00 a       125     0     5     1    25
 -1.7404398888799764E+00 a       126     0     6     1     1
  1.3123644219430401E+00 a       127     0     6     1     2
  1.6750510049004632E+00 a       128     0     6     1     3
 -3.5577699894346559E-01 a       129     0     6     1     4
  7.7832979651680967E-01 a       130     0     6     1     5
 -3.1583334437335470E-01 a       131     0     6     1     6
  1.9227133094220394E+00 a       132     0     6     1     7
  1.7274131922271625E+00 a       133     0     6     1     8
 -8.4783249138011474E-01 a       134     0     6     1     9
 -1.5725272470957055E-01 a       135     0     6     1    10
  1.3702975462565368E+00 a       136     0     6     1    11
 -2.8611434529676311E-01 a       137     0     6     1    12
  7.3647761890420693E-01 a       138     0     6     1    13
  6.0292516234309701E-01 a       139     0     6     1    14
 -7.8357996067629027E-02 a       140     0     6     1    15
  1.2200748552490468E+00 a       141     0     6     1    16
  2.1223414247859367E+00 a       142     0     6     1    17
  2.4410176302367472E+00 a       143     0     6     1    18
 -4.7065285609008728E-01 a       144     0     6     1    19
  4.7739188215251804E-01 a       145     0     6     1    20
  1.2008366139295161E+00 a       146     0     6     1    21
  4.4618840233297646E-01 a       147     0     6     1    22
  3.5072789017566124E+00 a       148     0     6     1    23
 -1.4654936795834885E+00 a       149     0     6     1    24
 -4.5773333124039070E-02 a       150     0     6     1    25
  3.6304656229838855E-01 a       151     0     7     1     1
 -5.1046583745017871E-01 a       152     0     7     1     2
 -4.3201856629345392E-01 a       153     0     7     1     3
  7.3756061210305410E-02 a       154     0     7     1     4
 -5.2436192206847920E-02 a       155     0     7     1     5
  1.8014019462951283E-01 a       156     0     7     1     6
 -3.2718012770307503E-01 a       157     0     7     1     7
 -4.5948618646420503E-01 a       158     0     7     1     8
  4.5114330880824255E-01 a       159     0     7     1     9
 -3.6601620389257669E-02 a       160     0     7     1    10
 -3.2907861340720490E-01 a       161     0     7     1    11
 -2.4296205858471273E-01 a       162     0     7     1    12
 -3.3885253115289665E-01 a       163     0     7     1    13
 -2.5855477437728338E-02 a       164     0     7     1    14
  1.6743098382690946E-02 a       165     0     7     1    15
 -2.0034137860002438E-02 a       166     0     7     1    16
 -3.0843717838466894E-01 a       167     0     7     1    17
 -3.5598880225773644E-01 a       168     0     7     1    18
 -1.4477659937762047E-01 a       169     0     7     1    19
 -2.2437513971223921E-01 a       170     0     7     1    20
 -3.8398601755046108E-01 a       171     0     7     1    21
  1.0314443687074409E-01 a       172     0     7     1    22
 -7.0083547561652637E-01 a       173     0     7     1    23
  3.1584311591096265E-01 a       174     0     7     1    24
 -1.4394692187703752E-02 a       175     0     7     1    25
  7.0693129289619225E-02 a       176     0     8     1     1
  1.2389920125836640E-01 a       177     0     8     1     2
 -9.5518162103019971E-02 a       178     0     8     1     3
  5.0071157024693752E-02 a       179     0     8     1     4
 -1.4379068168813326E-02 a       180     0     8     1     5
 -1.6997596527733305E-02 a       181     0     8     1     6
 -3.7040799006944484E-04 a       182     0     8     1     7
 -5.6911263854286957E-02 a       183     0     8     1     8
 -8.3679166123998297E-02 a       184     0     8     1     9
  4.1388729175611386E-02 a       185     0     8     1    10
 -7.6299033953524512E-02 a       186     0     8     1    11
  1.1883087149573114E-01 a       187     0     8     1    12
  1.4505959376464225E-01 a       188     0     8     1    13
 -1.1860303768816075E-01 a       189     0     8     1    14
 -3.7988431574470349E-02 a       190     0     8     1    15
 -1.5108787405426349E-01 a       191     0     8     1    16
 -7.0893060913725978E-02 a       192     0     8     1    17
 -2.7801095182348485E-02 a       193     0     8     1    18
 -2.5291980363347712E-02 a       194     0     8     1    19
  8.9387726085231073E-02 a       195     0     8     1    20
  7.4868725522330828E-02 a       196     0     8     1    21
  2.6869150175828273E-03 a       197     0     8     1    22
  5.1345899349160180E-02 a       198     0     8     1    23
 -1.0331044336836254E-01 a       199     0     8     1    24
 -1.0143143806354057E-01 a       200     0     8     1    25
 -1.0176863255936461E+00 a       201     0     9     1     1
 -1.2049822018433014E+00 a       202     0     9     1     2
 -4.6224025000689686E+00 a       203     0     9     1     3
  6.6178139272620600E+00 a       204     0     9     1     4
 -2.7730294774798239E+00 a       205     0     9     1     5
  1.3747988332167558E+00 a       206     0     9     1     6
 -3.3809709101924806E-01 a       207     0     9     1     7
 -3.6395049118253620E+00 a       208     0     9     1     8
 -3.0409394581652283E+00 a       209     0     9     1     9
  2.4016787230646459E+00 a       210     0     9     1    10
 -5.8238266375190886E+00 a       211     0     9     1    11
  8.5704552879214135E-01 a       212     0     9     1    12
 -2.8415770354039234E+00 a       213     0     9     1    13
 -1.6786333954360144E+00 a       214     0     9     1    14
 -2.5362469097671330E+00 a       215     0     9     1    15
 -1.3462085290980619E+00 a       216     0     9     1    16
 -2.9229477170925824E+00 a       217     0     9     1    17
 -4.6752675260708703E+00 a       218     0     9     1    18
  1.7780757223888461E+00 a       219     0     9     1    19
 -4.5470897557289032E+00 a       220     0     9     1    20
 -1.3696002744585518E+00 a       221     0     9     1    21
  3.1157191896466880E+00 a       222     0     9     1    22
 -3.5471651028531187E-01 a       223     0     9     1    23
  5.2568233884627862E+00 a       224     0     9     1    24
 -2.5409390993732361E+00 a       225     0     9     1    25
 -5.2273535044016519E+00 a       226     0    10     1     1
 -1.0971461165385152E+00 a       227     0    10     1     2
  1.1076970308191711E+00 a       228     0    10     1     3
 -3.9529994317442760E+00 a       229     0    10     1     4
 -1.8075838939339259E+00 a       230     0    10     1     5
 -2.3349219717842931E+00 a       231     0    10     1     6
 -9.0176516933456452E-01 a       232     0    10     1     7
  1.9598740048508687E+00 a       233     0    10     1     8
 -6.3155377068426832E-01 a       234     0    10     1     9
 -1.0793318834745997E+00 a       235     0    10     1    10
  6.5928892325144535E+00 a       236     0    10     1    11
 -4.4635709924417483E-01 a       237     0    10     1    12
 -3.6139127230780308E+00 a       238     0    10     1    13
 -1.0389975745177568E-01 a       239     0    10     1    14
  1.1524765763513167E+00 a       240     0    10     1    15
 -1.1256458413567596E+00 a       241     0    10     1    16
  1.6001497688045287E+00 a       242     0    10     1    17
  2.0930160756503460E+00 a       243     0    10     1    18
  5.5707253148613987E-02 a       244     0    10     1    19
 -2.5247277141321063E+00 a       245     0    10     1    20
  1.5095041446724335E+00 a       246     0    10     1    21
 -4.4612866491571710E+00 a       247     0    10     1    22
  2.5655351695704178E+00 a       248     0    10     1    23
 -1.1535161125124369E+00 a       249     0    10     1    24
  1.8839960219145524E+00 a       250     0    10     1    25
  5.9327273439766124E+00 a       251     0    11     1     1
  1.1203613549836371E+00 a       252     0    11     1     2
  5.8222042627913728E+00 a       253     0    11     1     3
 -3.5280220443669998E+00 a       254     0    11     1     4
  1.8634786868246481E-01 a       255     0    11     1     5
  4.6916317929302975E-01 a       256     0    11     1     6
  1.1098337948811356E+00 a       257     0    11     1     7
  6.8714474713271700E-01 a       258     0    11     1     8
  4.9815784060683272E+00 a       259     0    11     1     9
 -4.3155576204584110E+00 a       260     0    11     1    10
 -2.0510878677369502E+00 a       261     0    11     1    11
 -8.0154253576712542E-01 a       262     0    11     1    12
  5.0248460456469708E+00 a       263     0    11     1    13
  1.5855026375827868E+00 a       264     0    11     1    14
  5.6192773771504090E-01 a       265     0    11     1    15
  2.4596116682313771E+00 a       266     0    11     1    16
 -4.1845889045776091E-01 a       267     0    11     1    17
  1.4735164882887100E+00 a       268     0    11     1    18
 -1.4047914777355872E+00 a       269     0    11     1    19
  9.0578332204079288E+00 a       270     0    11     1    20
  1.9177835859044052E+00 a       271     0    11     1    21
  3.5980817546059779E-01 a       272     0    11     1    22
 -2.5530621771455162E+00 a       273     0    11     1    23
 -5.7439506253567778E+00 a       274     0    11     1    24
  1.7735214148316427E+00 a       275     0    11     1    25
  8.6253232381744862E+00 a       276     0    12     1     1
  5.2946517483832878E+00 a       277     0    12     1     2
  7.7464730158785178E-01 a       278     0    12     1     3
  2.3591078683029290E+00 a       279     0    12     1     4
  3.3638039657556242E+00 a       280     0    12     1     5
  7.0559305653797306E+00 a       281     0    12     1     6
 -4.2291589782656125E+00 a       282     0    12     1     7
  5.5191805907752611E-01 a       283     0    12     1     8
  6.5602521542443819E+00 a       284     0    12     1     9
 -2.9196565256430222E+00 a       285     0    12     1    10
 -1.9677434393187370E+00 a       286     0    12     1    11
  1.3183061179490583E+00 a       287     0    12     1    12
 -1.5722166274160138E-01 a       288     0    12     1    13
  4.7392919936849003E+00 a       289     0    12     1    14
  2.5975332103935682E+00 a       290     0    12     1    15
 -4.7889152093129501E-02 a       291     0    12     1    16
 -6.3215279783981781E+00 a       292     0    12     1    17
  4.1589832688812747E+00 a       293     0    12     1    18
 -1.1848860627593387E+00 a       294     0    12     1    19
  2.9310906948617856E+00 a       295     0    12     1    20
 -2.5071450834957183E+00 a       296     0    12     1    21
 -1.7002345098102776E+00 a       297     0    12     1    22
 -9.9454340779379997E+00 a       298     0    12     1    23
 -3.4268292852877855E+00 a       299     0    12     1    24
 -5.0650432467282525E-01 a       300     0    12     1    25
 -2.0530266968323765E-01 a       301     0    13     1     1
 -2.0919039429191506E+00 a       302     0    13     1     2
 -9.8809093809762050E-01 a       303     0    13     1     3
  1.1042385843365383E-01 a       304     0    13     1     4
  2.1330410124036865E+00 a       305     0    13     1     5
 -1.0078626993156676E+00 a       306     0    13     1     6
  8.8496592755663225E-02 a       307     0    13     1     7
 -7.2351865676962268E-01 a       308     0    13     1     8
 -7.5346854013701159E-01 a       309     0    13     1     9
 -3.7459032024367223E-01 a       310     0    13     1    10
 -1.4576493625364337E-01 a       311     0    13     1    11
 -3.9316794212133979E+00 a       312     0    13     1    12
 -5.0324967461907322E-01 a       313     0    13     1    13
 -2.5099686853298825E-01 a       314     0    13     1    14
 -2.6341333539592515E-01 a       315     0    13     1    15
  1.0670307411936164E+00 a       316     0    13     1    16
  2.0038545214297434E+00 a       317     0    13     1    17
  1.0546695799775123E+00 a       318     0    13     1    18
  6.5139106545354586E-01 a       319     0    13     1    19
 -8.1856948095663007E-01 a       320     0    13     1    20
 -4.4319182994586967E-02 a       321     0    13     1    21
  1.4169066589159272E+00 a       322     0    13     1    22
  1.0557072626871682E+00 a       323     0    13     1    23
 -3.6002011980482668E-01 a       324     0    13     1    24
  6.2300926150521097E-01 a       325     0    13     1    25
 -9.5984483496610373E+00 a       326     0    14     1     1
 -9.6334231835510877E+00 a       327     0    14     1     2
 -2.7262059423868141E+00 a       328     0    14     1     3
 -3.9130909363580053E+00 a       329     0    14     1     4
  8.5809050007009446E-01 a       330     0    14     1     5
 -9.4484383076080523E+00 a       331     0    14     1     6
  3.2567248046798216E+00 a       332     0    14     1     7
 -8.1228353984207879E-01 a       333     0    14     1     8
 -7.7886935988850761E+00 a       334     0    14     1     9
  1.5255418158693586E+00 a       335     0    14     1    10
  2.9663438488674689E+00 a       336     0    14     1    11
 -8.7938636486872070E+00 a       337     0    14     1    12
 -2.8737043491821628E+00 a       338     0    14     1    13
 -4.3045645541250535E+00 a       339     0    14     1    14
 -1.7339266396932880E+00 a       340     0    14     1    15
  6.5717123668260502E-01 a       341     0    14     1    16
  1.0622189222173619E+01 a       342     0    14     1    17
 -1.7776692630859869E+00 a       343     0    14     1    18
  1.7713083729019248E+00 a       344     0    14     1    19
 -5.6269861303173832E+00 a       345     0    14     1    20
  2.2834661979944313E+00 a       346     0    14     1    21
  2.2030411726951775E+00 a       347     0    14     1    22
  1.1891961355810018E+01 a       348     0    14     1    23
  2.1261229996001303E+00 a       349     0    14     1    24
  2.2278557194824460E+00 a       350     0    14     1    25
  2.5092422715609786E+00 a       351     0    15     1     1
  1.8318066384195184E+00 a       352     0    15     1     2
 -7.7755752603464456E-01 a       353     0    15     1     3
  4.2161994171923292E+00 a       354     0    15     1     4
 -2.1908473271638262E-01 a       355     0    15     1     5
 -1.4582541815823273E+00 a       356     0    15     1     6
  1.6191498247672897E+00 a       357     0    15     1     7
 -4.4258775788076815E-01 a       358     0    15     1     8
  1.7339429756676565E+00 a       359     0    15     1     9
  2.1784587373491844E+00 a       360     0    15     1    10
 -4.3971986167924637E-01 a       361     0    15     1    11
  6.2519054843238528E+00 a       362     0    15     1    12
  8.3678671192010352E+00 a       363     0    15     1    13
 -4.0168322358973924E-01 a       364     0    15     1    14
 -7.3506108816586369E-01 a       365     0    15     1    15
 -8.4360239319574615E-01 a       366     0    15     1    16
 -2.7763444315368431E+00 a       367     0    15     1    17
  1.7830299041657785E-01 a       368     0    15     1    18
  9.0811236746316226E-01 a       369     0    15     1    19
  9.8574720771698576E-01 a       370     0    15     1    20
 -1.7788310004945178E+00 a       371     0    15     1    21
 -6.2595450270702475E+00 a       372     0    15     1    22
 -5.0645626791863148E+00 a       373     0    15     1    23
  3.2900293408159276E+00 a       374     0    15     1    24
 -2.0099471698123255E+00 a       375     0    15     1    25
 -3.0063314254303650E+00 a       376     0    16     1     1
  1.1496778323564860E-01 a       377     0    16     1     2
  9.0758442223971517E-02 a       378     0    16     1     3
 -1.9875645353431137E+00 a       379     0    16     1     4
  4.6939197474336236E-01 a       380     0    16     1     5
 -1.1809756174389641E+00 a       381     0    16     1     6
 -5.7590673331527642E-01 a       382     0    16     1     7
  1.6339584591661624E+00 a       383     0    16     1     8
 -5.9245189147436006E-01 a       384     0    16     1     9
  6.6256419113227050E-01 a       385     0    16     1    10
  4.7556978674123034E+00 a       386     0    16     1    11
  3.1470526181720043E-01 a       387     0    16     1    12
 -1.5690490898153384E+00 a       388     0    16     1    13
  2.7041361337724196E-01 a       389     0    16     1    14
  1.3187298573425887E+00 a       390     0    16     1    15
 -7.3794221961345852E-01 a       391     0    16     1    16
  1.6115210250479430E+00 a       392     0    16     1    17
  1.2333520758824006E+00 a       393     0    16     1    18
 -2.8406655914284240E-01 a       394     0    16     1    19
 -2.8003889730388489E+00 a       395     0    16     1    20
 -5.9337348537714586E-02 a       396     0    16     1    21
 -2.1540930013782598E+00 a       397     0    16     1    22
  1.8295983817417507E+00 a       398     0    16     1    23
 -1.6948178021463409E-01 a       399     0    16     1    24
  3.4820604465233596E-01 a       400     0    16     1    25
  1.1201709177092198E+00 a       401     0    17     1     1
 -8.7638868732056319E-01 a       402     0    17     1     2
 -8.8827113352798592E-01 a       403     0    17     1     3
 -9.1991140973663776E-01 a       404     0    17     1     4
  1.1445905415101372E+00 a       405     0    17     1     5
  2.5773581843013056E+00 a       406     0    17     1     6
 -6.5506651686692496E-01 a       407     0    17     1     7
 -4.4897716664252640E-01 a       408     0    17     1     8
 -1.8707101046294448E+00 a       409     0    17     1     9
 -1.8300245427437647E-01 a       410     0    17     1    10
 -3.7743097053050962E+00 a       411     0    17     1    11
 -5.1970254007059005E+00 a       412     0    17     1    12
 -5.3933114774271971E+00 a       413     0    17     1    13
  3.3391386725383010E-01 a       414     0    17     1    14
  1.5577097344416874E-01 a       415     0    17     1    15
  1.9308405137591564E+00 a       416     0    17     1    16
  2.2843782846853382E+00 a       417     0    17     1    17
 -4.2742224874882845E-01 a       418     0    17     1    18
 -9.4793346051996230E-01 a       419     0    17     1    19
  2.4318392752336090E-01 a       420     0    17     1    20
  3.3922810085440475E-01 a       421     0    17     1    21
  9.4797310303244409E+00 a       422     0    17     1    22
  3.5465283200415270E+00 a       423     0    17     1    23
 -1.8082010850197243E+00 a       424     0    17     1    24
 -1.1800472662669385E-01 a       425     0    17     1    25
  3.1136204191025474E+00 a       426     0    18     1     1
  3.3233559068724960E+00 a       427     0    18     1     2
 -9.4577920252932857E-01 a       428     0    18     1     3
  7.0492945965926381E+00 a       429     0    18     1     4
 -1.0634903659813220E+00 a       430     0    18     1     5
  4.1542788006686768E+00 a       431     0    18     1     6
 -2.4794340009383564E+00 a       432     0    18     1     7
 -3.2170230622067619E-01 a       433     0    18     1     8
 -5.9539311358095745E-02 a       434     0    18     1     9
 -1.9628841606526943E+00 a       435     0    18     1    10
 -3.2672800204134600E-01 a       436     0    18     1    11
  3.1887522176645198E+00 a       437     0    18     1    12
 -3.7460986339332600E+00 a       438     0    18     1    13
 -1.6548688696189717E+00 a       439     0    18     1    14
 -4.2172139812768922E-01 a       440     0    18     1    15
 -1.2284624054713160E+00 a       441     0    18     1    16
  1.4491544283078106E+00 a       442     0    18     1    17
 -2.2644836889931563E-01 a       443     0    18     1    18
  5.5412281652128004E-01 a       444     0    18     1    19
  6.3471334991260404E+00 a       445     0    18     1    20
  1.0806832003019804E+00 a       446     0    18     1    21
  5.6662949092267034E+00 a       447     0    18     1    22
  2.4466077454052688E+00 a       448     0    18     1    23
 -3.8144689419557318E+00 a       449     0    18     1    24
  1.4247441381510129E+00 a       450     0    18     1    25
 -7.2655317742501072E-02 a       451     0    19     1     1
  2.7253736826118651E+00 a       452     0    19     1     2
  1.8761786307668320E+00 a       453     0    19     1     3
  5.9523100958782837E-01 a       454     0    19     1     4
 -1.9056128234100751E+00 a       455     0    19     1     5
  1.9532291266332442E+00 a       456     0    19     1     6
  1.6258772977808508E-01 a       457     0    19     1     7
  3.7478726399580953E-01 a       458     0    19     1     8
  6.7439538572948365E-01 a       459     0    19     1     9
  7.6087804758070710E-01 a       460     0    19     1    10
  8.0457660874145320E-01 a       461     0    19     1    11
  5.1721950222339501E+00 a       462     0    19     1    12
  1.5756332934242028E+00 a       463     0    19     1    13
  3.4760930226294734E-01 a       464     0    19     1    14
 -5.6230490311918435E-01 a       465     0    19     1    15
 -1.1137445830313009E+00 a       466     0    19     1    16
 -3.8403416555250436E+00 a       467     0    19     1    17
 -1.7285030974180644E+00 a       468     0    19     1    18
 -5.9467313166430635E-01 a       469     0    19     1    19
  1.2528051195966254E+00 a       470     0    19     1    20
  3.9289953500163888E-01 a       471     0    19     1    21
 -1.4410983588783517E+00 a       472     0    19     1    22
 -4.5670580594304105E-01 a       473     0    19     1    23
  6.8232579614444655E-01 a       474     0    19     1    24
 -1.1460329959970799E+00 a       475     0    19     1    25
  1.3701822390373274E-02 a       476     0    20     1     1
  1.9777244380491752E+00 a       477     0    20     1     2
  3.2706696527571468E+00 a       478     0    20     1     3
 -2.5156266520947117E+00 a       479     0    20     1     4
 -2.1972900296020041E+00 a       480     0    20     1     5
 -6.7834354928749674E-01 a       481     0    20     1     6
  3.5462668894817648E+00 a       482     0    20     1     7
  1.7165115293071018E-01 a       483     0    20     1     8
  1.6794074492554423E+00 a       484     0    20     1     9
  3.3374358791325816E+00 a       485     0    20     1    10
 -1.4191171658317676E+00 a       486     0    20     1    11
  8.0768937472614137E+00 a       487     0    20     1    12
  7.1599566018874574E+00 a       488     0    20     1    13
  1.5637227383907593E+00 a       489     0    20     1    14
 -5.9857073449742915E-01 a       490     0    20     1    15
 -2.2791045288866418E+00 a       491     0    20     1    16
 -8.8613901170742455E+00 a       492     0    20     1    17
 -2.5998940696770565E+00 a       493     0    20     1    18
 -1.6820111855939166E+00 a       494     0    20     1    19
 -1.9496581796044039E+00 a       495     0    20     1    20
 -3.4294552740163142E-01 a       496     0    20     1    21
 -7.4896411714105700E+00 a       497     0    20     1    22
 -3.8413020578966424E+00 a       498     0    20     1    23
  5.9062436930692890E+00 a       499     0    20     1    24
 -3.7673900383951935E+00 a       500     0    20     1    25
 -4.7951753732253302E+00 a       501     0    21     1     1
 -1.2379525479920144E+00 a       502     0    21     1     2
 -2.1439428093812024E-01 a       503     0    21     1     3
 -6.0640073105393153E+00 a       504     0    21     1     4
  4.3345104776227581E+00 a       505     0    21     1     5
 -2.0518625562771526E+00 a       506     0    21     1     6
 -3.0962770344138915E+00 a       507     0    21     1     7
  2.2995073536194086E-01 a       508     0    21     1     8
  3.2506416213725453E+00 a       509     0    21     1     9
  5.8113799436680935E+00 a       510     0    21     1    10
  2.8582680988151993E-01 a       511     0    21     1    11
 -2.9975072132503872E-01 a       512     0    21     1    12
  9.2974335737221523E+00 a       513     0    21     1    13
 -2.8185154067783036E+00 a       514     0    21     1    14
 -5.6302849661168830E+00 a       515     0    21     1    15
  8.3617987448678932E-01 a       516     0    21     1    16
  2.0323243277708755E-01 a       517     0    21     1    17
 -1.0638954266173336E+01 a       518     0    21     1    18
  4.1045476050927121E+00 a       519     0    21     1    19
 -2.6566107122659721E+00 a       520     0    21     1    20
  8.1045247909494278E-01 a       521     0    21     1    21
  2.1720727943365934E+00 a       522     0    21     1    22
 -3.6670100232658607E+00 a       523     0    21     1    23
  1.6294187120392345E+00 a       524     0    21     1    24
 -2.4326246537677996E+00 a       525     0    21     1    25
 -3.6125391359582730E+00 a       526     0    22     1     1
 -8.4698132408967697E-01 a       527     0    22     1     2
  4.0058569977012001E-02 a       528     0    22     1     3
 -4.0500009398885766E+00 a       529     0    22     1     4
