################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4617984454870421E-01 a       302     0    13     1     2
 -5.6214140761742881E-01 a       303     0    13     1     3
 -6.4629434869470259E-01 a       304     0    13     1     4
 -3.7298174388323380E-01 a       305     0    13     1     5
 -6.8742135081212530E-01 a       306     0    13     1     6
  2.8793091858096793E+00 a       307     0    13     1     7
  1.9478912640571189E+00 a       308     0    13     1     8
 -1.6566404216860489E-01 a       309     0    13     1     9
 -7.5566839413021469E-01 a       310     0    13     1    10
 -3.2840255431034771E-01 a       311     0    13     1    11
  2.5564408597681214E+00 a       312     0    13     1    12
  6.0318537217653179E-01 a       313     0    13     1    13
 -2.7705155354848299E-01 a       314     0    13     1    14
 -1.2275300387689694E-02 a       315     0    13     1    15
  2.1421448042419461E-01 a       316     0    13     1    16
  5.3421084536832841E-01 a       317     0    13     1    17
  1.9107743998555060E+00 a       318     0    13     1    18
  2.4445492518836143E+00 a       319     0    13     1    19
 -2.3385905214304331E-01 a       320     0    13     1    20
 -1.1384417569273260E+00 a       321     0    13     1    21
 -8.7124340823708679E-01 a       322     0    13     1    22
  1.6553934700920294E+00 a       323     0    13     1    23
  1.6853148208136783E+00 a       324     0    13     1    24
 -1.2754885248631012E+00 a       325     0    13     1    25
  8.3305914247256077E+00 a       326     0    14     1     1
  2.3568998245291644E+00 a       327     0    14     1     2
 -7.7387224333475235E-01 a       328     0    14     1     3
 -2.6387388738028243E+00 a       329     0    14     1     4
 -6.4020244376135436E+00 a       330     0    14     1     5
 -8.1468275499210225E+00 a       331     0    14     1     6
  1.6016824457937255E+00 a       332     0    14     1     7
 -8.1911446822849909E-01 a       333     0    14     1     8
  9.5337219442953796E+00 a       334     0    14     1     9
 -8.8926730637793949E-01 a       335     0    14     1    10
  2.2923471338385650E+00 a       336     0    14     1    11
  1.8859705579113255E+00 a       337     0    14     1    12
  4.8500411664364025E+00 a       338     0    14     1    13
  1.9647298955719192E+00 a       339     0    14     1    14
  6.8932596671091528E-01 a       340     0    14     1    15
  2.9008832242680793E-01 a       341     0    14     1    16
 -1.1190354354391714E+00 a       342     0    14     1    17
  7.3337595299794458E+00 a       343     0    14     1    18
  1.2161685309963708E+01 a       344     0    14     1    19
 -5.1116933694271802E+00 a       345     0    14     1    20
 -8.5332770064784231E+00 a       346     0    14     1    21
  4.9444189066889592E+00 a       347     0    14     1    22
 -3.1427860556045945E-01 a       348     0    14     1    23
  1.6159554013019317E+01 a       349     0    14     1    24
 -7.2028911358071941E+00 a       350     0    14     1    25
  1.3260389945590771E+00 a       351     0    15     1     1
 -3.4269937072450496E+00 a       352     0    15     1     2
 -1.0900382731619132E-01 a       353     0    15     1     3
 -2.9172487263550850E-01 a       354     0    15     1     4
  4.4877659873755299E-01 a       355     0    15     1     5
  1.5969315362192387E+00 a       356     0    15     1     6
  4.2745743010367416E+00 a       357     0    15     1     7
 -5.1000264419941521E-01 a       358     0    15     1     8
 -6.7690020997754861E+00 a       359     0    15     1     9
 -1.3247371773843404E+00 a       360     0    15     1    10
 -2.3966826071983940E+00 a       361     0    15     1    11
 -2.7168224959085929E+00 a       362     0    15     1    12
  4.6889272834990353E-01 a       363     0    15     1    13
  7.7850485511395021E-02 a       364     0    15     1    14
  2.8006146367189032E-02 a       365     0    15     1    15
 -2.1136848045030447E+00 a       366     0    15     1    16
  3.9887671516394354E+00 a       367     0    15     1    17
 -3.0206376639377339E+00 a       368     0    15     1    18
 -2.5154014245651322E+00 a       369     0    15     1    19
 -5.7062365868688969E-01 a       370     0    15     1    20
  1.9212714389525374E+00 a       371     0    15     1    21
 -2.6906256958067267E+00 a       372     0    15     1    22
  1.4750370277849674E+00 a       373     0    15     1    23
 -1.8025698271554538E+00 a       374     0    15     1    24
  2.2791261539050320E+00 a       375     0    15     1    25
  6.7302498689484314E-01 a       376     0    16     1     1
 -4.8794278325803569E-01 a       377     0    16     1     2
  6.2044936854068544E-01 a       378     0    16     1     3
  7.9178601390588321E-01 a       379     0    16     1     4
 -2.0034051770053765E+00 a       380     0    16     1     5
 -1.4339015678038782E+00 a       381     0    16     1     6
  3.2852014035247140E-01 a       382     0    16     1     7
  4.2587688100442034E-01 a       383     0    16     1     8
  1.7496114458205447E+00 a       384     0    16     1     9
 -9.4817354224703621E-01 a       385     0    16     1    10
  2.0824199582472822E-01 a       386     0    16     1    11
 -5.1661162644825664E-01 a       387     0    16     1    12
  5.9651709079980964E-01 a       388     0    16     1    13
 -3.4733680373346743E-01 a       389     0    16     1    14
  1.6186678408590958E+00 a       390     0    16     1    15
 -1.0499668283808024E+00 a       391     0    16     1    16
 -3.7465095572537872E+00 a       392     0    16     1    17
 -2.1672911110303801E+00 a       393     0    16     1    18
  1.2361101591657213E-01 a       394     0    16     1    19
 -1.5960263938446723E-01 a       395     0    16     1    20
  4.6381194299878310E-02 a       396     0    16     1    21
  1.4514235976075223E+00 a       397     0    16     1    22
 -2.6928462430209712E+00 a       398     0    16     1    23
  2.8346109927412613E+00 a       399     0    16     1    24
 -2.8734836822000809E-01 a       400     0    16     1    25
 -1.3780355381220907E-01 a       401     0    17     1     1
  3.2213835623603537E+00 a       402     0    17     1     2
 -4.2621102600364269E-01 a       403     0    17     1     3
 -1.6517972263432104E+00 a       404     0    17     1     4
 -7.9816448164906673E-01 a       405     0    17     1     5
 -5.4251811525384119E-01 a       406     0    17     1     6
 -7.1221729592344019E-01 a       407     0    17     1     7
  2.8022070018118335E+00 a       408     0    17     1     8
  3.6129597294941496E+00 a       409     0    17     1     9
  1.9910086005860854E+00 a       410     0    17     1    10
  3.8272807048421362E+00 a       411     0    17     1    11
  2.8196085894293081E+00 a       412     0    17     1    12
 -9.6358259560754356E-01 a       413     0    17     1    13
  1.6750679703412011E-01 a       414     0    17     1    14
 -1.8858670311009182E+00 a       415     0    17     1    15
  1.4668899009631973E+00 a       416     0    17     1    16
 -4.0339735824152878E-01 a       417     0    17     1    17
  3.1773975743290004E+00 a       418     0    17     1    18
  2.0178683944217579E+00 a       419     0    17     1    19
  1.6238829204616538E+00 a       420     0    17     1    20
 -1.7969144761933116E+00 a       421     0    17     1    21
 -4.6597004556721283E-01 a       422     0    17     1    22
  1.8216995347021783E+00 a       423     0    17     1    23
 -1.6661182687604101E-01 a       424     0    17     1    24
 -1.3149181685441755E+00 a       425     0    17     1    25
 -2.6734074027273058E+00 a       426     0    18     1     1
  2.4381414287559280E+00 a       427     0    18     1     2
 -4.1310305063598136E+00 a       428     0    18     1     3
  5.4003291954903643E-01 a       429     0    18     1     4
  8.1968805480840545E-01 a       430     0    18     1     5
  3.3751219000638122E-01 a       431     0    18     1     6
 -2.1273784418327493E+00 a       432     0    18     1     7
 -2.4193467958052994E+00 a       433     0    18     1     8
  8.1896550608516225E+00 a       434     0    18     1     9
  6.8531878300949289E+00 a       435     0    18     1    10
  1.5415225553105647E+00 a       436     0    18     1    11
  3.7139934428738425E-01 a       437     0    18     1    12
 -1.6369987719525185E+00 a       438     0    18     1    13
  1.3223179720160190E+00 a       439     0    18     1    14
  9.1690232944583583E-01 a       440     0    18     1    15
  1.9615112321598871E+00 a       441     0    18     1    16
 -7.7485483455938198E-01 a       442     0    18     1    17
  7.9028238641518056E-01 a       443     0    18     1    18
  1.5720045423407774E+00 a       444     0    18     1    19
  4.9620091134789597E+00 a       445     0    18     1    20
  2.5647139674298574E+00 a       446     0    18     1    21
 -2.2264435771932560E+00 a       447     0    18     1    22
  8.0257445554651170E+00 a       448     0    18     1    23
 -4.0088555272725017E+00 a       449     0    18     1    24
  3.6091468332141332E+00 a       450     0    18     1    25
 -2.1200631578799034E+00 a       451     0    19     1     1
 -2.6649096003909045E-01 a       452     0    19     1     2
  2.7159021693289770E-01 a       453     0    19     1     3
  9.6985527305875910E-02 a       454     0    19     1     4
  9.7962957552502761E-01 a       455     0    19     1     5
  1.2947068586050168E+00 a       456     0    19     1     6
 -2.7462643233139348E+00 a       457     0    19     1     7
 -2.2159549903218561E+00 a       458     0    19     1     8
 -6.7970443521885027E-01 a       459     0    19     1     9
  7.0364860484305058E-01 a       460     0    19     1    10
  1.2025089503632838E+00 a       461     0    19     1    11
 -3.2545796822391879E+00 a       462     0    19     1    12
 -1.3928927450147468E+00 a       463     0    19     1    13
  7.6068691859858339E-01 a       464     0    19     1    14
 -1.0877702916939560E+00 a       465     0    19     1    15
  3.9831668704308243E-01 a       466     0    19     1    16
  1.4322776013931675E+00 a       467     0    19     1    17
 -1.0557862128545263E+00 a       468     0    19     1    18
 -3.8361693204389997E+00 a       469     0    19     1    19
 -4.4689839032893580E-01 a       470     0    19     1    20
  1.9902550082233219E+00 a       471     0    19     1    21
 -5.2969380013162893E-03 a       472     0    19     1    22
 -7.2532434822333236E-01 a       473     0    19     1    23
 -2.0732269666796133E+00 a       474     0    19     1    24
  1.8221205200214754E+00 a       475     0    19     1    25
 -1.3879714047245506E+00 a       476     0    20     1     1
 -2.2261695997909903E+00 a       477     0    20     1     2
  3.2829336406256737E+00 a       478     0    20     1     3
 -1.0427040781768704E+00 a       479     0    20     1     4
  1.3335800740848158E+00 a       480     0    20     1     5
  1.9048511478668484E+00 a       481     0    20     1     6
 -1.9705005324278915E+00 a       482     0    20     1     7
 -1.0919199780841011E+00 a       483     0    20     1     8
 -9.7115253150322278E+00 a       484     0    20     1     9
 -3.9625412872200596E+00 a       485     0    20     1    10
 -1.5089214774059454E-02 a       486     0    20     1    11
 -6.5472654334827620E+00 a       487     0    20     1    12
 -1.0460873451001340E+00 a       488     0    20     1    13
 -2.3596861980778633E-01 a       489     0    20     1    14
 -3.1638709410591637E+00 a       490     0    20     1    15
 -1.1923570098802130E+00 a       491     0    20     1    16
  4.3404961190776659E+00 a       492     0    20     1    17
 -2.3913163197714589E+00 a       493     0    20     1    18
 -9.2160994080009573E+00 a       494     0    20     1    19
 -4.6510135230157577E+00 a       495     0    20     1    20
  2.0415878224738622E+00 a       496     0    20     1    21
 -4.6940702309102128E-01 a       497     0    20     1    22
 -7.4001008407339040E+00 a       498     0    20     1    23
 -2.3150891769088013E+00 a       499     0    20     1    24
  4.7960696337330178E-01 a       500     0    20     1    25
 -1.3667020196320074E+00 a       501     0    21     1     1
 -1.1474369423110744E+00 a       502     0    21     1     2
  1.4987096296582070E+00 a       503     0    21     1     3
 -2.3792182269838480E+00 a       504     0    21     1     4
 -4.8855073117956449E+00 a       505     0    21     1     5
 -1.0067011940512682E+00 a       506     0    21     1     6
 -3.4704663503616566E+00 a       507     0    21     1     7
 -1.5924006140002074E+00 a       508     0    21     1     8
 -9.1678735563997886E+00 a       509     0    21     1     9
  2.6880265325668469E+00 a       510     0    21     1    10
 -1.9160794521790432E+00 a       511     0    21     1    11
 -1.5293227923982811E+00 a       512     0    21     1    12
  5.1001441459875252E-01 a       513     0    21     1    13
  4.0550313783201997E+00 a       514     0    21     1    14
 -1.0858258472806176E+01 a       515     0    21     1    15
  1.4303105424560547E+00 a       516     0    21     1    16
  4.7261076958911659E+00 a       517     0    21     1    17
  9.1232912131169663E-01 a       518     0    21     1    18
  1.0012029112543042E+00 a       519     0    21     1    19
 -1.7075865942055886E+00 a       520     0    21     1    20
 -3.3031072933660433E+00 a       521     0    21     1    21
  4.2217879381294674E+00 a       522     0    21     1    22
 -2.8662818130259327E+00 a       523     0    21     1    23
  7.7044569949839934E+00 a       524     0    21     1    24
  1.6320932104974679E+00 a       525     0    21     1    25
  3.9552909375409090E-01 a       526     0    22     1     1
  2.3569902930827502E-01 a       527     0    22     1     2
  1.2495233986676078E+00 a       528     0    22     1     3
  9.8195923173692490E-01 a       529     0    22     1     4
 -1.9805161223153809E+00 a       530     0    22     1     5
