################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.1794077538757728E+00 a        61     0     3     1    11
  6.7385960824496649E-01 a        62     0     3     1    12
 -1.3799238584376086E+00 a        63     0     3     1    13
  4.8036136671797314E-01 a        64     0     3     1    14
 -1.4319053166875781E-04 a        65     0     3     1    15
  7.0513536901012341E-01 a        66     0     3     1    16
  1.5126994243212959E+00 a        67     0     3     1    17
  1.3016191528403946E+00 a        68     0     3     1    18
 -9.2344326358663487E-01 a        69     0     3     1    19
  1.2792461321251865E+00 a        70     0     3     1    20
  6.5116071095562278E+00 a        71     0     3     1    21
 -1.3849840546677594E+00 a        72     0     3     1    22
  1.5353270320732850E+00 a        73     0     3     1    23
  2.2080160650870564E+00 a        74     0     3     1    24
  4.2696010336540828E+00 a        75     0     3     1    25
 -8.3656044616673786E-01 a        76     0     4     1     1
  2.1270493781233957E+00 a        77     0     4     1     2
 -2.0235898217445971E+00 a        78     0     4     1     3
 -5.2908793978780091E+00 a        79     0     4     1     4
 -3.1295664492243108E-01 a        80     0     4     1     5
 -3.0005791288078665E-01 a        81     0     4     1     6
  1.7653096470661795E+00 a        82     0     4     1     7
  7.4729351023971241E-02 a        83     0     4     1     8
 -3.6717871405548155E+00 a        84     0     4     1     9
  1.7964970739040151E+00 a        85     0     4     1    10
  7.8528010597312026E-01 a        86     0     4     1    11
 -1.4870984606463045E+00 a        87     0     4     1    12
  3.2844831351958975E-01 a        88     0     4     1    13
 -2.7936888025030111E+00 a        89     0     4     1    14
  1.3750075803658279E+00 a        90     0     4     1    15
 -1.7994757014080200E+00 a        91     0     4     1    16
  2.7373820104243238E+00 a        92     0     4     1    17
 -1.1871313090779654E+00 a        93     0     4     1    18
 -3.4456513458127802E-01 a        94     0     4     1    19
  4.7097333988300427E+00 a        95     0     4     1    20
  4.2399145689080653E+00 a        96     0     4     1    21
 -2.1116710519494579E+00 a        97     0     4     1    22
 -1.8284213316304552E+00 a        98     0     4     1    23
  2.1182235820137731E+00 a        99     0     4     1    24
  3.7072150083348729E+00 a       100     0     4     1    25
  3.9822220211772068E+00 a       101     0     5     1     1
  6.1412702190429942E-02 a       102     0     5     1     2
  2.8065824067781344E+00 a       103     0     5     1     3
  7.3035776960522760E+00 a       104     0     5     1     4
 -1.3042793315180843E+00 a       105     0     5     1     5
 -8.6523888453072151E-01 a       106     0     5     1     6
 -2.4398983002866066E+00 a       107     0     5     1     7
 -1.1052323062146845E+00 a       108     0     5     1     8
  3.9635886543663639E+00 a       109     0     5     1     9
  5.9888338324570600E-01 a       110     0     5     1    10
 -3.1587151119974344E-01 a       111     0     5     1    11
  8.9469460956158453E-01 a       112     0     5     1    12
 -1.1921034328503139E+00 a       113     0     5     1    13
 -1.3931017073131922E+00 a       114     0     5     1    14
 -1.9165223156470261E+00 a       115     0     5     1    15
  2.3421018016145884E-01 a       116     0     5     1    16
 -3.9921742978625376E+00 a       117     0     5     1    17
 -2.3597859914733426E+00 a       118     0     5     1    18
 -1.2294759620451314E+00 a       119     0     5     1    19
 -2.0983611183114275E+00 a       120     0     5     1    20
 -4.3180596122267474E+00 a       121     0     5     1    21
  3.7358749611257891E+00 a       122     0     5     1    22
  1.1336520744540595E+00 a       123     0     5     1    23
 -4.6879753353982929E+00 a       124     0     5     1    24
 -5.7047958376403765E+00 a       125     0     5     1    25
 -2.4706628848155652E+00 a       126     0     6     1     1
 -3.2209769829700685E-01 a       127     0     6     1     2
 -1.3629140526817494E+00 a       128     0     6     1     3
 -3.1638537128478172E+00 a       129     0     6     1     4
  9.4030691755350837E-01 a       130     0     6     1     5
  1.4620390523381452E+00 a       131     0     6     1     6
  1.4382891549045222E+00 a       132     0     6     1     7
  1.2995408577348053E+00 a       133     0     6     1     8
 -7.6054696727200743E-01 a       134     0     6     1     9
 -1.1731462509621879E+00 a       135     0     6     1    10
  5.4720956167269991E-02 a       136     0     6     1    11
 -4.5368410121871561E-01 a       137     0     6     1    12
  6.1749530036429823E-01 a       138     0     6     1    13
  2.0796281737869280E+00 a       139     0     6     1    14
  8.8791496079745413E-01 a       140     0     6     1    15
 -8.7971302835120085E-02 a       141     0     6     1    16
  1.6710419860750465E+00 a       142     0     6     1    17
  2.1053738444993488E+00 a       143     0     6     1    18
  8.2741470876906176E-01 a       144     0     6     1    19
 -7.1164548891307078E-01 a       145     0     6     1    20
  9.6080219732187444E-01 a       146     0     6     1    21
 -2.2556942780820219E+00 a       147     0     6     1    22
  9.9783939331817614E-03 a       148     0     6     1    23
  2.5161242393065910E+00 a       149     0     6     1    24
  2.3761399259268967E+00 a       150     0     6     1    25
  6.1249034680529124E-01 a       151     0     7     1     1
  3.4612878493068699E-01 a       152     0     7     1     2
  2.9972526700977487E-01 a       153     0     7     1     3
  6.2639553303093243E-01 a       154     0     7     1     4
 -8.5352555332615099E-02 a       155     0     7     1     5
 -1.3051762311778942E-01 a       156     0     7     1     6
 -3.5095546284090395E-01 a       157     0     7     1     7
 -6.0802602840586728E-01 a       158     0     7     1     8
  2.2661933317656746E-01 a       159     0     7     1     9
  4.6953079120227215E-01 a       160     0     7     1    10
  1.0341601456828893E-01 a       161     0     7     1    11
  4.5915377703076082E-01 a       162     0     7     1    12
 -7.9435326828388553E-02 a       163     0     7     1    13
 -9.7511718725309082E-01 a       164     0     7     1    14
 -4.2292404514008020E-01 a       165     0     7     1    15
  3.8878605750350043E-02 a       166     0     7     1    16
 -1.6223501025338732E-01 a       167     0     7     1    17
 -6.5250509941690127E-01 a       168     0     7     1    18
 -1.5202478205547013E-01 a       169     0     7     1    19
  3.4623049191934874E-01 a       170     0     7     1    20
  4.5608321863977286E-02 a       171     0     7     1    21
  4.5227442543203944E-01 a       172     0     7     1    22
  5.2368186137593878E-02 a       173     0     7     1    23
 -6.7510289870959239E-01 a       174     0     7     1    24
 -5.0796050007849014E-01 a       175     0     7     1    25
  1.4602678148314395E-02 a       176     0     8     1     1
 -1.0908341684304493E-01 a       177     0     8     1     2
  4.8712106068243988E-03 a       178     0     8     1     3
  3.9631931335771094E-02 a       179     0     8     1     4
 -7.7282779767943524E-02 a       180     0     8     1     5
  8.5396962615716613E-03 a       181     0     8     1     6
 -4.2683268448839851E-02 a       182     0     8     1     7
 -2.6812087437692370E-02 a       183     0     8     1     8
 -7.9583389980816654E-02 a       184     0     8     1     9
 -9.4226997170932997E-02 a       185     0     8     1    10
 -1.1795146845425751E-01 a       186     0     8     1    11
 -1.4019266669440406E-01 a       187     0     8     1    12
 -5.5248823830923610E-02 a       188     0     8     1    13
  1.4742143312091027E-01 a       189     0     8     1    14
  1.1721281073165196E-01 a       190     0     8     1    15
 -7.9645210816968806E-02 a       191     0     8     1    16
 -3.2811243750180422E-02 a       192     0     8     1    17
  4.9347972078438111E-03 a       193     0     8     1    18
 -3.6569486234307599E-02 a       194     0     8     1    19
  2.3449745142325566E-02 a       195     0     8     1    20
 -7.2719990263234266E-02 a       196     0     8     1    21
 -3.8615676794283078E-02 a       197     0     8     1    22
 -5.2437452997537867E-02 a       198     0     8     1    23
  8.6414770924179707E-02 a       199     0     8     1    24
 -5.0098298668177811E-03 a       200     0     8     1    25
  5.0507829640284863E+00 a       201     0     9     1     1
  2.4584652327038625E-01 a       202     0     9     1     2
 -2.6097800733995191E+00 a       203     0     9     1     3
 -1.7080855579138874E+00 a       204     0     9     1     4
 -5.6617748387266209E-01 a       205     0     9     1     5
 -2.6282127978545682E+00 a       206     0     9     1     6
  8.3572635374045712E-01 a       207     0     9     1     7
  5.4398821967473747E-02 a       208     0     9     1     8
 -7.1448655015924600E-01 a       209     0     9     1     9
  5.3119865283255185E-01 a       210     0     9     1    10
  1.8399296545165584E+00 a       211     0     9     1    11
 -5.0596722115953101E+00 a       212     0     9     1    12
  9.5632086072139999E-01 a       213     0     9     1    13
 -5.4722882850212085E-01 a       214     0     9     1    14
 -5.9957064694404294E-01 a       215     0     9     1    15
 -1.3038304387035913E+00 a       216     0     9     1    16
 -1.7931417843321724E+00 a       217     0     9     1    17
 -1.1615221984488575E+00 a       218     0     9     1    18
  1.4570832582506343E+00 a       219     0     9     1    19
  5.8472169264686826E+00 a       220     0     9     1    20
 -4.4977755233795085E+00 a       221     0     9     1    21
 -3.9685735915999626E-01 a       222     0     9     1    22
  2.5113227700269908E-01 a       223     0     9     1    23
 -4.9361429960111272E+00 a       224     0     9     1    24
 -2.5837181721589153E+00 a       225     0     9     1    25
 -4.3266776806311062E+00 a       226     0    10     1     1
 -8.3599516292215806E-02 a       227     0    10     1     2
  7.7922427252991289E-01 a       228     0    10     1     3
 -5.1629686734709441E+00 a       229     0    10     1     4
  5.5535005398817872E-01 a       230     0    10     1     5
 -7.9845084588031878E-01 a       231     0    10     1     6
 -8.2071694675596707E-01 a       232     0    10     1     7
  3.5180183269949512E+00 a       233     0    10     1     8
  1.2814243800321385E+00 a       234     0    10     1     9
  1.7019783628439629E+00 a       235     0    10     1    10
  5.6770093451173738E+00 a       236     0    10     1    11
  4.6346431710652780E-01 a       237     0    10     1    12
 -1.5572157752462852E+00 a       238     0    10     1    13
 -5.1873948632763767E-01 a       239     0    10     1    14
 -6.7809243775864103E-01 a       240     0    10     1    15
 -5.2292604267709278E-02 a       241     0    10     1    16
  6.4581111695467452E-01 a       242     0    10     1    17
  1.4971153157018774E-01 a       243     0    10     1    18
  1.6742726993397591E-01 a       244     0    10     1    19
 -3.1312276963034869E+00 a       245     0    10     1    20
  4.4265294236176249E+00 a       246     0    10     1    21
  9.3058199139799628E-03 a       247     0    10     1    22
  9.0577652174720524E-01 a       248     0    10     1    23
  1.3284186806078493E+00 a       249     0    10     1    24
  2.8046032208732958E+00 a       250     0    10     1    25
 -2.3811968449051051E+00 a       251     0    11     1     1
 -1.4820369573376807E-01 a       252     0    11     1     2
  3.1817379604547731E+00 a       253     0    11     1     3
  8.7477204447774444E+00 a       254     0    11     1     4
 -1.4895479078372094E+00 a       255     0    11     1     5
  2.4336843879513221E+00 a       256     0    11     1     6
  1.4508677053835950E-01 a       257     0    11     1     7
 -7.0918939008531323E-01 a       258     0    11     1     8
  1.2228281694976477E+00 a       259     0    11     1     9
  6.0402418742650399E-01 a       260     0    11     1    10
 -7.7740976387712566E+00 a       261     0    11     1    11
  4.9126102149498756E+00 a       262     0    11     1    12
 -1.1136107918560652E+00 a       263     0    11     1    13
  2.3889251102531109E-02 a       264     0    11     1    14
  2.9059718917452431E+00 a       265     0    11     1    15
 -1.8803967582399127E-02 a       266     0    11     1    16
 -4.5740164844152775E-01 a       267     0    11     1    17
 -1.4996441315982880E+00 a       268     0    11     1    18
 -2.4681060867708837E-02 a       269     0    11     1    19
 -3.5036178081673075E+00 a       270     0    11     1    20
  8.7499269265974389E-01 a       271     0    11     1    21
  1.5810436579471648E-01 a       272     0    11     1    22
 -1.4483656894864625E+00 a       273     0    11     1    23
  5.0803138796177949E+00 a       274     0    11     1    24
 -5.4803368659792728E-01 a       275     0    11     1    25
  1.8349263553821025E+00 a       276     0    12     1     1
  3.4895929952835383E+00 a       277     0    12     1     2
  5.2492774192413183E+00 a       278     0    12     1     3
  6.5021444302830975E+00 a       279     0    12     1     4
 -2.1538647829140873E+00 a       280     0    12     1     5
  2.4395051227362670E+00 a       281     0    12     1     6
 -7.2946536497224632E-03 a       282     0    12     1     7
 -5.5330213106276815E+00 a       283     0    12     1     8
 -2.2630049342775886E+00 a       284     0    12     1     9
 -4.6620803303390677E+00 a       285     0    12     1    10
 -4.8182612530652964E+00 a       286     0    12     1    11
  3.8446553085048687E+00 a       287     0    12     1    12
  3.2618568073202642E-01 a       288     0    12     1    13
 -2.4786182191529693E-01 a       289     0    12     1    14
 -2.9269739328571025E+00 a       290     0    12     1    15
  2.5434563521303388E-01 a       291     0    12     1    16
  3.9402322719632448E+00 a       292     0    12     1    17
  1.1411107509476177E-01 a       293     0    12     1    18
 -3.4727227247229009E+00 a       294     0    12     1    19
 -9.0265921654591939E+00 a       295     0    12     1    20
 -4.1306537802942707E+00 a       296     0    12     1    21
 -1.0924213364431663E+00 a       297     0    12     1    22
  2.0341415619638656E+00 a       298     0    12     1    23
 -2.3072759254004387E+00 a       299     0    12     1    24
  1.1367309288487217E+00 a       300     0    12     1    25
 -5.4535312210147555E-02 a       301     0    13     1     1
  5.6796320181204152E-01 a       302     0    13     1     2
 -1.5167128148095175E+00 a       303     0    13     1     3
 -7.3584663709960008E-01 a       304     0    13     1     4
 -6.4154779659780470E-01 a       305     0    13     1     5
 -1.2320791502658981E+00 a       306     0    13     1     6
  1.4918565971377962E+00 a       307     0    13     1     7
 -1.8074902453045785E+00 a       308     0    13     1     8
 -4.8513064641973908E-01 a       309     0    13     1     9
 -4.8514376152925143E-01 a       310     0    13     1    10
 -7.9243923718026044E-01 a       311     0    13     1    11
  2.5832947987830029E-01 a       312     0    13     1    12
  1.7615598812597597E+00 a       313     0    13     1    13
 -1.6791258507765858E+00 a       314     0    13     1    14
 -1.0468934885767496E+00 a       315     0    13     1    15
  1.2427454095515067E+00 a       316     0    13     1    16
  1.1593014720010578E-01 a       317     0    13     1    17
  3.8393122976289035E-01 a       318     0    13     1    18
  1.2502301574337918E-02 a       319     0    13     1    19
  4.4739279817433149E+00 a       320     0    13     1    20
  1.2367523061549983E+00 a       321     0    13     1    21
 -1.0842857313432412E+00 a       322     0    13     1    22
  9.5914195526366597E-01 a       323     0    13     1    23
 -2.2753796158113314E-02 a       324     0    13     1    24
  3.6154912746854256E-02 a       325     0    13     1    25
 -4.9630256841077696E+00 a       326     0    14     1     1
 -1.7224304562941724E+00 a       327     0    14     1     2
 -6.3020274277051307E+00 a       328     0    14     1     3
 -1.1372156847623179E+01 a       329     0    14     1     4
  1.8907929740444525E+00 a       330     0    14     1     5
 -5.1891791144150332E+00 a       331     0    14     1     6
  7.3000926298468405E-01 a       332     0    14     1     7
  4.1129429554697357E+00 a       333     0    14     1     8
  3.2019137551620998E+00 a       334     0    14     1     9
  3.6798271760463570E+00 a       335     0    14     1    10
  8.1385550375480573E+00 a       336     0    14     1    11
 -3.4534998808486970E+00 a       337     0    14     1    12
  2.2451590039046465E+00 a       338     0    14     1    13
 -2.1961837940995492E+00 a       339     0    14     1    14
 -1.6717582479659590E-01 a       340     0    14     1    15
  2.1133541958582893E+00 a       341     0    14     1    16
 -2.8301576539472104E+00 a       342     0    14     1    17
  1.1797102640355599E-01 a       343     0    14     1    18
  3.1006768659928872E+00 a       344     0    14     1    19
  9.9858099702174687E+00 a       345     0    14     1    20
  8.6943186719116472E+00 a       346     0    14     1    21
 -1.0612653784682713E+00 a       347     0    14     1    22
  3.7456675541537032E-01 a       348     0    14     1    23
  1.6667983562120428E+00 a       349     0    14     1    24
  1.4632169730627180E+00 a       350     0    14     1    25
  8.0516154094376979E-01 a       351     0    15     1     1
 -1.3033344655070311E+00 a       352     0    15     1     2
 -3.8153437056315009E-01 a       353     0    15     1     3
  4.4892830912081587E+00 a       354     0    15     1     4
  8.6713028115467539E-01 a       355     0    15     1     5
  4.2054319215482616E+00 a       356     0    15     1     6
 -4.5335256978706651E-01 a       357     0    15     1     7
 -1.6281743073907935E+00 a       358     0    15     1     8
 -2.8077754545538274E+00 a       359     0    15     1     9
 -5.4258805000984811E-01 a       360     0    15     1    10
 -2.3311304842591207E+00 a       361     0    15     1    11
  1.6475705833038692E+00 a       362     0    15     1    12
  1.2825376441009231E+00 a       363     0    15     1    13
  1.6506158182829467E+00 a       364     0    15     1    14
  1.4712073350838550E+00 a       365     0    15     1    15
  1.5252895995940383E+00 a       366     0    15     1    16
 -1.0961597270775310E+00 a       367     0    15     1    17
  2.1856315639546140E+00 a       368     0    15     1    18
 -1.3810706669983686E+00 a       369     0    15     1    19
 -5.0302206719658871E-01 a       370     0    15     1    20
 -5.8393668524476841E+00 a       371     0    15     1    21
  8.4387924569811645E-01 a       372     0    15     1    22
 -1.0800695820574411E+00 a       373     0    15     1    23
 -2.2269770264802431E+00 a       374     0    15     1    24
 -4.6718143276435526E+00 a       375     0    15     1    25
 -1.6357020081578975E+00 a       376     0    16     1     1
  2.5017907563715175E-01 a       377     0    16     1     2
  6.1170440567740969E-01 a       378     0    16     1     3
 -3.3254230576113826E+00 a       379     0    16     1     4
  1.7091753189748762E+00 a       380     0    16     1     5
 -3.1179700987356374E-01 a       381     0    16     1     6
 -1.0561538061636349E+00 a       382     0    16     1     7
  6.7150022041523683E-01 a       383     0    16     1     8
  5.2293541439691595E-02 a       384     0    16     1     9
 -8.6215310838453441E-01 a       385     0    16     1    10
  4.3174205193894064E+00 a       386     0    16     1    11
 -7.5394490211422470E-03 a       387     0    16     1    12
  1.8171098210482389E-02 a       388     0    16     1    13
  6.7328831984329718E-01 a       389     0    16     1    14
 -9.8253611944508612E-01 a       390     0    16     1    15
  4.8271373030489378E-01 a       391     0    16     1    16
  1.3885574066842357E+00 a       392     0    16     1    17
  9.0171816876428179E-01 a       393     0    16     1    18
 -3.4316115286800941E-01 a       394     0    16     1    19
 -3.2232382171438427E+00 a       395     0    16     1    20
  1.6252311466697513E+00 a       396     0    16     1    21
  1.8537567740618299E-01 a       397     0    16     1    22
  5.7123459569924340E-01 a       398     0    16     1    23
 -3.3030613658318714E-01 a       399     0    16     1    24
  1.9840477972866040E+00 a       400     0    16     1    25
  1.9238756919961630E+00 a       401     0    17     1     1
  6.9039605132135773E-01 a       402     0    17     1     2
 -7.6769892867559864E-01 a       403     0    17     1     3
 -2.2494884048634076E+00 a       404     0    17     1     4
 -9.8096589085222929E-01 a       405     0    17     1     5
 -3.6368486051666156E+00 a       406     0    17     1     6
  9.9173981127244992E-01 a       407     0    17     1     7
 -1.7419601965011451E+00 a       408     0    17     1     8
  3.4284487764917682E-01 a       409     0    17     1     9
 -1.1582794006927055E+00 a       410     0    17     1    10
 -2.0812161202349704E+00 a       411     0    17     1    11
 -1.5317497394176292E+00 a       412     0    17     1    12
  2.9827838688513114E-01 a       413     0    17     1    13
 -5.4378382604785991E-01 a       414     0    17     1    14
 -1.2096137965525415E+00 a       415     0    17     1    15
 -2.1005323839211404E-01 a       416     0    17     1    16
  9.4695309914788806E-01 a       417     0    17     1    17
 -4.5416999528952690E-01 a       418     0    17     1    18
  1.2341981412344385E+00 a       419     0    17     1    19
  4.4422038780958086E+00 a       420     0    17     1    20
  3.0814996957551006E+00 a       421     0    17     1    21
 -1.0142419028074869E+00 a       422     0    17     1    22
  8.0362498492326140E-01 a       423     0    17     1    23
  9.8195591656200387E-01 a       424     0    17     1    24
  2.5882172223257616E+00 a       425     0    17     1    25
  3.0739628711060846E-01 a       426     0    18     1     1
 -2.0503723574262640E+00 a       427     0    18     1     2
  2.9906960071345290E-01 a       428     0    18     1     3
  1.8333174709546160E-01 a       429     0    18     1     4
  3.7831560236874789E-01 a       430     0    18     1     5
  1.5699220538625664E+00 a       431     0    18     1     6
 -6.5959278219894280E-01 a       432     0    18     1     7
 -2.7734602157516393E+00 a       433     0    18     1     8
 -1.4196928828046806E+00 a       434     0    18     1     9
  2.2485178766761020E+00 a       435     0    18     1    10
 -3.6163372662882991E+00 a       436     0    18     1    11
  2.5758344754491804E+00 a       437     0    18     1    12
 -6.6611505980226715E+00 a       438     0    18     1    13
  4.4240122250842590E-01 a       439     0    18     1    14
  2.5850442439763475E+00 a       440     0    18     1    15
 -1.8850484388259683E+00 a       441     0    18     1    16
  4.3667172831532897E-01 a       442     0    18     1    17
  1.2281390966051966E+00 a       443     0    18     1    18
 -1.3405369094786683E+00 a       444     0    18     1    19
  4.3321272947791813E+00 a       445     0    18     1    20
  1.7471161225773879E+00 a       446     0    18     1    21
  1.5889964886976620E+00 a       447     0    18     1    22
  1.3371510086732548E+00 a       448     0    18     1    23
  1.2112157706314550E+00 a       449     0    18     1    24
 -1.2196914849629492E+00 a       450     0    18     1    25
  1.0443546777703181E+00 a       451     0    19     1     1
 -4.8802722905285062E-01 a       452     0    19     1     2
  9.0034067586609956E-01 a       453     0    19     1     3
  2.0140512651408344E+00 a       454     0    19     1     4
  5.7791725423229134E-01 a       455     0    19     1     5
  1.9748756227721262E+00 a       456     0    19     1     6
 -1.4642439137833518E+00 a       457     0    19     1     7
  1.5873020234425803E+00 a       458     0    19     1     8
  6.6239767555982876E-01 a       459     0    19     1     9
  1.3705516986173931E+00 a       460     0    19     1    10
 -7.9804076521357525E-01 a       461     0    19     1    11
 -5.8365053381805643E-01 a       462     0    19     1    12
 -1.6596372868722709E+00 a       463     0    19     1    13
  1.8847533914628600E+00 a       464     0    19     1    14
  1.2942891782110455E+00 a       465     0    19     1    15
 -1.3690940003963421E+00 a       466     0    19     1    16
 -3.5613568700896292E-01 a       467     0    19     1    17
 -1.0588236531027824E+00 a       468     0    19     1    18
  7.6387183091999056E-01 a       469     0    19     1    19
 -2.3935329999374413E+00 a       470     0    19     1    20
 -3.3318726371245564E+00 a       471     0    19     1    21
  1.1279411442427683E+00 a       472     0    19     1    22
 -1.2084453593850784E+00 a       473     0    19     1    23
 -6.6440146664901956E-01 a       474     0    19     1    24
 -1.5509104639723694E+00 a       475     0    19     1    25
  1.3268946194720488E+00 a       476     0    20     1     1
  4.7711976084276370E-01 a       477     0    20     1     2
  1.0894187442221703E+00 a       478     0    20     1     3
  5.8044992659154868E+00 a       479     0    20     1     4
 -2.9537812965732019E-01 a       480     0    20     1     5
  3.4880658737884258E+00 a       481     0    20     1     6
 -1.8908607165280411E+00 a       482     0    20     1     7
  4.8714955413725125E+00 a       483     0    20     1     8
  1.8019107196564086E+00 a       484     0    20     1     9
 -3.3433037629275203E-01 a       485     0    20     1    10
 -8.5705465424227700E-01 a       486     0    20     1    11
 -2.5220950412972289E+00 a       487     0    20     1    12
  2.7904441152032313E+00 a       488     0    20     1    13
  2.7471769914682445E+00 a       489     0    20     1    14
  2.2684164475457527E-01 a       490     0    20     1    15
 -6.8490458446593772E-01 a       491     0    20     1    16
 -2.8671653511605261E-01 a       492     0    20     1    17
 -3.4336367863777655E+00 a       493     0    20     1    18
  2.7221718248989073E+00 a       494     0    20     1    19
 -8.9725401970931049E+00 a       495     0    20     1    20
 -8.2279118290171418E+00 a       496     0    20     1    21
  9.2652889099395908E-01 a       497     0    20     1    22
 -2.2875881548858401E+00 a       498     0    20     1    23
 -2.3663053021466816E+00 a       499     0    20     1    24
 -2.0314022914944805E+00 a       500     0    20     1    25
  8.4201418825152903E+00 a       501     0    21     1     1
 -2.3607977300308582E+00 a       502     0    21     1     2
 -1.9416484843122759E+00 a       503     0    21     1     3
  1.9944948423784457E+00 a       504     0    21     1     4
  3.9750347861235955E+00 a       505     0    21     1     5
 -4.2863976128380732E-01 a       506     0    21     1     6
 -1.8918166913957077E+00 a       507     0    21     1     7
  7.0129807451882198E-01 a       508     0    21     1     8
 -2.0475181556862858E+00 a       509     0    21     1     9
 -2.4137109052332608E+00 a       510     0    21     1    10
  7.5547675458677874E+00 a       511     0    21     1    11
 -4.3732254356206859E+00 a       512     0    21     1    12
  1.1534044106471710E+00 a       513     0    21     1    13
 -6.3319744043191617E-01 a       514     0    21     1    14
  2.3585824059446279E+00 a       515     0    21     1    15
 -4.4027630522790355E+00 a       516     0    21     1    16
 -2.8540373728913933E+00 a       517     0    21     1    17
 -5.3116807600402449E-01 a       518     0    21     1    18
  9.5086010026788270E-01 a       519     0    21     1    19
  3.6822251717717465E+00 a       520     0    21     1    20
 -3.2739365361012780E+00 a       521     0    21     1    21
  7.8361126035355932E-01 a       522     0    21     1    22
 -6.2336141694364553E+00 a       523     0    21     1    23
  1.5413421616554552E+00 a       524     0    21     1    24
 -3.0540252923355400E+00 a       525     0    21     1    25
 -8.4098192444508546E-01 a       526     0    22     1     1
  3.9691372788560991E-01 a       527     0    22     1     2
  1.2942105711557342E-01 a       528     0    22     1     3
 -3.4007853015728791E+00 a       529     0    22     1     4
  1.1925566223650450E+00 a       530     0    22     1     5
