# LAMMPS data file written by OVITO Basic 3.7.5
128 atoms
2 atom types
0.0 13.2781843432 xlo xhi
0.0 13.2781843432 ylo yhi
0.0 13.2781843432 zlo zhi

Atoms  # atomic

1 2 13.05435 13.21745 0.03335
2 2 1.43046 1.55497 2.02344
3 2 12.98859 13.09402 3.41709
4 2 1.51702 1.57656 4.87942
5 2 0.13742 13.15404 6.54026
6 2 1.63765 1.86753 8.07532
7 2 0.21114 13.16836 10.01062
8 2 1.50891 1.53981 11.85099
9 2 0.03505 3.30565 0.05694
10 2 1.61186 5.06494 1.61159
11 2 13.04029 3.45786 3.05014
12 2 1.44679 5.24641 4.59662
13 2 0.17031 3.39447 6.64457
14 2 1.62328 5.07706 8.35862
15 2 13.19554 3.13486 10.0607
16 2 1.8001 4.68386 11.62479
17 2 0.03832 6.5209 12.94606
18 2 1.65814 8.28336 1.39637
19 2 13.17466 7.02753 3.12948
20 2 1.77847 8.47049 4.76281
21 2 0.1904 6.89592 6.59078
22 2 1.90027 8.27892 8.53956
23 2 0.25508 6.77308 10.18875
24 2 1.77059 8.30652 11.85849
25 2 0.01984 10.16646 13.21113
26 2 1.45055 11.81829 1.70075
27 2 0.01414 9.86496 3.08134
28 2 1.57824 11.31989 4.93441
29 2 0.18009 9.72299 6.66242
30 2 1.70524 11.48729 8.2435
31 2 0.21755 10.10899 10.25953
32 2 1.97522 11.91239 11.78189
33 2 3.33826 0.12176 0.33804
34 2 5.18414 1.67845 1.9308
35 2 3.20921 13.06932 3.38312
36 2 4.83584 1.76995 4.99825
37 2 3.11331 13.06556 6.47695
38 2 4.76316 1.80976 7.91593
39 2 3.17988 0.13379 9.65866
40 2 4.88644 1.56167 11.78259
41 2 3.11031 3.05075 0.32833
42 2 5.12955 4.80693 1.74601
43 2 3.05155 3.36321 3.41968
44 2 4.82021 5.05764 4.80647
45 2 2.97889 3.5886 6.33142
46 2 4.6564 5.01307 8.28037
47 2 3.32307 3.00699 9.99809
48 2 4.97611 4.65399 11.90129
49 2 3.39812 6.51573 0.08245
50 2 5.19893 8.38238 1.55821
51 2 3.41361 6.76865 3.1344
52 2 5.08009 8.05427 4.92481
53 2 3.10264 6.62049 6.54767
54 2 4.78216 8.12798 8.45516
55 2 3.30296 6.53926 10.17342
56 2 5.05369 8.25357 11.90829
57 2 3.27795 10.19438 0.08568
58 2 5.15513 11.73719 1.77784
59 2 3.3979 9.87751 3.08254
60 2 4.98141 11.51549 5.02298
61 2 3.40247 9.81049 6.5822
62 2 4.94245 11.46919 8.32425
63 2 3.49515 9.96531 10.27258
64 2 5.01057 12.09739 11.59259
65 2 6.88488 0.09185 13.20194
66 2 8.46526 1.78623 1.79428
67 2 6.76189 13.16619 3.48916
68 2 8.43175 1.58297 5.20243
69 2 6.41336 0.02424 6.70433
70 2 8.46647 1.83073 8.07388
71 2 6.52405 0.29902 9.74194
72 2 8.32941 1.72815 11.50529
73 2 6.64922 3.19221 0.03666
74 2 8.36136 4.78017 1.66891
75 2 6.77527 3.32184 3.64696
76 2 8.45451 5.2227 5.06122
77 2 6.69431 3.47214 6.65008
78 2 8.29758 5.04064 8.48899
79 2 6.4589 3.25902 9.84681
80 2 8.18772 4.71561 11.44769
81 2 6.83565 6.5176 13.18356
82 2 8.41706 8.2969 1.47602
83 2 6.80528 6.59967 3.29623
84 2 8.24366 8.24047 5.15768
85 2 6.53762 6.46837 6.75494
86 2 8.27105 8.01491 8.31759
87 2 6.37198 6.51931 10.23908
88 2 8.09224 8.45095 11.65729
89 2 6.61977 10.35567 0.06158
90 2 8.26748 11.67709 1.76898
91 2 6.75454 9.946 3.36388
92 2 8.41869 11.37429 5.34205
93 2 6.49259 9.85269 6.60531
94 2 8.15626 11.66149 8.20775
95 2 6.48345 9.96783 9.87283
96 2 8.11775 11.74519 11.18079
97 2 9.81975 0.01672 13.20741
98 2 11.46139 1.5113 1.68633
99 2 9.8975 13.21582 3.49832
100 2 11.73499 1.66669 5.03912
101 2 10.23015 13.1738 6.81128
102 2 11.80129 1.83386 8.10858
103 2 9.85858 0.10374 9.62
104 2 11.54649 1.44529 11.43649
105 2 10.10324 3.37482 13.09665
106 2 11.65189 5.04678 1.34142
107 2 9.98592 3.35951 3.49547
108 2 11.77879 5.23194 5.02089
109 2 10.07523 3.52086 6.51859
110 2 11.81959 5.19402 8.52705
111 2 10.14639 3.29241 9.79265
112 2 11.64319 4.90644 11.41069
113 2 9.74455 6.54979 12.90907
114 2 11.61499 8.29798 1.2469
115 2 10.0096 6.69358 3.18916
116 2 11.64259 8.40934 4.97611
117 2 10.2838 6.76844 6.75749
118 2 11.93689 8.3433 8.65574
119 2 9.97297 6.64669 10.12495
120 2 11.56119 8.42787 11.62729
121 2 9.89013 10.20335 13.22928
122 2 11.31799 11.66489 1.64196
123 2 9.81747 9.94151 3.19168
124 2 11.60129 11.30499 5.06314
125 2 10.04801 9.62347 6.94261
126 2 11.79109 11.57479 8.24228
127 2 9.84874 9.76546 9.97449
128 2 11.42569 11.59399 11.43189
