################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7488648322108979E+00 a        64     0     3     1    14
  1.4577572979700970E+00 a        65     0     3     1    15
 -4.4545574546058642E-01 a        66     0     3     1    16
 -3.8555530098467812E+00 a        67     0     3     1    17
 -2.0787149380753306E-01 a        68     0     3     1    18
  2.0291114319088090E+00 a        69     0     3     1    19
 -1.5019542951019985E-01 a        70     0     3     1    20
 -6.0646956385154205E-01 a        71     0     3     1    21
  1.3284099288404302E-01 a        72     0     3     1    22
 -8.1271327273367948E+00 a        73     0     3     1    23
 -3.0486441133295034E-01 a        74     0     3     1    24
 -1.1167809092848944E+00 a        75     0     3     1    25
 -8.8817855203537077E-01 a        76     0     4     1     1
 -9.4084751751168960E-01 a        77     0     4     1     2
  2.3914616910172840E-01 a        78     0     4     1     3
 -1.8345837055830103E+00 a        79     0     4     1     4
  3.2838053634456976E+00 a        80     0     4     1     5
 -2.6116673590959607E+00 a        81     0     4     1     6
  2.5906800470088003E+00 a        82     0     4     1     7
 -2.0009853723404012E+00 a        83     0     4     1     8
  3.0419337851177262E+00 a        84     0     4     1     9
  1.3199462281909871E+00 a        85     0     4     1    10
  4.5445813518385574E+00 a        86     0     4     1    11
 -1.4545658463473936E+00 a        87     0     4     1    12
  3.2197252375505996E+00 a        88     0     4     1    13
  7.4796886629450354E-01 a        89     0     4     1    14
  2.1106855399456181E+00 a        90     0     4     1    15
  7.7030658777219108E-01 a        91     0     4     1    16
 -8.4294982556281006E-01 a        92     0     4     1    17
  9.1219477519738845E-01 a        93     0     4     1    18
 -9.5529275338328556E-01 a        94     0     4     1    19
 -3.1379498540014290E+00 a        95     0     4     1    20
 -6.2146419174620107E+00 a        96     0     4     1    21
 -3.0253529759004074E+00 a        97     0     4     1    22
  2.8355799432810964E+00 a        98     0     4     1    23
 -3.6718207331831798E-01 a        99     0     4     1    24
  1.0525462145903230E+00 a       100     0     4     1    25
 -1.6058339665400405E+00 a       101     0     5     1     1
 -2.4708279354691900E+00 a       102     0     5     1     2
  1.9940037599664096E+00 a       103     0     5     1     3
  1.6063256512390636E+00 a       104     0     5     1     4
 -1.9809858706866108E+00 a       105     0     5     1     5
  5.2620529957104418E+00 a       106     0     5     1     6
  1.8844138842794185E+00 a       107     0     5     1     7
 -2.4918774959636880E-01 a       108     0     5     1     8
 -3.5060099359282373E+00 a       109     0     5     1     9
 -7.0663331928203588E-01 a       110     0     5     1    10
 -1.1585731287140166E+00 a       111     0     5     1    11
  2.2221155027730548E+00 a       112     0     5     1    12
 -4.7692112715348802E+00 a       113     0     5     1    13
 -1.8917751804520244E-01 a       114     0     5     1    14
 -5.5980809352356498E-01 a       115     0     5     1    15
  1.3313725664622267E+00 a       116     0     5     1    16
  1.9731516551309596E+00 a       117     0     5     1    17
  6.9091212484269304E-01 a       118     0     5     1    18
  1.2489607735709938E+00 a       119     0     5     1    19
  2.4080602005065233E+00 a       120     0     5     1    20
  3.9433076086962586E+00 a       121     0     5     1    21
  3.6595002703808133E+00 a       122     0     5     1    22
 -6.0424160447672182E-01 a       123     0     5     1    23
 -1.4343500396409206E+00 a       124     0     5     1    24
  1.2810368154090628E+00 a       125     0     5     1    25
  6.8107402021344510E-01 a       126     0     6     1     1
  1.9313064605265799E+00 a       127     0     6     1     2
 -1.0429596601234086E+00 a       128     0     6     1     3
 -1.7467652324327335E-01 a       129     0     6     1     4
 -2.4898831259629270E-01 a       130     0     6     1     5
 -2.3239308443075788E+00 a       131     0     6     1     6
 -2.6217681890011799E+00 a       132     0     6     1     7
  7.4602326807118513E-01 a       133     0     6     1     8
  7.4134203242993413E-01 a       134     0     6     1     9
  5.2108078170667571E-01 a       135     0     6     1    10
 -1.1468306123277070E+00 a       136     0     6     1    11
  6.1089987013875369E-01 a       137     0     6     1    12
  1.9633677963398330E+00 a       138     0     6     1    13
  5.2357174906597603E-01 a       139     0     6     1    14
  1.3557732070998235E-01 a       140     0     6     1    15
  1.7048171619495248E-01 a       141     0     6     1    16
 -1.3536381746750668E+00 a       142     0     6     1    17
 -4.3783079052145979E-01 a       143     0     6     1    18
 -4.6525163456362639E-01 a       144     0     6     1    19
 -1.3669518273743586E+00 a       145     0     6     1    20
 -9.6016316788179790E-01 a       146     0     6     1    21
 -1.2088781028169362E+00 a       147     0     6     1    22
  2.9284920898707625E-02 a       148     0     6     1    23
  1.2455993244141619E+00 a       149     0     6     1    24
 -1.3397290886047944E-01 a       150     0     6     1    25
 -4.4433627019544626E-02 a       151     0     7     1     1
 -1.3695288540138398E-01 a       152     0     7     1     2
  1.9731985869004517E-01 a       153     0     7     1     3
 -9.0343555977303230E-02 a       154     0     7     1     4
  8.4499639815653366E-02 a       155     0     7     1     5
  5.4481535237391598E-01 a       156     0     7     1     6
  8.8809307288729522E-01 a       157     0     7     1     7
 -2.7808763060740488E-01 a       158     0     7     1     8
  1.5185264580056326E-01 a       159     0     7     1     9
 -2.0308326227992948E-01 a       160     0     7     1    10
  5.0452757254811109E-01 a       161     0     7     1    11
 -7.0765686579830589E-01 a       162     0     7     1    12
 -3.9833824522257266E-01 a       163     0     7     1    13
 -4.2287278300413050E-01 a       164     0     7     1    14
 -1.4766363712867953E-01 a       165     0     7     1    15
 -3.4264718954911239E-01 a       166     0     7     1    16
  2.8801647928438973E-01 a       167     0     7     1    17
  2.4356281662139373E-01 a       168     0     7     1    18
  8.0144548025473134E-02 a       169     0     7     1    19
  4.0200606082876594E-01 a       170     0     7     1    20
  1.0674743973051050E-01 a       171     0     7     1    21
  3.8160901130325348E-01 a       172     0     7     1    22
 -1.7586578893388774E-01 a       173     0     7     1    23
 -4.9852407902803569E-01 a       174     0     7     1    24
 -3.6266548197324266E-01 a       175     0     7     1    25
 -5.7005756020176546E-02 a       176     0     8     1     1
 -9.0342333365901459E-02 a       177     0     8     1     2
  2.5612864899801205E-02 a       178     0     8     1     3
  9.4528666309014603E-02 a       179     0     8     1     4
 -4.9986186665960858E-02 a       180     0     8     1     5
 -1.4175853918040071E-02 a       181     0     8     1     6
  4.6808645440261643E-03 a       182     0     8     1     7
 -4.1199110472859145E-02 a       183     0     8     1     8
 -1.5059062586546793E-01 a       184     0     8     1     9
  7.8389876966728194E-04 a       185     0     8     1    10
 -4.4963516951213568E-02 a       186     0     8     1    11
  2.8810849174661546E-01 a       187     0     8     1    12
 -2.3386356218704368E-02 a       188     0     8     1    13
  1.8236218609670959E-01 a       189     0     8     1    14
  3.8292178806277048E-02 a       190     0     8     1    15
  1.1755708858738523E-01 a       191     0     8     1    16
 -2.9609978840713817E-02 a       192     0     8     1    17
  4.6859957285831949E-02 a       193     0     8     1    18
 -9.5339749369258570E-02 a       194     0     8     1    19
 -1.4069116091345910E-01 a       195     0     8     1    20
  1.8336169113239328E-01 a       196     0     8     1    21
 -1.6816078325276571E-01 a       197     0     8     1    22
  1.7092443606453639E-01 a       198     0     8     1    23
  1.3934436549433910E-01 a       199     0     8     1    24
  2.9796371088978174E-01 a       200     0     8     1    25
 -9.6537512998759023E-01 a       201     0     9     1     1
 -1.1107143734878139E-01 a       202     0     9     1     2
 -2.8215761388810479E+00 a       203     0     9     1     3
  2.3278609794862399E+00 a       204     0     9     1     4
  4.0226885549854821E+00 a       205     0     9     1     5
  4.5710063048543299E+00 a       206     0     9     1     6
  3.9660696409968943E+00 a       207     0     9     1     7
  6.1601060406261487E-01 a       208     0     9     1     8
 -8.9128993788161526E-01 a       209     0     9     1     9
 -1.4220677371058106E+00 a       210     0     9     1    10
  1.5087061438996368E+00 a       211     0     9     1    11
  6.2362411794944261E-01 a       212     0     9     1    12
 -2.3880458469550550E+00 a       213     0     9     1    13
  1.4999126075442937E+00 a       214     0     9     1    14
  1.2717427011895925E+00 a       215     0     9     1    15
  1.0784995291044750E+00 a       216     0     9     1    16
  6.1160104050526198E-01 a       217     0     9     1    17
  1.1390078759598325E+00 a       218     0     9     1    18
 -1.6508155581084092E+00 a       219     0     9     1    19
  1.1920599734640225E+00 a       220     0     9     1    20
 -8.0878335985960714E-01 a       221     0     9     1    21
  3.7474771622788801E+00 a       222     0     9     1    22
  1.8767090627841505E+00 a       223     0     9     1    23
 -5.1975947448851567E+00 a       224     0     9     1    24
  1.3630790027548052E+00 a       225     0     9     1    25
 -1.7803017129119492E-01 a       226     0    10     1     1
 -6.4887595342769000E-01 a       227     0    10     1     2
  4.5632085139813527E-01 a       228     0    10     1     3
  1.3662846397008757E+00 a       229     0    10     1     4
 -8.5881613982586780E-01 a       230     0    10     1     5
 -2.8579736137117586E+00 a       231     0    10     1     6
 -2.3924929964257675E+00 a       232     0    10     1     7
 -8.4718434026379597E-01 a       233     0    10     1     8
  2.1960235363348821E+00 a       234     0    10     1     9
  2.9050916959569069E+00 a       235     0    10     1    10
 -1.8454442735784789E-02 a       236     0    10     1    11
  1.2794471257576758E+00 a       237     0    10     1    12
  3.8943350553085754E+00 a       238     0    10     1    13
  1.3263414077598434E+00 a       239     0    10     1    14
  1.1159459329261003E+00 a       240     0    10     1    15
  1.4179401855606752E+00 a       241     0    10     1    16
 -1.6743541933194297E+00 a       242     0    10     1    17
  2.6899294068243540E-01 a       243     0    10     1    18
  2.3294397022684841E+00 a       244     0    10     1    19
 -1.6367766052916521E-01 a       245     0    10     1    20
 -2.6488237946914756E-01 a       246     0    10     1    21
  2.5761315223188075E-01 a       247     0    10     1    22
 -4.8522853188564854E+00 a       248     0    10     1    23
 -4.5682693744126068E-01 a       249     0    10     1    24
  3.5288933063974993E-02 a       250     0    10     1    25
  6.9000481831531135E-01 a       251     0    11     1     1
 -1.2532999098654753E+00 a       252     0    11     1     2
  4.7194197992077314E+00 a       253     0    11     1     3
 -1.8060757582419957E+00 a       254     0    11     1     4
 -5.0607686577799260E+00 a       255     0    11     1     5
 -1.8952314991511880E+00 a       256     0    11     1     6
 -9.4006887022309793E-01 a       257     0    11     1     7
 -1.3129585074141294E+00 a       258     0    11     1     8
 -1.2002026462092101E+00 a       259     0    11     1     9
 -5.2860346638644196E-01 a       260     0    11     1    10
 -3.3865829432229031E+00 a       261     0    11     1    11
  1.9493566709752377E+00 a       262     0    11     1    12
 -7.5109106235191547E-01 a       263     0    11     1    13
 -1.2664042830519988E+00 a       264     0    11     1    14
 -1.9122982028013245E+00 a       265     0    11     1    15
  7.7367813298651622E-01 a       266     0    11     1    16
  1.4437251897837591E+00 a       267     0    11     1    17
 -3.7354593890467297E-01 a       268     0    11     1    18
  1.7908043249162604E+00 a       269     0    11     1    19
 -1.4041712320471735E+00 a       270     0    11     1    20
 -2.9129659368458738E-01 a       271     0    11     1    21
 -5.5250560666908779E+00 a       272     0    11     1    22
  3.8806629372499564E+00 a       273     0    11     1    23
  5.5990491987700723E+00 a       274     0    11     1    24
 -1.1119494424265361E+00 a       275     0    11     1    25
 -9.0913072753592206E-01 a       276     0    12     1     1
  1.3783667897246459E+00 a       277     0    12     1     2
  5.8915870508034089E+00 a       278     0    12     1     3
 -3.3957164174067946E+00 a       279     0    12     1     4
 -2.5343362724541123E+00 a       280     0    12     1     5
  1.0601443204237462E+00 a       281     0    12     1     6
 -1.4454665686655338E-01 a       282     0    12     1     7
 -2.4011345066599783E+00 a       283     0    12     1     8
 -6.3169747917763370E+00 a       284     0    12     1     9
  2.1774703408887088E+00 a       285     0    12     1    10
  3.2619861108228898E-01 a       286     0    12     1    11
 -9.8164286309618953E-01 a       287     0    12     1    12
 -9.5179461510094239E+00 a       288     0    12     1    13
 -3.0197952560397980E+00 a       289     0    12     1    14
 -1.0323667070501810E+00 a       290     0    12     1    15
  8.8425305944646104E-01 a       291     0    12     1    16
 -4.3742267265452095E-01 a       292     0    12     1    17
  1.0280672488120358E-01 a       293     0    12     1    18
 -1.6150651031967986E-02 a       294     0    12     1    19
 -2.8689970116779167E+00 a       295     0    12     1    20
  3.8490498429967617E+00 a       296     0    12     1    21
 -1.8844047486586035E+00 a       297     0    12     1    22
  1.3333362530236170E+00 a       298     0    12     1    23
  2.3542993411705044E+00 a       299     0    12     1    24
 -1.1540947484008053E-02 a       300     0    12     1    25
 -3.7577148912566957E-02 a       301     0    13     1     1
  7.2414380620484564E-01 a       302     0    13     1     2
 -1.1969813089508636E+00 a       303     0    13     1     3
 -6.2572813939286753E-01 a       304     0    13     1     4
  1.1311889550318768E+00 a       305     0    13     1     5
 -6.8894205709234735E-01 a       306     0    13     1     6
 -9.5641306511594429E-02 a       307     0    13     1     7
 -9.8990542599749987E-01 a       308     0    13     1     8
  1.2900659876510983E+00 a       309     0    13     1     9
  6.8493094361384477E-01 a       310     0    13     1    10
  1.7986161445202287E+00 a       311     0    13     1    11
 -3.9738098839370600E-01 a       312     0    13     1    12
  2.1590704604290472E+00 a       313     0    13     1    13
 -1.1206170149536747E-01 a       314     0    13     1    14
  3.3429733266004846E+00 a       315     0    13     1    15
  4.1938959590960168E-01 a       316     0    13     1    16
 -3.8079714312281931E-01 a       317     0    13     1    17
 -2.2101233124687764E-01 a       318     0    13     1    18
 -1.5571079132105032E+00 a       319     0    13     1    19
 -1.6477208286330047E+00 a       320     0    13     1    20
 -2.0059069418196378E+00 a       321     0    13     1    21
 -9.1629046195432151E-01 a       322     0    13     1    22
  2.7734924195979971E-01 a       323     0    13     1    23
  3.8892473737476257E-01 a       324     0    13     1    24
 -5.3994492028127642E-04 a       325     0    13     1    25
  1.1294910340881341E+00 a       326     0    14     1     1
  1.9799324507206981E-01 a       327     0    14     1     2
 -7.8057819541740372E+00 a       328     0    14     1     3
  2.0798444299982921E+00 a       329     0    14     1     4
  4.4031806013399404E+00 a       330     0    14     1     5
 -2.2982431966979409E+00 a       331     0    14     1     6
 -1.0188578875193082E+00 a       332     0    14     1     7
  1.1743860542367583E+00 a       333     0    14     1     8
  8.7839144572316901E+00 a       334     0    14     1     9
 -1.2415848928287164E-01 a       335     0    14     1    10
  3.1319860941089215E+00 a       336     0    14     1    11
  4.1352589759937225E-01 a       337     0    14     1    12
  1.3091861878677017E+01 a       338     0    14     1    13
  2.4797671444485787E+00 a       339     0    14     1    14
  6.0808149093441406E+00 a       340     0    14     1    15
 -1.1969993626707069E-01 a       341     0    14     1    16
 -1.4264133489288393E+00 a       342     0    14     1    17
 -1.1222305513564570E+00 a       343     0    14     1    18
 -1.5501414596174306E+00 a       344     0    14     1    19
  7.9378903248850152E-01 a       345     0    14     1    20
 -7.0126106441311791E+00 a       346     0    14     1    21
  5.9755180881141257E-01 a       347     0    14     1    22
 -8.2389059472828652E-01 a       348     0    14     1    23
 -2.3385739198365250E+00 a       349     0    14     1    24
  3.0264450408438143E-01 a       350     0    14     1    25
 -2.2700845766705022E+00 a       351     0    15     1     1
 -3.6859907214823145E-01 a       352     0    15     1     2
  1.5599951668896108E+00 a       353     0    15     1     3
 -3.0387221750562068E+00 a       354     0    15     1     4
  3.1954199220824457E+00 a       355     0    15     1     5
  2.3949113580642392E+00 a       356     0    15     1     6
  2.2365594585866136E-01 a       357     0    15     1     7
  3.5139512321297506E+00 a       358     0    15     1     8
 -1.8342033621617098E+00 a       359     0    15     1     9
 -4.0555343296248891E-01 a       360     0    15     1    10
 -1.0014411255419566E+00 a       361     0    15     1    11
 -2.3326426013065942E+00 a       362     0    15     1    12
 -2.8882829570960187E+00 a       363     0    15     1    13
  2.1069835413787956E+00 a       364     0    15     1    14
 -3.9894978975072415E+00 a       365     0    15     1    15
 -1.3918111277390068E+00 a       366     0    15     1    16
  1.7982053755180312E+00 a       367     0    15     1    17
  8.4555587287106895E-02 a       368     0    15     1    18
 -1.7101989450566191E+00 a       369     0    15     1    19
  2.0655214480826292E+00 a       370     0    15     1    20
  1.4462452444785048E+00 a       371     0    15     1    21
  3.2069135386787320E+00 a       372     0    15     1    22
 -8.9851618783093723E-01 a       373     0    15     1    23
  1.5460831569183309E+00 a       374     0    15     1    24
  3.2871424206104281E+00 a       375     0    15     1    25
 -3.2120049319751709E-02 a       376     0    16     1     1
  6.1791351959428165E-01 a       377     0    16     1     2
 -7.1242217850014300E-01 a       378     0    16     1     3
  6.1187521267401415E-02 a       379     0    16     1     4
  4.9573828795227765E-01 a       380     0    16     1     5
 -1.0012313441719385E+00 a       381     0    16     1     6
 -1.4063331495675324E+00 a       382     0    16     1     7
  3.3386319984875135E-01 a       383     0    16     1     8
  8.7613792662305134E-01 a       384     0    16     1     9
  9.5216488702832924E-01 a       385     0    16     1    10
  5.9320317794367916E-01 a       386     0    16     1    11
 -1.4239348100374023E+00 a       387     0    16     1    12
  1.0941776482246421E+00 a       388     0    16     1    13
 -2.4276833163514333E-01 a       389     0    16     1    14
  1.1482755124122869E-01 a       390     0    16     1    15
 -8.5090562833241490E-01 a       391     0    16     1    16
 -6.6281653481706793E-01 a       392     0    16     1    17
 -4.9513723133524107E-01 a       393     0    16     1    18
  8.2388094283602723E-03 a       394     0    16     1    19
  2.1318537357254524E-01 a       395     0    16     1    20
  8.3401762902828858E-01 a       396     0    16     1    21
  3.6274151428050189E-01 a       397     0    16     1    22
 -3.1832539095480041E+00 a       398     0    16     1    23
 -2.3688806541766164E-01 a       399     0    16     1    24
 -3.0074832098045251E-01 a       400     0    16     1    25
  2.3949824856864965E+00 a       401     0    17     1     1
  2.0487220618893738E+00 a       402     0    17     1     2
 -2.6144148937413809E+00 a       403     0    17     1     3
  1.5306069642883569E+00 a       404     0    17     1     4
 -2.0638252093782543E+00 a       405     0    17     1     5
 -1.4695248802221934E+00 a       406     0    17     1     6
  1.2434929017669072E+00 a       407     0    17     1     7
 -2.2786336670366953E+00 a       408     0    17     1     8
  7.3537926915582352E-01 a       409     0    17     1     9
 -1.2201134255579780E+00 a       410     0    17     1    10
  1.8058221233732714E+00 a       411     0    17     1    11
  3.4362393349815057E-01 a       412     0    17     1    12
  5.3823565659720085E-01 a       413     0    17     1    13
 -3.1618858724002026E+00 a       414     0    17     1    14
  2.9924051744591948E+00 a       415     0    17     1    15
 -6.8126803996182506E-01 a       416     0    17     1    16
 -1.0165946502349268E+00 a       417     0    17     1    17
 -1.7341893913793205E-01 a       418     0    17     1    18
 -3.9522272343751924E-01 a       419     0    17     1    19
 -1.5035583771388399E+00 a       420     0    17     1    20
 -7.4017478062223152E-01 a       421     0    17     1    21
 -2.9159572776805907E+00 a       422     0    17     1    22
  3.5571019360389378E+00 a       423     0    17     1    23
 -1.7415601152797380E+00 a       424     0    17     1    24
 -3.6193950893242981E+00 a       425     0    17     1    25
  6.9218320769541031E-01 a       426     0    18     1     1
  6.2403496408107140E-01 a       427     0    18     1     2
 -8.7652257477596629E-01 a       428     0    18     1     3
  3.0258315234234362E-02 a       429     0    18     1     4
 -3.2288451431012133E+00 a       430     0    18     1     5
 -1.7124888994039289E+00 a       431     0    18     1     6
  3.3807100407275534E+00 a       432     0    18     1     7
 -2.3767429155364721E+00 a       433     0    18     1     8
 -3.1937230956602036E+00 a       434     0    18     1     9
 -6.6046398590279598E-01 a       435     0    18     1    10
  4.4092674847394436E-01 a       436     0    18     1    11
  7.0337308324654169E-01 a       437     0    18     1    12
 -1.3990528285460919E+00 a       438     0    18     1    13
 -7.7065752216137318E-01 a       439     0    18     1    14
 -1.5917141414363474E+00 a       440     0    18     1    15
  1.2457131362525733E+00 a       441     0    18     1    16
 -1.8842915291347431E+00 a       442     0    18     1    17
  2.0090858563601448E+00 a       443     0    18     1    18
  2.1618292491239046E+00 a       444     0    18     1    19
  1.8893327855612820E+00 a       445     0    18     1    20
  1.8780778960541606E+00 a       446     0    18     1    21
 -6.2495573536497184E-01 a       447     0    18     1    22
  5.7359265054115669E+00 a       448     0    18     1    23
 -1.1161187425567086E-01 a       449     0    18     1    24
 -5.3623811282597611E-01 a       450     0    18     1    25
 -4.8349427023452898E-04 a       451     0    19     1     1
 -7.4669132718861964E-01 a       452     0    19     1     2
  1.1644399411352333E+00 a       453     0    19     1     3
  1.0527678777075058E+00 a       454     0    19     1     4
 -1.7710661410400499E+00 a       455     0    19     1     5
  7.2898949547293646E-01 a       456     0    19     1     6
 -5.7802641565929951E-02 a       457     0    19     1     7
  1.0330574838688165E+00 a       458     0    19     1     8
 -1.3486581241524678E+00 a       459     0    19     1     9
 -1.1708852915320245E+00 a       460     0    19     1    10
 -1.7174544962084073E+00 a       461     0    19     1    11
  5.7369156775067764E-01 a       462     0    19     1    12
 -2.1893781643157850E+00 a       463     0    19     1    13
  8.3685816940912883E-01 a       464     0    19     1    14
 -3.4493162025061701E+00 a       465     0    19     1    15
 -1.4324262213351927E-01 a       466     0    19     1    16
  9.3006119946986987E-01 a       467     0    19     1    17
  2.6213838718102161E-01 a       468     0    19     1    18
  1.4500479570990648E+00 a       469     0    19     1    19
  2.1071651881984375E+00 a       470     0    19     1    20
  2.0988402883156243E+00 a       471     0    19     1    21
  1.5383555978516326E+00 a       472     0    19     1    22
 -1.1956037257339633E+00 a       473     0    19     1    23
 -1.7224831777399921E-01 a       474     0    19     1    24
  3.8617758623720078E-01 a       475     0    19     1    25
 -5.7083715430228732E-01 a       476     0    20     1     1
 -1.3661870216521872E+00 a       477     0    20     1     2
  3.2383999951387232E+00 a       478     0    20     1     3
  1.9617623342632123E-01 a       479     0    20     1     4
 -8.4155580717575207E-01 a       480     0    20     1     5
  3.9741339239220257E+00 a       481     0    20     1     6
 -1.9389902627710398E+00 a       482     0    20     1     7
  5.2050852206282938E+00 a       483     0    20     1     8
 -1.1720649925092117E+00 a       484     0    20     1     9
 -2.0872068427924648E+00 a       485     0    20     1    10
 -4.6113822737324632E+00 a       486     0    20     1    11
  4.6632004530564403E-01 a       487     0    20     1    12
 -5.3932081645564391E+00 a       488     0    20     1    13
  1.8150082248650261E+00 a       489     0    20     1    14
 -6.9450694861137343E+00 a       490     0    20     1    15
 -1.6663268155333821E+00 a       491     0    20     1    16
  4.4747637756757106E+00 a       492     0    20     1    17
 -8.3286589049213200E-01 a       493     0    20     1    18
  8.5062775248851774E-01 a       494     0    20     1    19
  2.3277280513629690E+00 a       495     0    20     1    20
  2.7622232303257257E+00 a       496     0    20     1    21
  2.3884360068161210E+00 a       497     0    20     1    22
 -4.3982969581014553E+00 a       498     0    20     1    23
  7.7468660283979918E-02 a       499     0    20     1    24
  1.9532187351191361E+00 a       500     0    20     1    25
 -2.1198626270770360E+00 a       501     0    21     1     1
 -1.5949389957803215E+00 a       502     0    21     1     2
  1.8780495174762293E+00 a       503     0    21     1     3
  4.4035195872663131E+00 a       504     0    21     1     4
  2.8252617874948491E+00 a       505     0    21     1     5
  9.5949333756767052E-01 a       506     0    21     1     6
  2.1658928277946186E+00 a       507     0    21     1     7
  2.5738087172141437E+00 a       508     0    21     1     8
 -3.9607834130181723E+00 a       509     0    21     1     9
 -3.5752298586658533E+00 a       510     0    21     1    10
  1.3712088605292752E+00 a       511     0    21     1    11
  1.0448274244324416E+00 a       512     0    21     1    12
  2.1859950123220964E+00 a       513     0    21     1    13
 -4.4169585613540923E+00 a       514     0    21     1    14
  1.8218258938984568E+00 a       515     0    21     1    15
  4.5465994530220294E-01 a       516     0    21     1    16
  4.6374023202579275E+00 a       517     0    21     1    17
 -7.9602414050092229E-01 a       518     0    21     1    18
 -1.5139307775739963E+00 a       519     0    21     1    19
 -3.1524110749078842E+00 a       520     0    21     1    20
  4.0652346322567789E-01 a       521     0    21     1    21
  2.2026363335776478E+00 a       522     0    21     1    22
 -2.2277374574634421E+00 a       523     0    21     1    23
  3.7733543836493966E+00 a       524     0    21     1    24
  3.4382383101372871E+00 a       525     0    21     1    25
 -3.6422521680822179E-01 a       526     0    22     1     1
  1.2185816705830314E-01 a       527     0    22     1     2
 -1.2957772161246714E-01 a       528     0    22     1     3
  9.6788984119700039E-01 a       529     0    22     1     4
  5.2245979967954226E-01 a       530     0    22     1     5
