################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1490876143017816E+00 a        83     0     4     1     8
 -6.6942243111385267E+00 a        84     0     4     1     9
 -3.6956706698627801E+00 a        85     0     4     1    10
  2.6745713206084152E+00 a        86     0     4     1    11
 -9.3415913018188723E-01 a        87     0     4     1    12
  2.6240062086882912E+00 a        88     0     4     1    13
  7.4305412436141938E-01 a        89     0     4     1    14
  3.1520775493812088E+00 a        90     0     4     1    15
 -5.6974697574036492E-01 a        91     0     4     1    16
 -1.1161016211596084E+00 a        92     0     4     1    17
 -2.1139395315301850E+00 a        93     0     4     1    18
  1.4346626362802157E+00 a        94     0     4     1    19
 -2.8259480511105552E+00 a        95     0     4     1    20
 -1.5389224527871856E+00 a        96     0     4     1    21
  2.3291287179271634E+00 a        97     0     4     1    22
 -4.8877701249105171E-01 a        98     0     4     1    23
 -5.3310549256918183E-01 a        99     0     4     1    24
 -1.0862844136449090E+00 a       100     0     4     1    25
 -1.4764994935531870E+00 a       101     0     5     1     1
  7.4363711106156245E+00 a       102     0     5     1     2
  2.6016519259277091E+00 a       103     0     5     1     3
  1.9910403793297646E+00 a       104     0     5     1     4
 -3.2992523266248690E+00 a       105     0     5     1     5
  1.3267015449182786E+00 a       106     0     5     1     6
  2.6775530317106866E+00 a       107     0     5     1     7
 -5.2367603206785052E-01 a       108     0     5     1     8
  1.0259666517196424E+01 a       109     0     5     1     9
  1.2199507543083374E+00 a       110     0     5     1    10
 -6.2880621830643566E+00 a       111     0     5     1    11
  1.7724798447073629E+00 a       112     0     5     1    12
 -1.7346934807848082E+00 a       113     0     5     1    13
 -6.1342521780736625E+00 a       114     0     5     1    14
 -7.7526366751225584E-01 a       115     0     5     1    15
  2.5605074744945444E+00 a       116     0     5     1    16
  7.2722105932860737E-01 a       117     0     5     1    17
 -7.0972605352888796E-01 a       118     0     5     1    18
  9.3325983644038824E-02 a       119     0     5     1    19
  5.1486043234003853E+00 a       120     0     5     1    20
  6.0135622535651576E+00 a       121     0     5     1    21
  2.4902515376043557E-02 a       122     0     5     1    22
  2.5222627785869284E-01 a       123     0     5     1    23
  2.7963890166562342E+00 a       124     0     5     1    24
  1.0787327625348306E+00 a       125     0     5     1    25
 -1.5733946981798350E-01 a       126     0     6     1     1
 -2.6570452841200924E+00 a       127     0     6     1     2
 -6.2283917837405012E-01 a       128     0     6     1     3
 -1.1285819429421451E+00 a       129     0     6     1     4
  3.1854413118513212E+00 a       130     0     6     1     5
  4.8641752193816312E-01 a       131     0     6     1     6
  3.7529367242508854E-01 a       132     0     6     1     7
  3.6239445902317252E-01 a       133     0     6     1     8
 -4.0438221549275681E+00 a       134     0     6     1     9
  4.0962789783474196E-01 a       135     0     6     1    10
  2.5449455881520673E+00 a       136     0     6     1    11
 -1.9662456819123195E-01 a       137     0     6     1    12
  2.6187523172947641E-01 a       138     0     6     1    13
  4.6659742074194916E+00 a       139     0     6     1    14
 -2.5761312322049534E-01 a       140     0     6     1    15
 -8.3819486449946912E-01 a       141     0     6     1    16
 -7.6964948918529996E-01 a       142     0     6     1    17
  1.6067119461229824E+00 a       143     0     6     1    18
 -2.5630256611654106E-01 a       144     0     6     1    19
 -2.7382765685143742E+00 a       145     0     6     1    20
 -3.3995940477347837E+00 a       146     0     6     1    21
 -7.0073743950874912E-01 a       147     0     6     1    22
 -2.1403243451944301E-01 a       148     0     6     1    23
 -7.8997786324867736E-01 a       149     0     6     1    24
 -4.4649898920066483E-01 a       150     0     6     1    25
  9.3214517265030369E-02 a       151     0     7     1     1
  5.5776574290910652E-01 a       152     0     7     1     2
 -2.5648341107448236E-01 a       153     0     7     1     3
  3.8597094252302300E-01 a       154     0     7     1     4
 -6.9103911910782112E-01 a       155     0     7     1     5
 -1.5367541259748121E-01 a       156     0     7     1     6
 -1.2290799514359345E-01 a       157     0     7     1     7
  6.4040917235486184E-03 a       158     0     7     1     8
  7.2388423269298485E-01 a       159     0     7     1     9
 -9.0683921379538457E-02 a       160     0     7     1    10
 -4.1825784263653637E-01 a       161     0     7     1    11
 -1.8215125435698448E-01 a       162     0     7     1    12
  9.5222976846106352E-02 a       163     0     7     1    13
 -1.1853159041613530E+00 a       164     0     7     1    14
  1.4070064170229246E-01 a       165     0     7     1    15
  2.5058552805789467E-04 a       166     0     7     1    16
  1.8070864359679772E-01 a       167     0     7     1    17
 -4.7258098785971098E-01 a       168     0     7     1    18
  3.0584092695873966E-02 a       169     0     7     1    19
  5.5567740836384216E-01 a       170     0     7     1    20
  9.4909065969907314E-01 a       171     0     7     1    21
  2.2889429272873302E-01 a       172     0     7     1    22
  3.3293333928217722E-01 a       173     0     7     1    23
 -2.4252375099616696E-01 a       174     0     7     1    24
 -5.8127201048046043E-02 a       175     0     7     1    25
  4.9865868619342439E-03 a       176     0     8     1     1
  8.4433948072469792E-03 a       177     0     8     1     2
  1.7249569493339681E-01 a       178     0     8     1     3
  3.8020530522677419E-02 a       179     0     8     1     4
  5.6164199327719898E-02 a       180     0     8     1     5
  1.0354172130151852E-01 a       181     0     8     1     6
 -2.8296789446616917E-03 a       182     0     8     1     7
 -8.7509155789764564E-02 a       183     0     8     1     8
  1.4439419465675674E-02 a       184     0     8     1     9
 -1.0477838745521617E-01 a       185     0     8     1    10
  1.9190471892439869E-02 a       186     0     8     1    11
  4.3411354198910061E-02 a       187     0     8     1    12
  2.0467493216865117E-03 a       188     0     8     1    13
  6.8135461367091537E-03 a       189     0     8     1    14
 -1.2747074629454879E-02 a       190     0     8     1    15
 -7.9668198830024614E-02 a       191     0     8     1    16
 -2.6878196311798809E-02 a       192     0     8     1    17
 -2.8290355174676835E-02 a       193     0     8     1    18
 -8.2200040176836228E-02 a       194     0     8     1    19
 -1.2763446294371412E-02 a       195     0     8     1    20
 -1.1134393258767758E-01 a       196     0     8     1    21
  8.6728437531469749E-02 a       197     0     8     1    22
 -1.1478286297501379E-01 a       198     0     8     1    23
  9.8158923195556719E-02 a       199     0     8     1    24
 -3.0367227492755181E-02 a       200     0     8     1    25
  3.2325188169274051E+00 a       201     0     9     1     1
  5.4871892034704164E+00 a       202     0     9     1     2
 -1.2744966803599975E+00 a       203     0     9     1     3
  3.5617378797837396E+00 a       204     0     9     1     4
 -6.5924975082408528E+00 a       205     0     9     1     5
  3.3397408311225014E+00 a       206     0     9     1     6
 -5.0991932741045842E-01 a       207     0     9     1     7
  8.9868475525121422E-02 a       208     0     9     1     8
  6.8452832743878140E+00 a       209     0     9     1     9
 -2.2029179397976733E+00 a       210     0     9     1    10
 -4.2246482610095475E+00 a       211     0     9     1    11
  5.9479546836744845E-01 a       212     0     9     1    12
 -7.8000305850930166E-02 a       213     0     9     1    13
 -3.4097753555870618E+00 a       214     0     9     1    14
 -2.1212802192829243E+00 a       215     0     9     1    15
  1.6842147324083574E+00 a       216     0     9     1    16
 -9.5405809157349741E-01 a       217     0     9     1    17
  3.2197295718222612E+00 a       218     0     9     1    18
  3.1768224486791237E+00 a       219     0     9     1    19
  5.2716008425310976E+00 a       220     0     9     1    20
  1.1693519956305931E+00 a       221     0     9     1    21
 -2.0404537014777859E+00 a       222     0     9     1    22
  1.4558194985272830E+00 a       223     0     9     1    23
  3.6585853238565216E+00 a       224     0     9     1    24
 -3.5037670616751484E+00 a       225     0     9     1    25
  1.1122331986448752E-01 a       226     0    10     1     1
 -1.9224188854336450E+00 a       227     0    10     1     2
 -3.2268750629644298E+00 a       228     0    10     1     3
 -4.8578119938918389E+00 a       229     0    10     1     4
  2.4092150343532229E-01 a       230     0    10     1     5
 -2.5969798590641422E+00 a       231     0    10     1     6
 -2.8318858070008925E+00 a       232     0    10     1     7
  7.1205406490339351E-01 a       233     0    10     1     8
 -1.9157571881256952E-01 a       234     0    10     1     9
  4.7485396745288160E+00 a       235     0    10     1    10
  5.0949516970036353E+00 a       236     0    10     1    11
  7.9772315931622928E-02 a       237     0    10     1    12
 -1.1814685414999643E-01 a       238     0    10     1    13
  2.7117882631475640E+00 a       239     0    10     1    14
  6.7839079490362209E-01 a       240     0    10     1    15
  1.6579875983829420E-01 a       241     0    10     1    16
  8.1723304289977061E-01 a       242     0    10     1    17
  1.2284102184012848E+00 a       243     0    10     1    18
  1.6688785403742057E+00 a       244     0    10     1    19
 -3.1049986740285869E+00 a       245     0    10     1    20
  2.3818508662827731E-01 a       246     0    10     1    21
 -4.8238423064076787E+00 a       247     0    10     1    22
 -1.5489388753291720E+00 a       248     0    10     1    23
  3.2613162427937031E-01 a       249     0    10     1    24
  3.1143983357062748E+00 a       250     0    10     1    25
 -5.4752529291334264E+00 a       251     0    11     1     1
 -3.2528644750646816E+00 a       252     0    11     1     2
  5.0437887594520161E+00 a       253     0    11     1     3
  1.1676197613487111E+00 a       254     0    11     1     4
  4.2103184347699738E+00 a       255     0    11     1     5
 -3.9186442757745721E+00 a       256     0    11     1     6
  3.1512248578281290E+00 a       257     0    11     1     7
 -9.3970588988508164E-01 a       258     0    11     1     8
 -5.0535624746986443E+00 a       259     0    11     1     9
 -1.0881369979308197E+00 a       260     0    11     1    10
  3.1447835305015420E-01 a       261     0    11     1    11
  1.8936048466344171E+00 a       262     0    11     1    12
  5.8683160675764801E-01 a       263     0    11     1    13
 -8.6355745055284061E-01 a       264     0    11     1    14
  2.9278996754548459E+00 a       265     0    11     1    15
  1.5031822100666359E+00 a       266     0    11     1    16
 -2.0817220901882436E+00 a       267     0    11     1    17
 -9.0741526392496681E+00 a       268     0    11     1    18
 -2.9644295183677385E+00 a       269     0    11     1    19
 -4.5691199042247028E+00 a       270     0    11     1    20
  1.3877214506891753E+00 a       271     0    11     1    21
  9.0877097782561034E+00 a       272     0    11     1    22
 -2.3179179113601878E+00 a       273     0    11     1    23
 -6.7270052475811926E-01 a       274     0    11     1    24
  3.9974543019017812E+00 a       275     0    11     1    25
 -3.2515360684854340E+00 a       276     0    12     1     1
 -4.0855949886729146E+00 a       277     0    12     1     2
  5.5961431176458172E+00 a       278     0    12     1     3
 -3.4117216612631593E+00 a       279     0    12     1     4
  7.7183393715420623E-01 a       280     0    12     1     5
  1.5329137110295703E+00 a       281     0    12     1     6
  1.1237411789919960E+01 a       282     0    12     1     7
  2.2322193546473668E+00 a       283     0    12     1     8
  1.6022939445254925E+00 a       284     0    12     1     9
 -3.6145143894712195E+00 a       285     0    12     1    10
 -5.6961313266802884E+00 a       286     0    12     1    11
  1.6319215420642315E+00 a       287     0    12     1    12
  3.0961820339736268E+00 a       288     0    12     1    13
 -2.8475010250121970E+00 a       289     0    12     1    14
  6.0334416876133297E+00 a       290     0    12     1    15
 -4.6886102518694672E+00 a       291     0    12     1    16
 -3.9009692118494019E+00 a       292     0    12     1    17
 -5.5150449302955248E-02 a       293     0    12     1    18
 -4.6794904926449765E-01 a       294     0    12     1    19
 -1.9826743498635402E+00 a       295     0    12     1    20
  3.4581435854886711E+00 a       296     0    12     1    21
  2.6830915407664211E+00 a       297     0    12     1    22
  8.8723612015909625E-01 a       298     0    12     1    23
 -7.0711934934224949E+00 a       299     0    12     1    24
 -1.4014063138829165E+00 a       300     0    12     1    25
  1.0640166610806812E+00 a       301     0    13     1     1
 -8.7469538496061738E-01 a       302     0    13     1     2
 -1.6653229249218657E+00 a       303     0    13     1     3
  3.9414762506095269E-01 a       304     0    13     1     4
  2.5100564610385240E-01 a       305     0    13     1     5
 -1.7705624536857376E+00 a       306     0    13     1     6
 -1.9927906980520200E+00 a       307     0    13     1     7
  1.7554598465752735E-01 a       308     0    13     1     8
 -2.0026126052902686E+00 a       309     0    13     1     9
 -3.0137802837710309E-01 a       310     0    13     1    10
  9.2596122341214382E-01 a       311     0    13     1    11
 -2.2946238940451176E+00 a       312     0    13     1    12
  8.4002439825385589E-01 a       313     0    13     1    13
 -4.6024113472654543E-01 a       314     0    13     1    14
 -8.8951346064869374E-01 a       315     0    13     1    15
  7.6965719028342783E-01 a       316     0    13     1    16
  2.2585493947108248E+00 a       317     0    13     1    17
  1.7160334629490892E+00 a       318     0    13     1    18
  1.0723675200560059E+00 a       319     0    13     1    19
  4.9707272331115004E-01 a       320     0    13     1    20
 -1.1480410779267798E+00 a       321     0    13     1    21
  1.4072602479268985E+00 a       322     0    13     1    22
  1.2011016499888867E+00 a       323     0    13     1    23
 -6.0283217824264324E-02 a       324     0    13     1    24
 -2.3392209162011626E+00 a       325     0    13     1    25
  5.5635144437271720E+00 a       326     0    14     1     1
  1.0077568518453766E+00 a       327     0    14     1     2
 -9.8839551596626762E+00 a       328     0    14     1     3
 -4.5862206373634928E-01 a       329     0    14     1     4
 -7.5256708095739722E-01 a       330     0    14     1     5
 -5.8167395938896886E+00 a       331     0    14     1     6
 -1.5871948127781966E+01 a       332     0    14     1     7
 -8.0797835666389195E-01 a       333     0    14     1     8
 -4.7826373723022026E+00 a       334     0    14     1     9
  4.1722207079651206E+00 a       335     0    14     1    10
  9.4431695714484825E+00 a       336     0    14     1    11
 -6.4048904020970436E+00 a       337     0    14     1    12
 -1.7702966724591975E+00 a       338     0    14     1    13
  3.8198068216911447E+00 a       339     0    14     1    14
 -6.3793987084102328E+00 a       340     0    14     1    15
  4.2482324681832351E+00 a       341     0    14     1    16
  8.3223110625188834E+00 a       342     0    14     1    17
  3.5431383091893167E+00 a       343     0    14     1    18
  3.7219668934309826E+00 a       344     0    14     1    19
  3.6728913337957386E-01 a       345     0    14     1    20
 -5.0745425531606232E+00 a       346     0    14     1    21
 -2.9527263252589195E+00 a       347     0    14     1    22
  7.4953629953749679E-01 a       348     0    14     1    23
  4.7741775822223023E+00 a       349     0    14     1    24
 -1.1790484359188549E+00 a       350     0    14     1    25
 -2.3606338645096776E+00 a       351     0    15     1     1
 -1.1544928781841460E-01 a       352     0    15     1     2
 -1.5943925163915689E+00 a       353     0    15     1     3
  2.8669650687777835E+00 a       354     0    15     1     4
 -1.8797068527078391E+00 a       355     0    15     1     5
  4.4737046124561743E+00 a       356     0    15     1     6
  2.9780202688497920E-01 a       357     0    15     1     7
 -2.7379458458162955E+00 a       358     0    15     1     8
 -8.3129827988946992E-01 a       359     0    15     1     9
 -5.5446190773212232E+00 a       360     0    15     1    10
 -5.1826810762198674E+00 a       361     0    15     1    11
  6.3678957880514533E+00 a       362     0    15     1    12
  1.4096249884505339E+00 a       363     0    15     1    13
  2.6143745882067795E+00 a       364     0    15     1    14
  1.6975446121270779E+00 a       365     0    15     1    15
 -4.8836469943116390E-01 a       366     0    15     1    16
 -1.3886979949193137E+00 a       367     0    15     1    17
 -5.4979421049858956E-01 a       368     0    15     1    18
 -1.9040855366122342E+00 a       369     0    15     1    19
  5.3411020626875310E+00 a       370     0    15     1    20
 -1.6169222965282044E+00 a       371     0    15     1    21
 -5.1402841971221793E+00 a       372     0    15     1    22
 -2.2502919892209778E+00 a       373     0    15     1    23
  7.5062991604024909E-01 a       374     0    15     1    24
 -2.3457898147257774E+00 a       375     0    15     1    25
  1.1840720195912553E+00 a       376     0    16     1     1
 -1.1526416003131215E+00 a       377     0    16     1     2
 -1.7842877255587626E+00 a       378     0    16     1     3
 -2.8398089922940897E+00 a       379     0    16     1     4
  1.5326369824022281E+00 a       380     0    16     1     5
 -1.3614044590125940E-01 a       381     0    16     1     6
 -9.2517771565096829E-01 a       382     0    16     1     7
 -1.5170124224893522E-01 a       383     0    16     1     8
 -5.1482057748983556E-01 a       384     0    16     1     9
  2.4085698768497088E+00 a       385     0    16     1    10
  2.0789895137082501E+00 a       386     0    16     1    11
 -3.4898025091091972E-01 a       387     0    16     1    12
 -1.5392604900901019E-01 a       388     0    16     1    13
  2.3262313101846499E+00 a       389     0    16     1    14
  6.9091068723965954E-01 a       390     0    16     1    15
 -1.7584147132322931E+00 a       391     0    16     1    16
  1.2529071671913410E+00 a       392     0    16     1    17
  2.5392860628866747E+00 a       393     0    16     1    18
  4.3609808557957530E-01 a       394     0    16     1    19
 -1.0038083443318566E+00 a       395     0    16     1    20
 -6.7148034284364300E-01 a       396     0    16     1    21
 -4.1042051281893626E+00 a       397     0    16     1    22
  3.2784304864894875E-01 a       398     0    16     1    23
 -1.6208532208896091E+00 a       399     0    16     1    24
  4.3091741727327026E-01 a       400     0    16     1    25
  2.8729542900606773E+00 a       401     0    17     1     1
  8.4927734728934590E-01 a       402     0    17     1     2
  3.6025859709824677E+00 a       403     0    17     1     3
  3.7803529114686341E-01 a       404     0    17     1     4
  1.9311880949104918E+00 a       405     0    17     1     5
 -1.7280762104210918E+00 a       406     0    17     1     6
  1.2288441813970166E+00 a       407     0    17     1     7
  2.2125877512914718E+00 a       408     0    17     1     8
 -2.7062663868101472E-01 a       409     0    17     1     9
  1.5337793810631479E+00 a       410     0    17     1    10
  2.1026503268011312E+00 a       411     0    17     1    11
 -6.6821094502511418E+00 a       412     0    17     1    12
 -1.0703489498052543E+00 a       413     0    17     1    13
 -3.9740481973081034E+00 a       414     0    17     1    14
 -3.5670001318276885E+00 a       415     0    17     1    15
 -4.0525926104065718E-01 a       416     0    17     1    16
  6.2722444011047485E-01 a       417     0    17     1    17
  1.4221689336706609E+00 a       418     0    17     1    18
  1.2442103086852456E+00 a       419     0    17     1    19
 -2.6182850196169611E+00 a       420     0    17     1    20
  4.3579519555493978E-01 a       421     0    17     1    21
  7.6812841428225331E+00 a       422     0    17     1    22
  3.9130872440395490E+00 a       423     0    17     1    23
 -1.9531496139592770E+00 a       424     0    17     1    24
 -1.4235601788521515E+00 a       425     0    17     1    25
 -6.6934714912523781E+00 a       426     0    18     1     1
  3.0630015617004567E+00 a       427     0    18     1     2
  5.4424250941679269E+00 a       428     0    18     1     3
  6.1121849822936776E+00 a       429     0    18     1     4
 -7.2092988451814255E-01 a       430     0    18     1     5
  3.1038538062657359E+00 a       431     0    18     1     6
 -4.4986680839983839E-01 a       432     0    18     1     7
  3.7161431943811607E+00 a       433     0    18     1     8
 -7.6290593232133896E-01 a       434     0    18     1     9
 -5.3841489235179232E+00 a       435     0    18     1    10
  3.2148353365580173E+00 a       436     0    18     1    11
  5.9204407643487822E-01 a       437     0    18     1    12
 -1.3023863644530616E+00 a       438     0    18     1    13
 -2.3915861214832730E+00 a       439     0    18     1    14
 -6.5745344157630026E+00 a       440     0    18     1    15
  1.5349278264270139E+00 a       441     0    18     1    16
 -4.1476334196468310E+00 a       442     0    18     1    17
 -3.8701948821237893E+00 a       443     0    18     1    18
 -7.9545587698330522E-01 a       444     0    18     1    19
 -1.8381376400377667E+00 a       445     0    18     1    20
  2.9179763256405811E+00 a       446     0    18     1    21
  1.3323231889748858E+01 a       447     0    18     1    22
  4.8915897388312608E+00 a       448     0    18     1    23
 -2.8588601508238243E-01 a       449     0    18     1    24
  5.6328206449422713E-01 a       450     0    18     1    25
 -1.2359280028377742E+00 a       451     0    19     1     1
  2.4370504496343015E+00 a       452     0    19     1     2
  2.2159854420164362E+00 a       453     0    19     1     3
  1.4501228500062795E+00 a       454     0    19     1     4
 -1.4972512102436136E-01 a       455     0    19     1     5
  2.2914201929193676E+00 a       456     0    19     1     6
  2.4248892588199467E+00 a       457     0    19     1     7
 -6.5055992389314032E-01 a       458     0    19     1     8
  2.6600620327122053E+00 a       459     0    19     1     9
  9.5109761927818270E-01 a       460     0    19     1    10
 -2.1321719983759402E+00 a       461     0    19     1    11
  3.5112234391192270E+00 a       462     0    19     1    12
 -2.7533105030953098E-01 a       463     0    19     1    13
  1.9030864881284246E-01 a       464     0    19     1    14
  1.0957393693865189E+00 a       465     0    19     1    15
 -1.2742562472528485E-01 a       466     0    19     1    16
 -2.9284646823616018E+00 a       467     0    19     1    17
 -2.4727889807077026E+00 a       468     0    19     1    18
 -2.8357257835771223E+00 a       469     0    19     1    19
  6.2144969224060898E-01 a       470     0    19     1    20
  1.2932912695682222E+00 a       471     0    19     1    21
 -1.2923557230650353E+00 a       472     0    19     1    22
 -9.6118378903015411E-01 a       473     0    19     1    23
  7.8081980857630129E-01 a       474     0    19     1    24
  2.2801772731749121E+00 a       475     0    19     1    25
  2.9668583640596888E+00 a       476     0    20     1     1
  9.2962327666171307E-01 a       477     0    20     1     2
  4.1181621658089240E-01 a       478     0    20     1     3
 -1.6634345340896077E+00 a       479     0    20     1     4
 -7.3494640657947752E-01 a       480     0    20     1     5
  2.0785049869236771E+00 a       481     0    20     1     6
  5.9571230562810049E+00 a       482     0    20     1     7
 -3.8392092468694905E+00 a       483     0    20     1     8
  4.7755748776159583E+00 a       484     0    20     1     9
  2.5292583869990666E+00 a       485     0    20     1    10
 -7.5925067330518150E+00 a       486     0    20     1    11
  6.8544060653444960E+00 a       487     0    20     1    12
  6.3706882948537968E-01 a       488     0    20     1    13
  1.1300109448707583E+00 a       489     0    20     1    14
  7.2833197610408762E+00 a       490     0    20     1    15
 -2.7046402523608175E+00 a       491     0    20     1    16
 -2.4968945869688954E+00 a       492     0    20     1    17
 -2.8214499779937015E+00 a       493     0    20     1    18
 -4.6145402259378381E+00 a       494     0    20     1    19
  3.4237656591169792E+00 a       495     0    20     1    20
 -2.9057055088357031E-01 a       496     0    20     1    21
 -1.2829554965673688E+01 a       497     0    20     1    22
 -5.7093279907889469E+00 a       498     0    20     1    23
  1.9558371264481798E+00 a       499     0    20     1    24
  3.3209588487768138E+00 a       500     0    20     1    25
  2.1438740727958621E+00 a       501     0    21     1     1
  3.3394996873714136E+00 a       502     0    21     1     2
  9.6402167849222531E-01 a       503     0    21     1     3
  4.2235888670346977E+00 a       504     0    21     1     4
  6.6049711629609664E+00 a       505     0    21     1     5
  3.7954122259492689E+00 a       506     0    21     1     6
  7.8158539924561976E-01 a       507     0    21     1     7
 -9.5903775420985227E+00 a       508     0    21     1     8
  4.2226114038214657E+00 a       509     0    21     1     9
  5.4872332497957723E+00 a       510     0    21     1    10
 -3.7729294681659429E+00 a       511     0    21     1    11
 -4.5284677051442401E-01 a       512     0    21     1    12
 -9.2073152389604829E-01 a       513     0    21     1    13
 -1.7057772460580669E+00 a       514     0    21     1    14
  3.7330107352484201E+00 a       515     0    21     1    15
  6.0564087039803454E+00 a       516     0    21     1    16
  1.0458729040111317E+01 a       517     0    21     1    17
  1.4151138541184711E+00 a       518     0    21     1    18
 -2.9346345142667296E+00 a       519     0    21     1    19
  3.7312120640146604E+00 a       520     0    21     1    20
  1.8762085797710069E+00 a       521     0    21     1    21
 -7.5350621731304219E+00 a       522     0    21     1    22
 -1.1507817194062517E+00 a       523     0    21     1    23
  6.8244057250996537E+00 a       524     0    21     1    24
 -4.1144488744939709E+00 a       525     0    21     1    25
  2.0259198144284039E+00 a       526     0    22     1     1
 -1.3679339725597712E+00 a       527     0    22     1     2
 -3.3364862184681390E+00 a       528     0    22     1     3
 -3.8911095772424096E+00 a       529     0    22     1     4
  1.4180750259538364E+00 a       530     0    22     1     5
