################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.4303421298000991E-01 a       117     0     5     1    17
 -8.7868678131296574E-01 a       118     0     5     1    18
 -4.9783173919514221E+00 a       119     0     5     1    19
 -2.2052503563387571E+00 a       120     0     5     1    20
 -3.7842156203780308E+00 a       121     0     5     1    21
  4.7930232473671177E+00 a       122     0     5     1    22
 -4.8019549389185032E+00 a       123     0     5     1    23
  6.7456503876518132E+00 a       124     0     5     1    24
  4.2375013962044550E+00 a       125     0     5     1    25
 -6.1607686275995888E-01 a       126     0     6     1     1
 -2.9550575794481337E-01 a       127     0     6     1     2
 -7.3186030778540490E-01 a       128     0     6     1     3
 -1.5505191642084795E+00 a       129     0     6     1     4
 -1.6981631143308595E-01 a       130     0     6     1     5
  5.8860726611108061E-01 a       131     0     6     1     6
  7.0105984041633951E-01 a       132     0     6     1     7
 -4.3329489861668830E-01 a       133     0     6     1     8
  6.4251733209145601E-01 a       134     0     6     1     9
  8.0410969986892200E-01 a       135     0     6     1    10
  2.0698618676727483E+00 a       136     0     6     1    11
 -7.5153683736394938E-01 a       137     0     6     1    12
 -2.1162602380985653E+00 a       138     0     6     1    13
 -7.7021988660447638E-01 a       139     0     6     1    14
  1.7694897515845551E+00 a       140     0     6     1    15
 -2.2827806108758802E-01 a       141     0     6     1    16
 -1.5346987867483461E+00 a       142     0     6     1    17
  9.0876089736203181E-01 a       143     0     6     1    18
  2.1224541139480331E+00 a       144     0     6     1    19
  2.1662316215982413E-01 a       145     0     6     1    20
  5.3794622548230042E-01 a       146     0     6     1    21
 -2.9584961756538535E+00 a       147     0     6     1    22
  9.8240230347574098E-01 a       148     0     6     1    23
 -3.3050347709574281E+00 a       149     0     6     1    24
 -2.7563075398630508E+00 a       150     0     6     1    25
  1.0992587648352437E-01 a       151     0     7     1     1
  9.7773955396493556E-02 a       152     0     7     1     2
 -1.7623600736755066E-01 a       153     0     7     1     3
  3.8652367452734904E-01 a       154     0     7     1     4
  2.7253260598821754E-02 a       155     0     7     1     5
 -4.2860459269784812E-01 a       156     0     7     1     6
 -2.1388764671530847E-01 a       157     0     7     1     7
  5.2519688457874488E-03 a       158     0     7     1     8
 -9.8143505777579160E-02 a       159     0     7     1     9
 -5.1230950585445889E-01 a       160     0     7     1    10
 -5.4289001696200045E-01 a       161     0     7     1    11
  3.7213037397910997E-01 a       162     0     7     1    12
  5.5637075665036761E-01 a       163     0     7     1    13
  8.5865229828748349E-02 a       164     0     7     1    14
 -2.2343930611264004E-01 a       165     0     7     1    15
 -8.1818380728288578E-02 a       166     0     7     1    16
  3.4274456333583075E-01 a       167     0     7     1    17
 -1.9895191778969898E-01 a       168     0     7     1    18
 -5.2840612113197449E-01 a       169     0     7     1    19
  5.2387741488320490E-02 a       170     0     7     1    20
  2.1661928271124778E-01 a       171     0     7     1    21
  4.7548237102675089E-01 a       172     0     7     1    22
  1.7775356336938126E-02 a       173     0     7     1    23
  6.7558715835145766E-01 a       174     0     7     1    24
  5.5561705767503500E-01 a       175     0     7     1    25
  1.6314175277341379E-02 a       176     0     8     1     1
  3.6614634662857831E-02 a       177     0     8     1     2
  1.9818932681273854E-01 a       178     0     8     1     3
  2.6958603081531991E-03 a       179     0     8     1     4
 -1.2108454499952059E-01 a       180     0     8     1     5
  1.4726370344643369E-01 a       181     0     8     1     6
  7.4556331632387923E-02 a       182     0     8     1     7
  7.8933900093356935E-02 a       183     0     8     1     8
  4.9517157922964850E-02 a       184     0     8     1     9
 -3.4175535802561038E-03 a       185     0     8     1    10
  1.0075926837434988E-01 a       186     0     8     1    11
 -1.2796874763252569E-01 a       187     0     8     1    12
  1.8993728576792272E-02 a       188     0     8     1    13
  5.0343233070206756E-03 a       189     0     8     1    14
 -1.0434089335587182E-01 a       190     0     8     1    15
  3.4908817017097111E-03 a       191     0     8     1    16
 -6.1752855220737396E-02 a       192     0     8     1    17
 -9.5025323009446244E-02 a       193     0     8     1    18
  1.8319395245933359E-02 a       194     0     8     1    19
  1.1835971279736957E-01 a       195     0     8     1    20
 -7.8411278194313663E-02 a       196     0     8     1    21
  8.0673054203413933E-02 a       197     0     8     1    22
 -1.3014136856458500E-01 a       198     0     8     1    23
  7.2401355392203964E-02 a       199     0     8     1    24
  4.2182429317283769E-02 a       200     0     8     1    25
  3.3476939422093017E+00 a       201     0     9     1     1
 -3.7907133523356964E+00 a       202     0     9     1     2
  8.4038755944412713E-01 a       203     0     9     1     3
  6.8888369521650938E+00 a       204     0     9     1     4
 -2.7872836607503144E+00 a       205     0     9     1     5
  1.9271745981355441E+00 a       206     0     9     1     6
  1.4050900173300793E+00 a       207     0     9     1     7
  2.4824722426082659E+00 a       208     0     9     1     8
  3.3551053305721514E+00 a       209     0     9     1     9
  1.0872752475920062E+00 a       210     0     9     1    10
 -1.1038696073033181E+00 a       211     0     9     1    11
  6.2287025045297276E-02 a       212     0     9     1    12
  1.0337610318288084E+01 a       213     0     9     1    13
  1.3400447715077934E+00 a       214     0     9     1    14
  3.1255520881316485E+00 a       215     0     9     1    15
  9.4245170230634345E-01 a       216     0     9     1    16
  8.8791153748374352E-01 a       217     0     9     1    17
 -1.8194550484246530E+00 a       218     0     9     1    18
 -1.5074164477168970E+00 a       219     0     9     1    19
 -4.8252510689149997E+00 a       220     0     9     1    20
 -6.8241714960831798E-02 a       221     0     9     1    21
  4.2400091298942293E+00 a       222     0     9     1    22
  5.9174094225927662E-02 a       223     0     9     1    23
  3.4417610436508279E+00 a       224     0     9     1    24
  5.2630622474392261E+00 a       225     0     9     1    25
  3.0731434220289200E-01 a       226     0    10     1     1
 -5.2715819606600061E+00 a       227     0    10     1     2
  1.6179477194434277E+00 a       228     0    10     1     3
 -1.6464245963074118E+00 a       229     0    10     1     4
  2.9887418090246163E+00 a       230     0    10     1     5
 -5.3141130204226228E-01 a       231     0    10     1     6
  1.2407554376872008E+00 a       232     0    10     1     7
 -1.3689851203570600E+00 a       233     0    10     1     8
 -4.0545792044585118E+00 a       234     0    10     1     9
  8.2870731331938363E-01 a       235     0    10     1    10
  1.4404012827345876E+00 a       236     0    10     1    11
 -3.6685182069338612E-01 a       237     0    10     1    12
 -2.9745592648460026E+00 a       238     0    10     1    13
 -7.7342744712138678E-01 a       239     0    10     1    14
 -3.0775763100104281E-01 a       240     0    10     1    15
 -1.3364531222818818E+00 a       241     0    10     1    16
  3.3505578583511846E+00 a       242     0    10     1    17
  6.3051138432698983E-01 a       243     0    10     1    18
  5.5145116371244702E+00 a       244     0    10     1    19
 -1.4981818467365107E+00 a       245     0    10     1    20
  2.8352677359467706E+00 a       246     0    10     1    21
 -1.8470017047974512E+00 a       247     0    10     1    22
 -4.4552713893013990E-01 a       248     0    10     1    23
 -2.7133383721734434E+00 a       249     0    10     1    24
 -2.5620265848456794E+00 a       250     0    10     1    25
 -3.3693860232179427E+00 a       251     0    11     1     1
  9.8872467456989277E+00 a       252     0    11     1     2
  9.3469882938328419E-01 a       253     0    11     1     3
 -5.4785355274631922E+00 a       254     0    11     1     4
 -6.1278805798713110E-01 a       255     0    11     1     5
 -1.2098303760347366E+00 a       256     0    11     1     6
  1.0125483005217161E-02 a       257     0    11     1     7
 -2.3645737882603748E+00 a       258     0    11     1     8
 -1.1241317870202387E+00 a       259     0    11     1     9
 -1.1264875432934141E+00 a       260     0    11     1    10
 -6.5177823523651435E-01 a       261     0    11     1    11
 -3.0678861536936025E-01 a       262     0    11     1    12
 -1.0414164604629242E+01 a       263     0    11     1    13
 -1.5184176788528025E+00 a       264     0    11     1    14
 -4.6978276969442110E+00 a       265     0    11     1    15
  4.0160995038638098E-01 a       266     0    11     1    16
 -1.4720775162429480E+00 a       267     0    11     1    17
  3.0483262468379618E-01 a       268     0    11     1    18
 -5.3937815354031358E+00 a       269     0    11     1    19
  6.9767947459734643E+00 a       270     0    11     1    20
 -2.1061272563210709E+00 a       271     0    11     1    21
 -8.7309291094096020E-01 a       272     0    11     1    22
 -1.8753087600125571E+00 a       273     0    11     1    23
 -9.5196817266632461E-01 a       274     0    11     1    24
 -1.5479288494639591E+00 a       275     0    11     1    25
 -2.9328807771499408E+00 a       276     0    12     1     1
  6.3980551249200897E+00 a       277     0    12     1     2
 -2.1592185957915784E+00 a       278     0    12     1     3
 -7.4499299106260952E-01 a       279     0    12     1     4
  2.2177385015747664E+00 a       280     0    12     1     5
 -4.9355471533979134E-01 a       281     0    12     1     6
 -3.1368658937293317E+00 a       282     0    12     1     7
  5.6047034595639067E-01 a       283     0    12     1     8
 -8.1020804988155581E-01 a       284     0    12     1     9
 -7.8144608630151948E+00 a       285     0    12     1    10
 -1.8362735676997040E+00 a       286     0    12     1    11
  2.9202102311375433E+00 a       287     0    12     1    12
 -4.6477503233284789E+00 a       288     0    12     1    13
  5.4084458375293369E+00 a       289     0    12     1    14
 -4.5279908210339501E+00 a       290     0    12     1    15
 -2.5650973570059468E+00 a       291     0    12     1    16
 -5.7263678891655116E+00 a       292     0    12     1    17
  3.6254746913203664E+00 a       293     0    12     1    18
 -2.8608806383163512E+00 a       294     0    12     1    19
  5.2872799466002052E+00 a       295     0    12     1    20
 -8.0450183627290563E+00 a       296     0    12     1    21
 -9.3137241302552010E-01 a       297     0    12     1    22
 -3.3370384524326715E+00 a       298     0    12     1    23
  8.0618608752384606E+00 a       299     0    12     1    24
  3.1993155645642046E+00 a       300     0    12     1    25
 -3.7784024043029074E-01 a       301     0    13     1     1
 -5.7575141371105720E-01 a       302     0    13     1     2
 -1.6011310231590514E+00 a       303     0    13     1     3
  5.0116170035629992E-01 a       304     0    13     1     4
 -1.1108784977048485E+00 a       305     0    13     1     5
  1.0483297259605897E+00 a       306     0    13     1     6
 -2.4046477680827469E+00 a       307     0    13     1     7
 -1.3365017848153129E+00 a       308     0    13     1     8
  1.5854495646487166E+00 a       309     0    13     1     9
  2.4206432128238642E-01 a       310     0    13     1    10
  4.7222982581414047E-01 a       311     0    13     1    11
 -6.1104335878795712E-01 a       312     0    13     1    12
 -1.3250278777337657E-01 a       313     0    13     1    13
 -1.6849374550490448E+00 a       314     0    13     1    14
  1.5021773232958535E+00 a       315     0    13     1    15
 -5.8343832149751407E-01 a       316     0    13     1    16
 -5.1874900113840439E-01 a       317     0    13     1    17
  1.1592248930735576E+00 a       318     0    13     1    18
  1.5015993665355198E+00 a       319     0    13     1    19
  1.1277151634573448E+00 a       320     0    13     1    20
  3.0548085869010229E+00 a       321     0    13     1    21
  6.2551163710766511E-01 a       322     0    13     1    22
  1.2029336928686234E+00 a       323     0    13     1    23
 -1.6601786169629191E+00 a       324     0    13     1    24
 -2.3387146922612392E-01 a       325     0    13     1    25
  2.2780640057441017E+00 a       326     0    14     1     1
 -8.9393978239215208E+00 a       327     0    14     1     2
 -6.9090441947705961E-01 a       328     0    14     1     3
  1.1829383519600105E+00 a       329     0    14     1     4
 -2.6137666495646967E+00 a       330     0    14     1     5
  2.3678362791343779E+00 a       331     0    14     1     6
 -1.5194066038690197E+00 a       332     0    14     1     7
 -4.1779045721958363E+00 a       333     0    14     1     8
  1.7751564598099689E+00 a       334     0    14     1     9
  7.5215212440311996E+00 a       335     0    14     1    10
  3.0544680338763932E+00 a       336     0    14     1    11
 -3.2317501519368594E+00 a       337     0    14     1    12
  2.5517819634098626E+00 a       338     0    14     1    13
 -7.8768295912620019E+00 a       339     0    14     1    14
  6.0717182170109840E+00 a       340     0    14     1    15
  4.4708629982630993E-01 a       341     0    14     1    16
  5.7557265601272354E+00 a       342     0    14     1    17
 -8.5881639025107925E-02 a       343     0    14     1    18
  7.2626285709807350E+00 a       344     0    14     1    19
 -2.7383267080434739E+00 a       345     0    14     1    20
  1.3881485499657915E+01 a       346     0    14     1    21
  1.0470491910475526E+00 a       347     0    14     1    22
  6.1141062937332711E+00 a       348     0    14     1    23
 -1.1789120641058027E+01 a       349     0    14     1    24
 -3.3983477935840911E+00 a       350     0    14     1    25
  2.4215691222761655E+00 a       351     0    15     1     1
  2.2584199522149566E+00 a       352     0    15     1     2
 -9.5662198250586528E-01 a       353     0    15     1     3
 -8.8850585229199763E-01 a       354     0    15     1     4
  7.5054635358924437E-01 a       355     0    15     1     5
  2.9298879607163011E+00 a       356     0    15     1     6
 -1.5064870223665396E+00 a       357     0    15     1     7
 -7.0877070028641664E-01 a       358     0    15     1     8
 -1.5504997029222709E+00 a       359     0    15     1     9
  1.8223421237611732E+00 a       360     0    15     1    10
 -3.3704455575148407E+00 a       361     0    15     1    11
 -1.5457355146489011E+00 a       362     0    15     1    12
  5.1301527842082448E+00 a       363     0    15     1    13
  3.0784389518520658E+00 a       364     0    15     1    14
  3.8113163338774508E-01 a       365     0    15     1    15
  1.2322054540903111E+00 a       366     0    15     1    16
  1.5447539324644848E+00 a       367     0    15     1    17
 -2.4250830534209862E+00 a       368     0    15     1    18
  8.2641648167970994E-01 a       369     0    15     1    19
  2.7066337016270756E+00 a       370     0    15     1    20
 -1.4511038121988364E+01 a       371     0    15     1    21
 -7.7970895472367618E-01 a       372     0    15     1    22
  2.1112745690419117E+00 a       373     0    15     1    23
  2.7582973029700724E+00 a       374     0    15     1    24
 -7.7836182839261070E-01 a       375     0    15     1    25
 -2.1557697649315404E-02 a       376     0    16     1     1
 -3.0334221464379536E+00 a       377     0    16     1     2
 -2.7188199787184258E-01 a       378     0    16     1     3
 -1.1608555162388023E+00 a       379     0    16     1     4
  2.0582457402204226E+00 a       380     0    16     1     5
  1.0241214752561795E-01 a       381     0    16     1     6
  1.7583807581974333E-02 a       382     0    16     1     7
  6.7180213221951210E-02 a       383     0    16     1     8
 -1.2124668284089275E+00 a       384     0    16     1     9
  3.3221264069840351E-01 a       385     0    16     1    10
  6.9035925599539938E-01 a       386     0    16     1    11
 -1.4933597178898858E-01 a       387     0    16     1    12
 -5.6567114333771810E-02 a       388     0    16     1    13
  4.2960512760455434E-02 a       389     0    16     1    14
  5.5837858388052142E-01 a       390     0    16     1    15
 -7.6603806657644680E-01 a       391     0    16     1    16
  2.6031556676934553E-01 a       392     0    16     1    17
  7.7413456793590907E-01 a       393     0    16     1    18
  3.1099239748265175E+00 a       394     0    16     1    19
 -1.2340463620584856E+00 a       395     0    16     1    20
  9.4785468610675527E-01 a       396     0    16     1    21
 -1.9098087905725520E+00 a       397     0    16     1    22
  5.0573349855009708E-01 a       398     0    16     1    23
 -1.3786756749290277E+00 a       399     0    16     1    24
 -1.8240141774719576E+00 a       400     0    16     1    25
 -1.6185259848712850E+00 a       401     0    17     1     1
  7.1656434015482418E-01 a       402     0    17     1     2
 -3.9892064194218074E-01 a       403     0    17     1     3
  2.7440738511547624E+00 a       404     0    17     1     4
 -2.5121342833554317E+00 a       405     0    17     1     5
 -2.7824996891477141E+00 a       406     0    17     1     6
  1.1000127372123765E+00 a       407     0    17     1     7
  1.8458894090864697E+00 a       408     0    17     1     8
  4.2460769104558977E+00 a       409     0    17     1     9
 -2.4655232851912716E+00 a       410     0    17     1    10
  3.1221570841056936E+00 a       411     0    17     1    11
  8.5605900566119109E-01 a       412     0    17     1    12
 -2.2820372775216553E+00 a       413     0    17     1    13
 -2.0320964653565756E+00 a       414     0    17     1    14
  6.0553886987366479E-01 a       415     0    17     1    15
 -5.2357623993104363E-01 a       416     0    17     1    16
 -4.0992430880652622E+00 a       417     0    17     1    17
  1.7945547785956493E+00 a       418     0    17     1    18
 -3.4026240729969870E+00 a       419     0    17     1    19
 -1.8664811466970250E+00 a       420     0    17     1    20
  1.2254516091954128E+01 a       421     0    17     1    21
  1.6878589370161960E+00 a       422     0    17     1    22
 -3.9595557841881573E-01 a       423     0    17     1    23
 -6.2744619768452181E-01 a       424     0    17     1    24
  1.9272002694964692E+00 a       425     0    17     1    25
  2.0969161719521008E+00 a       426     0    18     1     1
  5.5640048887895843E-01 a       427     0    18     1     2
  1.9105462703701650E+00 a       428     0    18     1     3
 -2.3931542376139352E+00 a       429     0    18     1     4
 -3.1477451727302483E+00 a       430     0    18     1     5
 -1.8943010251984869E+00 a       431     0    18     1     6
  4.7066166648260399E+00 a       432     0    18     1     7
  2.2486020989270523E+00 a       433     0    18     1     8
  1.9995304460266419E+00 a       434     0    18     1     9
 -1.1102076531788960E+00 a       435     0    18     1    10
  3.7069072301538539E+00 a       436     0    18     1    11
  3.5957796480464137E+00 a       437     0    18     1    12
 -1.6015756336669087E+00 a       438     0    18     1    13
 -6.7866810000214239E-01 a       439     0    18     1    14
 -1.7136139899378953E+00 a       440     0    18     1    15
  8.2394654427452152E-01 a       441     0    18     1    16
 -4.6153719217506257E+00 a       442     0    18     1    17
 -2.4028949540903044E+00 a       443     0    18     1    18
 -5.7153988413379837E+00 a       444     0    18     1    19
  2.0076209992824019E+00 a       445     0    18     1    20
  4.4333231484670854E+00 a       446     0    18     1    21
  3.5604679268322195E+00 a       447     0    18     1    22
 -9.3036886450253009E-01 a       448     0    18     1    23
  4.7214135143393343E-01 a       449     0    18     1    24
  4.0058217671359131E+00 a       450     0    18     1    25
  3.6144642363859592E-01 a       451     0    19     1     1
  3.9206232926518175E-01 a       452     0    19     1     2
  2.0481274367826927E+00 a       453     0    19     1     3
 -6.4454591254814542E-01 a       454     0    19     1     4
  1.3286309385139554E+00 a       455     0    19     1     5
 -6.8080285621092673E-01 a       456     0    19     1     6
  3.2258030152887094E+00 a       457     0    19     1     7
  1.8166873073752092E+00 a       458     0    19     1     8
 -1.9607838613943951E+00 a       459     0    19     1     9
  2.1697752931992481E-01 a       460     0    19     1    10
 -9.5417959849401129E-02 a       461     0    19     1    11
  3.3590148629257394E-01 a       462     0    19     1    12
  1.2948638812128510E+00 a       463     0    19     1    13
  1.7149544875269465E+00 a       464     0    19     1    14
 -1.0408646761092621E+00 a       465     0    19     1    15
  1.4350057300328263E+00 a       466     0    19     1    16
 -6.4991121310523328E-02 a       467     0    19     1    17
 -2.5386846164364676E+00 a       468     0    19     1    18
 -2.4382874338130640E+00 a       469     0    19     1    19
 -2.0168863890528943E+00 a       470     0    19     1    20
 -3.7338664218452302E+00 a       471     0    19     1    21
 -2.7314485027795077E-01 a       472     0    19     1    22
 -2.1310226184682843E+00 a       473     0    19     1    23
  2.5480551494417734E+00 a       474     0    19     1    24
 -1.5278622609492856E-01 a       475     0    19     1    25
 -7.1435107335953407E-01 a       476     0    20     1     1
  3.0313891587820301E+00 a       477     0    20     1     2
  2.0317599008707647E+00 a       478     0    20     1     3
  2.0022650428868962E+00 a       479     0    20     1     4
  3.3830042836945555E+00 a       480     0    20     1     5
  5.3364467239640456E-01 a       481     0    20     1     6
  1.5062898358259451E+00 a       482     0    20     1     7
  2.7628174207945793E+00 a       483     0    20     1     8
 -4.1359699549337261E+00 a       484     0    20     1     9
  9.5346006356573410E-01 a       485     0    20     1    10
 -5.0830345413486526E+00 a       486     0    20     1    11
 -1.5567665068826673E+00 a       487     0    20     1    12
  4.5562511728808817E+00 a       488     0    20     1    13
  5.2009340272896996E+00 a       489     0    20     1    14
  4.4496871025954482E-01 a       490     0    20     1    15
  2.4910837723701866E+00 a       491     0    20     1    16
  2.8842101023817937E+00 a       492     0    20     1    17
 -3.1325229179778873E+00 a       493     0    20     1    18
 -7.7687147670882784E-01 a       494     0    20     1    19
 -4.0183974442968324E+00 a       495     0    20     1    20
 -1.3436325575039247E+01 a       496     0    20     1    21
 -4.0437996240628529E+00 a       497     0    20     1    22
 -2.1738242815383479E+00 a       498     0    20     1    23
  5.7226201809250119E+00 a       499     0    20     1    24
 -2.2561013764845019E+00 a       500     0    20     1    25
 -3.2061114355706803E+00 a       501     0    21     1     1
  2.6941171239585893E-01 a       502     0    21     1     2
 -4.2273509487124983E+00 a       503     0    21     1     3
 -1.3709292132401261E+00 a       504     0    21     1     4
  9.3360940052071095E-01 a       505     0    21     1     5
  6.2723845299727996E+00 a       506     0    21     1     6
 -2.2253426752679109E+00 a       507     0    21     1     7
  2.6057371470980581E+00 a       508     0    21     1     8
  5.7748365614093551E+00 a       509     0    21     1     9
  1.9009485800226196E+00 a       510     0    21     1    10
 -2.9663455509535583E+00 a       511     0    21     1    11
  9.9577551466067860E-01 a       512     0    21     1    12
  5.7782409575076947E+00 a       513     0    21     1    13
 -1.7295548008679351E+00 a       514     0    21     1    14
 -6.3164291654932043E+00 a       515     0    21     1    15
 -1.9897773255991286E-01 a       516     0    21     1    16
  6.4127013092093650E+00 a       517     0    21     1    17
  1.0177309173548004E+00 a       518     0    21     1    18
 -1.7149938924392505E+00 a       519     0    21     1    19
 -6.2172258242600016E+00 a       520     0    21     1    20
 -2.2121426574499310E+00 a       521     0    21     1    21
  2.1648941865207960E+00 a       522     0    21     1    22
 -3.9556459629640526E+00 a       523     0    21     1    23
  1.7212489780300109E+00 a       524     0    21     1    24
 -2.7223803511328208E+00 a       525     0    21     1    25
 -6.2795102113215573E-01 a       526     0    22     1     1
 -3.3959904791973434E+00 a       527     0    22     1     2
 -1.4920429943353836E-01 a       528     0    22     1     3
 -8.4541326281484841E-01 a       529     0    22     1     4
  2.2802367233711447E+00 a       530     0    22     1     5
