################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.2742214378546722E-01 a        37     0     2     1    12
  9.6871685357439319E-01 a        38     0     2     1    13
  8.7867961583637810E-01 a        39     0     2     1    14
 -1.3569600239610065E+00 a        40     0     2     1    15
 -1.5890479760089751E+00 a        41     0     2     1    16
  1.5338510668541774E-01 a        42     0     2     1    17
 -2.6023808879214991E+00 a        43     0     2     1    18
 -9.7400230737467719E-01 a        44     0     2     1    19
 -8.8740745156904277E-01 a        45     0     2     1    20
 -1.6441498408840594E+00 a        46     0     2     1    21
  1.2844049350419953E-01 a        47     0     2     1    22
  1.6941502670502512E-01 a        48     0     2     1    23
 -6.3214310506924931E-01 a        49     0     2     1    24
 -2.4943837148933332E-01 a        50     0     2     1    25
  1.5331921018011367E+00 a        51     0     3     1     1
 -1.2911211529972741E+00 a        52     0     3     1     2
  3.9762816386469608E+00 a        53     0     3     1     3
 -5.2054755584561887E+00 a        54     0     3     1     4
  7.5478080797350822E-01 a        55     0     3     1     5
  3.6356761092391654E-01 a        56     0     3     1     6
  6.0314235975326225E-01 a        57     0     3     1     7
  6.4721595579461626E+00 a        58     0     3     1     8
 -3.0340546892126385E-01 a        59     0     3     1     9
  1.2628013577926798E+00 a        60     0     3     1    10
  1.3215010599964569E-01 a        61     0     3     1    11
 -1.0332203550698520E+00 a        62     0     3     1    12
  3.0619682811928870E+00 a        63     0     3     1    13
  2.0201063260912377E+00 a        64     0     3     1    14
 -2.1894175111623371E+00 a        65     0     3     1    15
 -3.3423362300035331E+00 a        66     0     3     1    16
  3.3994487371332505E-01 a        67     0     3     1    17
 -9.5480169536331516E+00 a        68     0     3     1    18
 -1.1631003373643432E+00 a        69     0     3     1    19
 -3.9748038036928408E+00 a        70     0     3     1    20
 -5.6421204829630547E+00 a        71     0     3     1    21
  7.7182998415057147E-01 a        72     0     3     1    22
 -3.2845469410544531E-01 a        73     0     3     1    23
 -1.8962830630851379E+00 a        74     0     3     1    24
  2.6690717799290682E+00 a        75     0     3     1    25
 -1.8778863799965706E+00 a        76     0     4     1     1
 -7.0150071179715290E-01 a        77     0     4     1     2
  3.1102597341979243E+00 a        78     0     4     1     3
  4.6931594923852265E+00 a        79     0     4     1     4
 -2.1884124494610173E+00 a        80     0     4     1     5
 -1.0710661002630879E+00 a        81     0     4     1     6
  2.6068189528068513E+00 a        82     0     4     1     7
  2.7458040921051943E+00 a        83     0     4     1     8
  6.7032805052831312E-01 a        84     0     4     1     9
 -7.5192765940037409E-01 a        85     0     4     1    10
 -1.6017397497510848E-02 a        86     0     4     1    11
  1.5693050939346807E+00 a        87     0     4     1    12
 -1.2755026389729238E+00 a        88     0     4     1    13
 -2.0282481657486713E+00 a        89     0     4     1    14
 -9.1212387031728115E-01 a        90     0     4     1    15
 -1.4911263303162714E+00 a        91     0     4     1    16
  2.7898159241713345E+00 a        92     0     4     1    17
  9.7561695119185388E-01 a        93     0     4     1    18
  7.0891659954531461E-01 a        94     0     4     1    19
 -4.3088946951817917E+00 a        95     0     4     1    20
 -3.4914812533175863E+00 a        96     0     4     1    21
 -8.2333438626635480E-01 a        97     0     4     1    22
 -2.3885490496866266E+00 a        98     0     4     1    23
  6.3669343166941550E-01 a        99     0     4     1    24
  5.7407549769431796E+00 a       100     0     4     1    25
 -1.6112951568683831E+00 a       101     0     5     1     1
 -2.4034446991205800E+00 a       102     0     5     1     2
 -4.0368007410759459E+00 a       103     0     5     1     3
 -9.7686962350113049E-01 a       104     0     5     1     4
  2.4668119692169226E+00 a       105     0     5     1     5
  1.0110794176159077E+00 a       106     0     5     1     6
 -2.7815064615141064E-03 a       107     0     5     1     7
 -3.6432848511649989E+00 a       108     0     5     1     8
 -3.7865277476686476E-01 a       109     0     5     1     9
 -3.9747353811670055E-01 a       110     0     5     1    10
  1.3162477128327357E+00 a       111     0     5     1    11
 -7.7157319260685675E-01 a       112     0     5     1    12
 -1.0521125760356462E+00 a       113     0     5     1    13
  2.3236659244287226E+00 a       114     0     5     1    14
  2.9506806084675645E+00 a       115     0     5     1    15
  5.1135206778907962E+00 a       116     0     5     1    16
 -7.8314025917957331E-01 a       117     0     5     1    17
  4.9908959030023708E-01 a       118     0     5     1    18
  2.5074655439887219E+00 a       119     0     5     1    19
  3.4955198026817924E+00 a       120     0     5     1    20
  6.7344906366577986E+00 a       121     0     5     1    21
 -1.5099991435515567E+00 a       122     0     5     1    22
  1.6520032337403718E+00 a       123     0     5     1    23
 -6.4851625450303624E-02 a       124     0     5     1    24
 -2.8170332365635020E+00 a       125     0     5     1    25
  1.7396817669761284E+00 a       126     0     6     1     1
  1.6345390561226918E+00 a       127     0     6     1     2
  1.5583341521512966E+00 a       128     0     6     1     3
 -1.2277146450742686E+00 a       129     0     6     1     4
 -1.5593076466607054E+00 a       130     0     6     1     5
  1.4402614826681617E-01 a       131     0     6     1     6
 -1.9866843512233498E-01 a       132     0     6     1     7
  1.1595327697511479E+00 a       133     0     6     1     8
 -3.6073936745406110E-01 a       134     0     6     1     9
  6.9064471598261168E-01 a       135     0     6     1    10
 -2.6561017236472945E-01 a       136     0     6     1    11
 -7.5314162077091268E-02 a       137     0     6     1    12
  9.6235186703459707E-01 a       138     0     6     1    13
  1.4587143585486123E-01 a       139     0     6     1    14
 -7.5555583032378626E-01 a       140     0     6     1    15
 -2.0146518271324241E+00 a       141     0     6     1    16
  1.0417985702107209E-01 a       142     0     6     1    17
 -1.8794141731515895E-01 a       143     0     6     1    18
 -1.8492776159923257E+00 a       144     0     6     1    19
 -5.2464042276858198E-02 a       145     0     6     1    20
 -3.6392427738944537E+00 a       146     0     6     1    21
  1.4399725225625899E+00 a       147     0     6     1    22
 -5.4695447142434561E-01 a       148     0     6     1    23
 -1.2716365670757704E-01 a       149     0     6     1    24
  2.5909300546367103E-01 a       150     0     6     1    25
 -4.1068470057066386E-01 a       151     0     7     1     1
 -2.7513122380325106E-01 a       152     0     7     1     2
 -1.6166238920945197E-01 a       153     0     7     1     3
  3.7494484001969625E-01 a       154     0     7     1     4
 -5.2887941247848928E-03 a       155     0     7     1     5
 -2.7673666882456233E-01 a       156     0     7     1     6
 -1.5164362136932889E-02 a       157     0     7     1     7
 -1.7674697115192881E-01 a       158     0     7     1     8
  2.9585910584262444E-02 a       159     0     7     1     9
 -8.8027659008935305E-02 a       160     0     7     1    10
 -2.4988875311149858E-01 a       161     0     7     1    11
  2.8442097186393095E-01 a       162     0     7     1    12
 -1.1500458849363682E-01 a       163     0     7     1    13
 -2.8439937714817570E-01 a       164     0     7     1    14
  2.1373854038374673E-01 a       165     0     7     1    15
  3.5096197990103750E-01 a       166     0     7     1    16
  1.3240181840630891E-01 a       167     0     7     1    17
 -7.0242034928411079E-02 a       168     0     7     1    18
  2.2321836700721698E-01 a       169     0     7     1    19
 -2.2283606409663786E-01 a       170     0     7     1    20
  9.3507644112927102E-01 a       171     0     7     1    21
 -5.1243127390205534E-01 a       172     0     7     1    22
  1.0044832360617767E-01 a       173     0     7     1    23
  1.2498958889126965E-01 a       174     0     7     1    24
 -7.3533399822568093E-03 a       175     0     7     1    25
 -3.4222930232495376E-02 a       176     0     8     1     1
  3.3485362821745496E-02 a       177     0     8     1     2
 -8.5020832834859311E-02 a       178     0     8     1     3
  7.1438361143019671E-02 a       179     0     8     1     4
  1.4071653693283548E-01 a       180     0     8     1     5
  1.8633891489834259E-01 a       181     0     8     1     6
  7.2793456944644716E-02 a       182     0     8     1     7
 -7.6772461370854250E-02 a       183     0     8     1     8
  1.1754836932426829E-01 a       184     0     8     1     9
  4.8576675099407107E-02 a       185     0     8     1    10
  1.7007947362685882E-01 a       186     0     8     1    11
 -4.5296344528201013E-02 a       187     0     8     1    12
 -8.2446291230799634E-02 a       188     0     8     1    13
 -4.4189994802037889E-03 a       189     0     8     1    14
 -7.4200089813840589E-02 a       190     0     8     1    15
  3.2487485887281321E-02 a       191     0     8     1    16
 -5.6077884302594555E-02 a       192     0     8     1    17
  9.2297393522024887E-02 a       193     0     8     1    18
 -4.8341213532890840E-03 a       194     0     8     1    19
  7.8911455207556672E-02 a       195     0     8     1    20
  1.2983400064300033E-02 a       196     0     8     1    21
  7.6022546823181339E-02 a       197     0     8     1    22
 -4.9999989401182957E-02 a       198     0     8     1    23
 -1.3938685791026006E-01 a       199     0     8     1    24
 -4.5524607510359826E-02 a       200     0     8     1    25
 -1.1237508908228990E+00 a       201     0     9     1     1
 -1.4365308978085733E+00 a       202     0     9     1     2
 -1.8553013661947174E-01 a       203     0     9     1     3
  2.6269238514017617E+00 a       204     0     9     1     4
  4.3960952219640745E+00 a       205     0     9     1     5
 -1.1785543465580146E+00 a       206     0     9     1     6
 -5.1792834089439654E-01 a       207     0     9     1     7
 -4.9838461902523074E-01 a       208     0     9     1     8
  1.3256328309629353E-01 a       209     0     9     1     9
 -1.8003294775003880E+00 a       210     0     9     1    10
 -3.3567657463584029E+00 a       211     0     9     1    11
  2.1014743535915423E+00 a       212     0     9     1    12
 -2.6560962796706522E+00 a       213     0     9     1    13
  2.8049393804844507E+00 a       214     0     9     1    14
  4.9425771087748647E+00 a       215     0     9     1    15
  4.7257146298317920E+00 a       216     0     9     1    16
  1.6321672941413614E+00 a       217     0     9     1    17
  2.5924955211205414E+00 a       218     0     9     1    18
  2.4966293189323179E+00 a       219     0     9     1    19
 -1.6909736446849444E+00 a       220     0     9     1    20
  7.5530315386531761E+00 a       221     0     9     1    21
  4.4806810798722402E-01 a       222     0     9     1    22
  2.5660606133241783E+00 a       223     0     9     1    23
  4.4700466716999893E-01 a       224     0     9     1    24
  4.5611236352127813E+00 a       225     0     9     1    25
  1.3131089538626641E+00 a       226     0    10     1     1
 -2.0000725158015604E+00 a       227     0    10     1     2
  1.7707125717520393E+00 a       228     0    10     1     3
 -4.2679801718964816E+00 a       229     0    10     1     4
 -4.0311238811076572E-01 a       230     0    10     1     5
  7.9413757354269399E-01 a       231     0    10     1     6
  1.7215837961356906E+00 a       232     0    10     1     7
  3.7734715471278411E+00 a       233     0    10     1     8
 -1.0027214949992144E-02 a       234     0    10     1     9
 -2.0836915913927898E+00 a       235     0    10     1    10
  5.3807914382065403E-01 a       236     0    10     1    11
 -1.2975743538905202E+00 a       237     0    10     1    12
  1.3312650314917229E+00 a       238     0    10     1    13
  3.1728936524381566E+00 a       239     0    10     1    14
  4.0245807128423750E-01 a       240     0    10     1    15
 -1.0432099699716275E+00 a       241     0    10     1    16
 -9.3409608424223767E-01 a       242     0    10     1    17
 -6.2679874231679147E+00 a       243     0    10     1    18
 -5.9633768144330679E-01 a       244     0    10     1    19
 -2.2808020861032992E+00 a       245     0    10     1    20
 -3.3134361636625078E+00 a       246     0    10     1    21
  9.1678748664712562E-01 a       247     0    10     1    22
 -1.2168405250579584E+00 a       248     0    10     1    23
 -1.7810953970159480E+00 a       249     0    10     1    24
  8.8259812199987042E-01 a       250     0    10     1    25
  5.3574939927818865E-01 a       251     0    11     1     1
  8.3194617252523195E-01 a       252     0    11     1     2
 -1.6419632501971890E+00 a       253     0    11     1     3
  1.6674862169674034E+00 a       254     0    11     1     4
 -4.4939210585779614E+00 a       255     0    11     1     5
  2.4045781505375001E+00 a       256     0    11     1     6
  1.6211439579436249E+00 a       257     0    11     1     7
 -3.6549960694648291E+00 a       258     0    11     1     8
 -4.0673834443849199E-01 a       259     0    11     1     9
 -1.0968744312831018E+00 a       260     0    11     1    10
  5.0372287182819093E+00 a       261     0    11     1    11
 -4.9890545032976541E-01 a       262     0    11     1    12
  3.8046719000987389E-01 a       263     0    11     1    13
 -3.3419614599578491E+00 a       264     0    11     1    14
 -3.6606331331635249E+00 a       265     0    11     1    15
 -2.8503054183815557E+00 a       266     0    11     1    16
 -3.1418855604883613E+00 a       267     0    11     1    17
  5.0121424526069678E+00 a       268     0    11     1    18
 -1.7009499092405893E+00 a       269     0    11     1    19
  3.2256078965765766E+00 a       270     0    11     1    20
 -4.0184171472220180E+00 a       271     0    11     1    21
  5.3355808362897404E-02 a       272     0    11     1    22
 -2.8533496572535273E+00 a       273     0    11     1    23
  1.5492752069499724E+00 a       274     0    11     1    24
 -5.6858305941564362E+00 a       275     0    11     1    25
 -5.0876183406299722E+00 a       276     0    12     1     1
  1.8285327104258819E+00 a       277     0    12     1     2
 -6.1664879825505210E+00 a       278     0    12     1     3
 -1.8311458584145988E+00 a       279     0    12     1     4
 -3.7573624367837346E+00 a       280     0    12     1     5
 -1.3016813889674148E-01 a       281     0    12     1     6
  4.3441856357077102E-01 a       282     0    12     1     7
 -9.6967334456138019E+00 a       283     0    12     1     8
 -9.2469817153783135E-02 a       284     0    12     1     9
  2.5107992695122903E+00 a       285     0    12     1    10
  1.4081803214961588E+00 a       286     0    12     1    11
 -1.2191535973778826E+00 a       287     0    12     1    12
 -3.0250696687261187E+00 a       288     0    12     1    13
 -3.5813087129079482E+00 a       289     0    12     1    14
 -2.0810498258026318E+00 a       290     0    12     1    15
  4.1993422011484782E-01 a       291     0    12     1    16
  2.3872545456657885E+00 a       292     0    12     1    17
 -1.6437135290343350E+00 a       293     0    12     1    18
  6.6210033415614183E-02 a       294     0    12     1    19
  6.6730865644216530E+00 a       295     0    12     1    20
 -1.0212721972175212E+00 a       296     0    12     1    21
 -4.6407185930199493E+00 a       297     0    12     1    22
 -5.2338288526123593E+00 a       298     0    12     1    23
  1.1502111661452763E+00 a       299     0    12     1    24
 -6.2238026134165692E+00 a       300     0    12     1    25
 -9.8110686748593509E-02 a       301     0    13     1     1
  7.1428967750635852E-01 a       302     0    13     1     2
  7.5762807802694043E-01 a       303     0    13     1     3
  1.0390286049746347E+00 a       304     0    13     1     4
 -1.8856125606459602E+00 a       305     0    13     1     5
 -1.9240883740131607E+00 a       306     0    13     1     6
  8.8221185429445348E-01 a       307     0    13     1     7
  2.6791642791718004E+00 a       308     0    13     1     8
  1.2330765121654725E+00 a       309     0    13     1     9
  2.0907926392835310E+00 a       310     0    13     1    10
 -3.6872153644022870E-01 a       311     0    13     1    11
  9.0932972787686239E-01 a       312     0    13     1    12
  8.9782024302089602E-01 a       313     0    13     1    13
 -4.7114452642211979E-01 a       314     0    13     1    14
 -1.8783319305007564E+00 a       315     0    13     1    15
  1.2649313036473127E+00 a       316     0    13     1    16
  4.7944014812195210E-03 a       317     0    13     1    17
  1.8749582472722021E-01 a       318     0    13     1    18
 -6.2925302121829885E-01 a       319     0    13     1    19
 -1.2575054740409910E+00 a       320     0    13     1    20
 -1.4450096548764100E+00 a       321     0    13     1    21
  1.4153120543648956E-01 a       322     0    13     1    22
  7.4881602686808668E-01 a       323     0    13     1    23
  5.7366255505592068E-01 a       324     0    13     1    24
  1.8461184596728650E+00 a       325     0    13     1    25
  4.2423070614974545E+00 a       326     0    14     1     1
 -1.0866057083044898E+00 a       327     0    14     1     2
  7.2805340175916813E+00 a       328     0    14     1     3
  3.9809177596563217E+00 a       329     0    14     1     4
 -5.3500343111937115E-03 a       330     0    14     1     5
 -3.4929300623611406E+00 a       331     0    14     1     6
  2.4813959355277952E+00 a       332     0    14     1     7
  1.5111831296030006E+01 a       333     0    14     1     8
  2.0252444456101912E+00 a       334     0    14     1     9
  1.6947415872766311E-01 a       335     0    14     1    10
 -3.4205972469393906E+00 a       336     0    14     1    11
  1.6775549377031709E+00 a       337     0    14     1    12
  6.5160677654594812E+00 a       338     0    14     1    13
  2.8761631027093291E+00 a       339     0    14     1    14
 -5.7612582886321073E-01 a       340     0    14     1    15
  1.1442300638588101E+00 a       341     0    14     1    16
 -2.0671813722387160E+00 a       342     0    14     1    17
 -1.2096483515723538E-01 a       343     0    14     1    18
 -1.1232718532758470E+00 a       344     0    14     1    19
 -9.1771808837201032E+00 a       345     0    14     1    20
 -3.1919994748252329E+00 a       346     0    14     1    21
  5.3361779378142593E+00 a       347     0    14     1    22
  4.6221811072546073E+00 a       348     0    14     1    23
 -2.1594312509623776E+00 a       349     0    14     1    24
  8.1496792658602288E+00 a       350     0    14     1    25
 -5.8123456389451604E+00 a       351     0    15     1     1
 -1.5798463826112541E+00 a       352     0    15     1     2
  1.1314733849398655E+00 a       353     0    15     1     3
  7.2486289011035276E-01 a       354     0    15     1     4
 -7.9957608870245112E-01 a       355     0    15     1     5
  5.1134720787159060E-01 a       356     0    15     1     6
 -6.1518982293471467E+00 a       357     0    15     1     7
 -5.6482101700674923E+00 a       358     0    15     1     8
  2.3774362017580914E+00 a       359     0    15     1     9
 -1.0224051401962270E-01 a       360     0    15     1    10
  3.7009886799244454E+00 a       361     0    15     1    11
  1.5951368243877662E+00 a       362     0    15     1    12
 -3.7228985881774346E+00 a       363     0    15     1    13
 -3.4538235419564662E+00 a       364     0    15     1    14
  4.2514844962413818E+00 a       365     0    15     1    15
  8.3129996958467589E-01 a       366     0    15     1    16
  3.7177140272937859E+00 a       367     0    15     1    17
 -1.8190701735322103E+00 a       368     0    15     1    18
  1.1890182967735099E+00 a       369     0    15     1    19
  5.9171648761544891E+00 a       370     0    15     1    20
 -7.4039275342748245E-01 a       371     0    15     1    21
 -3.3588358365699853E+00 a       372     0    15     1    22
  4.0511116086168855E+00 a       373     0    15     1    23
 -1.4816106450010080E-01 a       374     0    15     1    24
  5.2630334853330831E+00 a       375     0    15     1    25
  3.6621189173259866E-01 a       376     0    16     1     1
  1.6530064985804704E-01 a       377     0    16     1     2
  7.2503123232368683E-01 a       378     0    16     1     3
 -2.6066819065300066E+00 a       379     0    16     1     4
 -2.4335109383360418E-01 a       380     0    16     1     5
 -3.2510809838018961E-01 a       381     0    16     1     6
 -1.5746112248134361E-01 a       382     0    16     1     7
  2.4154108319903602E+00 a       383     0    16     1     8
 -7.1512979340595237E-02 a       384     0    16     1     9
 -4.9423414447340797E-01 a       385     0    16     1    10
 -1.3220567122511766E+00 a       386     0    16     1    11
 -1.0815309815171745E+00 a       387     0    16     1    12
  1.2858998656046630E+00 a       388     0    16     1    13
  3.6324852065318575E-01 a       389     0    16     1    14
  2.1227785855867848E-01 a       390     0    16     1    15
 -9.8561693463713029E-01 a       391     0    16     1    16
  1.1391180518312982E-01 a       392     0    16     1    17
 -4.5572177830880021E+00 a       393     0    16     1    18
 -8.1868590484177151E-01 a       394     0    16     1    19
 -8.1822980445129179E-01 a       395     0    16     1    20
 -2.1090574254317223E+00 a       396     0    16     1    21
 -9.3643055223518401E-02 a       397     0    16     1    22
 -3.0906991804220102E-01 a       398     0    16     1    23
 -1.6535804944686372E+00 a       399     0    16     1    24
  3.3733449898016893E-01 a       400     0    16     1    25
  4.9435214636572047E+00 a       401     0    17     1     1
  3.4151954400380333E+00 a       402     0    17     1     2
 -1.9662870452941024E+00 a       403     0    17     1     3
  1.9976498813841834E+00 a       404     0    17     1     4
  2.8475703489573623E-01 a       405     0    17     1     5
 -1.5325546813900721E+00 a       406     0    17     1     6
  3.5182488840989659E+00 a       407     0    17     1     7
  2.5111732162874834E+00 a       408     0    17     1     8
 -1.5614256588457613E+00 a       409     0    17     1     9
  2.0408480519430934E+00 a       410     0    17     1    10
 -4.7617861065291098E+00 a       411     0    17     1    11
 -1.0475722192883976E+00 a       412     0    17     1    12
  2.4621607818155411E+00 a       413     0    17     1    13
  2.3965025205585305E-01 a       414     0    17     1    14
 -4.0209923112218853E+00 a       415     0    17     1    15
 -8.8794597118060603E-01 a       416     0    17     1    16
 -2.6617813064466436E+00 a       417     0    17     1    17
  5.6834595726450319E+00 a       418     0    17     1    18
 -9.7034745296649039E-01 a       419     0    17     1    19
 -4.4876561602076022E+00 a       420     0    17     1    20
  2.8738833475417831E+00 a       421     0    17     1    21
  2.9235223874639331E+00 a       422     0    17     1    22
 -1.9406073044253398E+00 a       423     0    17     1    23
  1.4460592109690855E+00 a       424     0    17     1    24
 -5.3450855523908594E+00 a       425     0    17     1    25
  9.0466500532479843E-01 a       426     0    18     1     1
  3.9473795767559912E+00 a       427     0    18     1     2
 -1.3248963123035427E+00 a       428     0    18     1     3
  1.8122847866454117E+00 a       429     0    18     1     4
  2.0549781913444889E+00 a       430     0    18     1     5
  2.4502459433896311E+00 a       431     0    18     1     6
  3.7472872492331359E+00 a       432     0    18     1     7
  1.5135616034856376E+00 a       433     0    18     1     8
 -4.8074407279969416E+00 a       434     0    18     1     9
 -1.4826368546988622E+00 a       435     0    18     1    10
 -8.8032484801796129E-01 a       436     0    18     1    11
 -2.4353965571324219E+00 a       437     0    18     1    12
 -4.4332120311229212E-01 a       438     0    18     1    13
 -1.6694064331670313E+00 a       439     0    18     1    14
  1.6608465605433542E+00 a       440     0    18     1    15
 -7.2511416869899181E-01 a       441     0    18     1    16
  3.6882519719988288E-01 a       442     0    18     1    17
  9.5683878589187010E+00 a       443     0    18     1    18
 -1.7110534010891076E+00 a       444     0    18     1    19
 -2.2617694431890980E+00 a       445     0    18     1    20
  4.1984178703154429E+00 a       446     0    18     1    21
  5.1251316181914486E-01 a       447     0    18     1    22
 -2.5808226959999354E+00 a       448     0    18     1    23
 -2.9635488372768686E+00 a       449     0    18     1    24
  6.5137527501421788E-01 a       450     0    18     1    25
 -1.5701215769520063E-01 a       451     0    19     1     1
 -7.2146108989956981E-01 a       452     0    19     1     2
 -4.1270455490178060E-01 a       453     0    19     1     3
 -2.5871156961480142E+00 a       454     0    19     1     4
  1.9545394869668029E+00 a       455     0    19     1     5
  2.5822558150314094E+00 a       456     0    19     1     6
 -8.1633854850464505E-01 a       457     0    19     1     7
 -3.4554953981027756E+00 a       458     0    19     1     8
 -1.1577544748242261E+00 a       459     0    19     1     9
 -2.8473340856464748E+00 a       460     0    19     1    10
  7.9891072087451387E-01 a       461     0    19     1    11
 -3.4908022710352804E-01 a       462     0    19     1    12
 -1.7822435243193933E+00 a       463     0    19     1    13
  5.2297163531057922E-01 a       464     0    19     1    14
  2.6074580129168496E+00 a       465     0    19     1    15
 -9.2844595888122861E-01 a       466     0    19     1    16
 -2.5311390288114155E-01 a       467     0    19     1    17
 -1.0705904191463804E-01 a       468     0    19     1    18
  7.8592851146565912E-01 a       469     0    19     1    19
  1.4898443747331349E+00 a       470     0    19     1    20
  2.5972152975778839E+00 a       471     0    19     1    21
  2.0910898156159630E-01 a       472     0    19     1    22
 -2.4088634108525775E-01 a       473     0    19     1    23
  1.9393352812016174E-01 a       474     0    19     1    24
 -1.5188024820997224E+00 a       475     0    19     1    25
 -8.4360266843013254E-01 a       476     0    20     1     1
 -5.4884433247138951E+00 a       477     0    20     1     2
  2.0332912506546150E-01 a       478     0    20     1     3
 -4.0930354053217730E+00 a       479     0    20     1     4
  2.0586282005999039E+00 a       480     0    20     1     5
  2.6895193420306214E+00 a       481     0    20     1     6
 -6.8632805809406463E+00 a       482     0    20     1     7
 -1.0752556676488448E+01 a       483     0    20     1     8
  2.8102354103561051E+00 a       484     0    20     1     9
 -2.7333109128197046E+00 a       485     0    20     1    10
  2.3229506533617483E+00 a       486     0    20     1    11
  1.8842004901207410E+00 a       487     0    20     1    12
 -4.0317861021597450E+00 a       488     0    20     1    13
  6.0967372335035208E-01 a       489     0    20     1    14
  3.5995596146758460E+00 a       490     0    20     1    15
 -6.5022551697974751E-01 a       491     0    20     1    16
 -9.7835245931285075E-01 a       492     0    20     1    17
 -6.5226039862011271E+00 a       493     0    20     1    18
  3.8519263077900754E+00 a       494     0    20     1    19
  6.5926823250248390E+00 a       495     0    20     1    20
  1.3584783188408094E+00 a       496     0    20     1    21
 -2.1539450053220813E-01 a       497     0    20     1    22
  1.6359489901585298E+00 a       498     0    20     1    23
  3.5671610469035411E+00 a       499     0    20     1    24
 -2.7696975828937025E+00 a       500     0    20     1    25
 -6.4100358928502894E+00 a       501     0    21     1     1
  2.8278050523807079E+00 a       502     0    21     1     2
 -3.6118132864925836E+00 a       503     0    21     1     3
 -6.2857218364172518E-01 a       504     0    21     1     4
  3.1680923987663268E+00 a       505     0    21     1     5
  1.0564510005399392E+00 a       506     0    21     1     6
 -3.4580086347074612E+00 a       507     0    21     1     7
 -1.8153872649237960E-02 a       508     0    21     1     8
 -5.8835217691578146E-01 a       509     0    21     1     9
  4.3783267866618507E+00 a       510     0    21     1    10
  6.7488962468516016E+00 a       511     0    21     1    11
 -2.6022390223577760E+00 a       512     0    21     1    12
  3.0323152850835364E+00 a       513     0    21     1    13
  7.7693429505245319E+00 a       514     0    21     1    14
  3.2536837619829226E+00 a       515     0    21     1    15
  5.0767922189079240E-01 a       516     0    21     1    16
  2.1451337899363046E-01 a       517     0    21     1    17
  1.3619060377741746E-01 a       518     0    21     1    18
  2.7377180238299434E+00 a       519     0    21     1    19
  1.8791893088694558E+00 a       520     0    21     1    20
  5.3979932929802921E+00 a       521     0    21     1    21
 -3.1620457613694071E+00 a       522     0    21     1    22
  4.8696649435040245E+00 a       523     0    21     1    23
  3.1350004647110103E+00 a       524     0    21     1    24
 -2.6161141057372657E+00 a       525     0    21     1    25
  6.4110720869887072E-01 a       526     0    22     1     1
 -2.3877267930539270E-01 a       527     0    22     1     2
  8.9297903414025415E-01 a       528     0    22     1     3
 -2.7030091659482465E+00 a       529     0    22     1     4
 -9.7812088702850186E-02 a       530     0    22     1     5
