################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.7346540846560421E+00 a       503     0    21     1     3
 -9.7436185160167863E+00 a       504     0    21     1     4
 -3.0110460026173698E+00 a       505     0    21     1     5
 -8.1689843429726505E-01 a       506     0    21     1     6
  8.2197985717091058E+00 a       507     0    21     1     7
 -6.5992314793010856E+00 a       508     0    21     1     8
 -2.9604014159897902E+00 a       509     0    21     1     9
 -6.5884783508722489E+00 a       510     0    21     1    10
  5.9499124426450054E+00 a       511     0    21     1    11
 -1.1343593750788340E+01 a       512     0    21     1    12
 -8.8203149789757496E-01 a       513     0    21     1    13
 -3.6130656519576263E+00 a       514     0    21     1    14
  2.8818509788368938E+00 a       515     0    21     1    15
 -3.0237181929779744E-01 a       516     0    21     1    16
 -5.7698284610264565E+00 a       517     0    21     1    17
  6.4257334093465801E-01 a       518     0    21     1    18
 -1.7574596959194999E+00 a       519     0    21     1    19
 -9.7021192201442776E+00 a       520     0    21     1    20
 -1.2745789011087296E+00 a       521     0    21     1    21
  1.4913558943520488E+00 a       522     0    21     1    22
  2.6266455667873450E+00 a       523     0    21     1    23
  2.4532357796122328E+00 a       524     0    21     1    24
  1.0746397852949563E+00 a       525     0    21     1    25
  1.3255227453429936E+00 a       526     0    22     1     1
 -2.2726272771435250E+00 a       527     0    22     1     2
  2.0488509877781977E+00 a       528     0    22     1     3
 -5.6541307184601299E+00 a       529     0    22     1     4
  1.0892469498012258E-01 a       530     0    22     1     5
 -2.9208068102014684E-01 a       531     0    22     1     6
 -3.6701443512079296E-01 a       532     0    22     1     7
 -2.4807645350765357E+00 a       533     0    22     1     8
 -6.2486239142378552E-01 a       534     0    22     1     9
  3.2622477609728051E-01 a       535     0    22     1    10
 -1.4039373309774090E+00 a       536     0    22     1    11
 -1.9242838192500156E+00 a       537     0    22     1    12
 -8.0010057305096083E-01 a       538     0    22     1    13
 -9.4665494353336688E-01 a       539     0    22     1    14
  1.4202383059023200E+00 a       540     0    22     1    15
 -1.7516109992153683E+00 a       541     0    22     1    16
 -7.7180516349028561E-01 a       542     0    22     1    17
 -7.2206355364284058E-01 a       543     0    22     1    18
 -4.4103326620997061E+00 a       544     0    22     1    19
  1.9788830824445001E+00 a       545     0    22     1    20
  2.6794941864027139E-01 a       546     0    22     1    21
  9.5536567641796033E-01 a       547     0    22     1    22
  4.7437664035622790E-01 a       548     0    22     1    23
  2.7091089776451627E+00 a       549     0    22     1    24
  5.8585584461495372E+00 a       550     0    22     1    25
 -5.7156654154432660E+00 a       551     0    23     1     1
 -5.0967425599143716E+00 a       552     0    23     1     2
 -3.1180023080845238E+00 a       553     0    23     1     3
  1.4598147348375965E+01 a       554     0    23     1     4
  3.3377553182499575E+00 a       555     0    23     1     5
  3.6959468983464490E+00 a       556     0    23     1     6
 -8.7079496093130242E+00 a       557     0    23     1     7
  5.5144902442308066E+00 a       558     0    23     1     8
  2.9134592632011076E+00 a       559     0    23     1     9
  7.3331918686575523E+00 a       560     0    23     1    10
 -4.2227919068577942E+00 a       561     0    23     1    11
  1.0645130267105680E+01 a       562     0    23     1    12
  7.1495410943630022E-01 a       563     0    23     1    13
  3.0665570522636041E+00 a       564     0    23     1    14
 -3.9305242678998979E+00 a       565     0    23     1    15
 -3.5308176169725036E+00 a       566     0    23     1    16
  4.2786186701158311E+00 a       567     0    23     1    17
 -6.4899703010972976E-01 a       568     0    23     1    18
  5.6661550430605558E+00 a       569     0    23     1    19
  1.0655258461091373E+01 a       570     0    23     1    20
  2.0136907139303752E+00 a       571     0    23     1    21
 -6.7895895270181850E-01 a       572     0    23     1    22
 -2.7130605724902508E+00 a       573     0    23     1    23
 -1.1355252301404426E+00 a       574     0    23     1    24
 -2.2961155424238640E+00 a       575     0    23     1    25
 -3.0192662713334961E+00 a       576     0    24     1     1
  2.6698825636571279E+00 a       577     0    24     1     2
 -1.0531145606254000E+00 a       578     0    24     1     3
  9.1970054733538931E-01 a       579     0    24     1     4
  9.8734805270855805E-02 a       580     0    24     1     5
 -6.2008762042594656E-01 a       581     0    24     1     6
  1.1170879397218523E+00 a       582     0    24     1     7
 -2.0093658200645317E+00 a       583     0    24     1     8
 -1.3996600542290625E+00 a       584     0    24     1     9
 -1.6987109818249542E+00 a       585     0    24     1    10
 -2.5049435882496052E-01 a       586     0    24     1    11
  8.4575315907518234E-01 a       587     0    24     1    12
  4.6984350770855404E-01 a       588     0    24     1    13
  2.6119910607277608E+00 a       589     0    24     1    14
  3.5493604248343791E-01 a       590     0    24     1    15
 -3.2877843754489726E+00 a       591     0    24     1    16
 -2.9690788062714923E+00 a       592     0    24     1    17
  1.0255520143155299E-01 a       593     0    24     1    18
  3.3042420288622627E+00 a       594     0    24     1    19
  3.0998765324305583E-01 a       595     0    24     1    20
 -8.4563899545062338E-01 a       596     0    24     1    21
 -6.1675806347439543E-01 a       597     0    24     1    22
  2.4105349825917100E+00 a       598     0    24     1    23
  2.9557486371451023E+00 a       599     0    24     1    24
 -5.0448609150143708E-01 a       600     0    24     1    25
  5.7046815646537743E+00 a       601     0    25     1     1
 -4.2671946660361435E+00 a       602     0    25     1     2
  1.8775937288108826E+00 a       603     0    25     1     3
 -1.7055485126494929E+00 a       604     0    25     1     4
 -2.3410379782256674E-01 a       605     0    25     1     5
  1.6489020906808618E+00 a       606     0    25     1     6
 -1.7167558630748714E+00 a       607     0    25     1     7
  3.4728371753492646E+00 a       608     0    25     1     8
  2.5224172788255292E+00 a       609     0    25     1     9
  2.0307256496188373E+00 a       610     0    25     1    10
  3.1195986269020065E-01 a       611     0    25     1    11
 -1.0804118128100775E+00 a       612     0    25     1    12
 -5.4263602168456870E-01 a       613     0    25     1    13
 -4.2565462085721988E+00 a       614     0    25     1    14
 -7.7667900087474251E-01 a       615     0    25     1    15
  5.6799996999676585E+00 a       616     0    25     1    16
  4.8695717081567373E+00 a       617     0    25     1    17
 -6.1871499287897529E-02 a       618     0    25     1    18
 -5.6560502396318721E+00 a       619     0    25     1    19
 -8.7772148842035458E-01 a       620     0    25     1    20
  2.0416812892808287E+00 a       621     0    25     1    21
  1.4397275950543242E+00 a       622     0    25     1    22
 -4.3598250431429442E+00 a       623     0    25     1    23
 -5.1511693243859575E+00 a       624     0    25     1    24
  5.2201837432126486E-01 a       625     0    25     1    25
 -2.6490881830626916E+00 a       626     0    26     1     1
  1.7443516359739388E+00 a       627     0    26     1     2
 -8.1883299629336526E-01 a       628     0    26     1     3
  8.1938194271831066E-01 a       629     0    26     1     4
  1.0987490766003882E-01 a       630     0    26     1     5
 -9.7012107550931315E-01 a       631     0    26     1     6
  5.9196966372290138E-01 a       632     0    26     1     7
 -1.5735429193135906E+00 a       633     0    26     1     8
 -1.1181602779734441E+00 a       634     0    26     1     9
 -5.1936774458752599E-01 a       635     0    26     1    10
 -8.9090799571759569E-02 a       636     0    26     1    11
  2.7825386958979348E-01 a       637     0    26     1    12
  1.7693148857267951E-01 a       638     0    26     1    13
  1.8088285899406091E+00 a       639     0    26     1    14
  4.2800603574587981E-01 a       640     0    26     1    15
 -2.4657502992146605E+00 a       641     0    26     1    16
 -1.9644508077610543E+00 a       642     0    26     1    17
 -8.5725976612877952E-02 a       643     0    26     1    18
  2.4958057030700282E+00 a       644     0    26     1    19
  4.9702116549374070E-01 a       645     0    26     1    20
 -1.1384520073441542E+00 a       646     0    26     1    21
 -7.5596810586274832E-01 a       647     0    26     1    22
  2.0147074391939146E+00 a       648     0    26     1    23
  2.3030677034302593E+00 a       649     0    26     1    24
 -9.8471755077364304E-02 a       650     0    26     1    25
  8.9893443698120717E-02 b       651     1     1
  3.0968659098398001E-03 b       652     1     2
 -2.4588953690812268E-01 b       653     1     3
 -6.9158334827647616E-01 b       654     1     4
 -1.2059229023880452E-01 b       655     1     5
  9.0738228583143038E-02 b       656     1     6
 -6.9573424450552493E-02 b       657     1     7
 -1.6890673792908598E-01 b       658     1     8
 -2.5301221111223227E-01 b       659     1     9
 -3.2038961471617278E-02 b       660     1    10
  2.3618881353065402E-01 b       661     1    11
 -3.9584892996205123E-01 b       662     1    12
 -3.6023594501531381E-01 b       663     1    13
 -6.1516421387424436E-01 b       664     1    14
  3.6317025877473749E-02 b       665     1    15
  3.9652209167984631E-01 b       666     1    16
 -3.0170014574707648E-02 b       667     1    17
 -9.2874889789352405E-02 b       668     1    18
 -3.5054813571715077E-01 b       669     1    19
  3.9967462232843209E-01 b       670     1    20
  1.3103363293295867E-01 b       671     1    21
 -1.3194728289481417E-01 b       672     1    22
  2.0519366528081615E-01 b       673     1    23
  4.9860211711445890E-02 b       674     1    24
 -1.6587174255027495E-01 b       675     1    25
  7.7405757455810367E-02 a       676     1     1     2     1
  1.2030616393420451E-01 a       677     1     1     2     2
 -3.5707771285992368E-01 a       678     1     1     2     3
  2.1103490210411158E-01 a       679     1     1     2     4
 -9.0152518609755639E-01 a       680     1     1     2     5
  1.1294140834756457E-01 a       681     1     1     2     6
  2.9626179947149767E-01 a       682     1     1     2     7
  3.1507472499561945E-01 a       683     1     1     2     8
 -3.0877446532887581E-01 a       684     1     1     2     9
  2.5710861431802146E-01 a       685     1     1     2    10
 -5.1273409990307398E-02 a       686     1     1     2    11
  4.5472658179759311E-02 a       687     1     1     2    12
 -1.4778415913657950E-01 a       688     1     1     2    13
  5.3972062521521194E-03 a       689     1     1     2    14
 -1.7633959432496482E-01 a       690     1     1     2    15
  6.5752559353619150E-02 a       691     1     1     2    16
  1.9432247078013096E-01 a       692     1     1     2    17
 -1.4133793206217563E-01 a       693     1     1     2    18
  6.1540525335817875E-01 a       694     1     1     2    19
 -4.1505833349691468E-01 a       695     1     1     2    20
  3.0475148005615771E-01 a       696     1     1     2    21
  4.0879062005171704E-02 a       697     1     1     2    22
 -4.6768071553007766E-02 a       698     1     1     2    23
  4.8548461497635259E-01 a       699     1     1     2    24
  1.2967014255282622E-01 a       700     1     1     2    25
 -1.5400269619332632E-01 a       701     1     2     2     1
 -1.0224250364358622E+00 a       702     1     2     2     2
  2.4550775321676127E-01 a       703     1     2     2     3
  2.1262623549999771E-01 a       704     1     2     2     4
  9.7231814539360278E-02 a       705     1     2     2     5
 -4.6907500857958605E-02 a       706     1     2     2     6
  9.8992376472855703E-01 a       707     1     2     2     7
 -2.9148408524653141E-01 a       708     1     2     2     8
 -3.2457385695602614E-01 a       709     1     2     2     9
  8.1483561915479036E-02 a       710     1     2     2    10
  8.3160160011034656E-01 a       711     1     2     2    11
  8.6606599931168107E-02 a       712     1     2     2    12
  5.4423378321864189E-02 a       713     1     2     2    13
 -5.1340897224185771E-02 a       714     1     2     2    14
  2.1431865695518262E-01 a       715     1     2     2    15
 -8.5648285516346867E-01 a       716     1     2     2    16
 -1.1395936725858952E-01 a       717     1     2     2    17
 -1.9697552077212155E-01 a       718     1     2     2    18
 -3.3141622502616645E-02 a       719     1     2     2    19
 -3.6551874603875528E-01 a       720     1     2     2    20
  2.5287660698550762E-01 a       721     1     2     2    21
 -8.6667204416461044E-02 a       722     1     2     2    22
  3.7234818054335941E-02 a       723     1     2     2    23
 -2.7082915397667662E-01 a       724     1     2     2    24
  3.8532121320407525E-01 a       725     1     2     2    25
  1.5776749386776071E-01 a       726     1     3     2     1
 -3.4762863943907818E-01 a       727     1     3     2     2
 -1.2283885141225227E-01 a       728     1     3     2     3
  1.7398012696841193E-02 a       729     1     3     2     4
  1.0339307581677319E+00 a       730     1     3     2     5
  1.2500167034786336E-01 a       731     1     3     2     6
  2.3683557058069329E-01 a       732     1     3     2     7
 -2.8698385515324926E-01 a       733     1     3     2     8
  7.0015747056360586E-02 a       734     1     3     2     9
  4.3323465472317435E-01 a       735     1     3     2    10
 -1.2391595772876214E+00 a       736     1     3     2    11
  3.0361272619879343E-01 a       737     1     3     2    12
 -6.2198698086197414E-02 a       738     1     3     2    13
  8.7391158578204592E-02 a       739     1     3     2    14
  2.3267707681508591E-02 a       740     1     3     2    15
 -1.4304452038752274E-01 a       741     1     3     2    16
  1.7545925418395503E-01 a       742     1     3     2    17
  1.5159251069021759E-01 a       743     1     3     2    18
 -5.4665432994111918E-01 a       744     1     3     2    19
 -3.2463515117195102E-01 a       745     1     3     2    20
  3.3841178724712162E-01 a       746     1     3     2    21
 -3.7923750371063596E-02 a       747     1     3     2    22
  1.5382413307541470E-01 a       748     1     3     2    23
  1.1164564312777450E-01 a       749     1     3     2    24
  1.9659499061584859E-01 a       750     1     3     2    25
  1.9163408534549661E-01 a       751     1     4     2     1
  3.9125099444481060E-01 a       752     1     4     2     2
 -5.6491522228794555E-01 a       753     1     4     2     3
 -4.4419160719787892E-01 a       754     1     4     2     4
 -2.5427216580488932E-01 a       755     1     4     2     5
  5.4026317114931152E-02 a       756     1     4     2     6
 -9.9293695261094428E-01 a       757     1     4     2     7
  7.1538491287838091E-01 a       758     1     4     2     8
  3.5655755151111712E-01 a       759     1     4     2     9
  1.0540559885127394E+00 a       760     1     4     2    10
  1.5810234439427195E-02 a       761     1     4     2    11
 -4.2274992559093012E-02 a       762     1     4     2    12
  3.7044914422173758E-01 a       763     1     4     2    13
 -2.3377977656577156E-01 a       764     1     4     2    14
 -5.0135061660955563E-02 a       765     1     4     2    15
  2.6704987376345568E-01 a       766     1     4     2    16
 -1.2222002276030835E-02 a       767     1     4     2    17
  1.9125463067223050E-01 a       768     1     4     2    18
  8.3537542660212738E-01 a       769     1     4     2    19
 -2.2909365524587330E-01 a       770     1     4     2    20
  8.5461318170890824E-03 a       771     1     4     2    21
 -3.1788703471867175E-01 a       772     1     4     2    22
  1.8582671379780230E-02 a       773     1     4     2    23
 -2.7338721937351690E-01 a       774     1     4     2    24
  1.6314500020483075E-01 a       775     1     4     2    25
 -4.4989591114151753E-02 a       776     1     5     2     1
  2.0812077914280078E-01 a       777     1     5     2     2
  1.3478333007209839E-01 a       778     1     5     2     3
 -4.3743409489655501E-02 a       779     1     5     2     4
 -3.2324109892193575E-01 a       780     1     5     2     5
 -7.3519567915182257E-02 a       781     1     5     2     6
  4.7761547295802620E-02 a       782     1     5     2     7
 -2.3405838304799295E-01 a       783     1     5     2     8
 -1.7540744182089563E-01 a       784     1     5     2     9
  3.5276945718333991E-01 a       785     1     5     2    10
 -3.5196456882931887E-01 a       786     1     5     2    11
 -6.0662825308192794E-02 a       787     1     5     2    12
 -2.1467314192479381E-02 a       788     1     5     2    13
 -2.6293605182573609E-01 a       789     1     5     2    14
  2.2236427870224854E-01 a       790     1     5     2    15
  7.8050311419542151E-01 a       791     1     5     2    16
 -9.3163340008320536E-02 a       792     1     5     2    17
  1.7743555205490308E-01 a       793     1     5     2    18
 -4.1179224178444229E-01 a       794     1     5     2    19
  4.5381140363285410E-01 a       795     1     5     2    20
  1.9198741322015803E-01 a       796     1     5     2    21
 -4.3353996538967465E-01 a       797     1     5     2    22
  4.5925650970579136E-02 a       798     1     5     2    23
  1.6584367016916546E-01 a       799     1     5     2    24
 -2.3591129551964271E-01 a       800     1     5     2    25
 -5.4073693937694300E-01 a       801     1     6     2     1
  3.5372173386318601E-01 a       802     1     6     2     2
  2.4763639245645172E-01 a       803     1     6     2     3
 -2.8028269003008081E-02 a       804     1     6     2     4
 -3.0986907289823812E-01 a       805     1     6     2     5
  2.0884602085112861E-01 a       806     1     6     2     6
 -3.4183169394013224E-01 a       807     1     6     2     7
  4.4752150591062329E-01 a       808     1     6     2     8
 -8.3205877062298178E-02 a       809     1     6     2     9
  5.7248050538774353E-01 a       810     1     6     2    10
  2.3203667356468660E-01 a       811     1     6     2    11
  2.9118174634692073E-01 a       812     1     6     2    12
  2.1183958419819690E-01 a       813     1     6     2    13
  3.3103028816057478E-03 a       814     1     6     2    14
  2.0126748377889137E-01 a       815     1     6     2    15
  5.4521161532560210E-02 a       816     1     6     2    16
 -2.5518158477034275E-01 a       817     1     6     2    17
  2.2364062904593410E-01 a       818     1     6     2    18
  6.8427973303791201E-01 a       819     1     6     2    19
 -3.0830300099852109E-01 a       820     1     6     2    20
  8.9581510122784813E-01 a       821     1     6     2    21
  2.0930550047307503E-01 a       822     1     6     2    22
  4.4668157760020799E-01 a       823     1     6     2    23
  2.2695944785747305E-01 a       824     1     6     2    24
 -4.9738875930416662E-02 a       825     1     6     2    25
 -4.9788500495277876E-01 a       826     1     7     2     1
  1.6092073720804265E-01 a       827     1     7     2     2
 -2.4880276985107086E-01 a       828     1     7     2     3
 -4.1953492923002028E-01 a       829     1     7     2     4
  7.1655981108002542E-01 a       830     1     7     2     5
 -1.2973474788646891E-01 a       831     1     7     2     6
 -2.7803612498237762E-01 a       832     1     7     2     7
  3.0829420531459450E-01 a       833     1     7     2     8
 -3.3532004892015566E-01 a       834     1     7     2     9
  4.3190249027014777E-01 a       835     1     7     2    10
 -3.5702539365875585E-01 a       836     1     7     2    11
  4.9360154476513562E-01 a       837     1     7     2    12
 -1.2934637068465210E-01 a       838     1     7     2    13
  3.3923896424070366E-01 a       839     1     7     2    14
 -9.5954177445465805E-02 a       840     1     7     2    15
 -3.8881770052981834E-01 a       841     1     7     2    16
  2.1056737521561692E-02 a       842     1     7     2    17
 -2.1958230108448212E-01 a       843     1     7     2    18
  7.2673409306656411E-01 a       844     1     7     2    19
 -4.4516067422720484E-01 a       845     1     7     2    20
  4.0975380465566075E-01 a       846     1     7     2    21
 -1.0110537586071046E-01 a       847     1     7     2    22
  2.3101123299688973E-02 a       848     1     7     2    23
  3.2111870575082901E-01 a       849     1     7     2    24
  2.6209520967248068E-01 a       850     1     7     2    25
 -2.1775327936970701E-01 a       851     1     8     2     1
  5.6280000685116205E-01 a       852     1     8     2     2
  1.4443148628125914E-02 a       853     1     8     2     3
  8.6667628075504280E-02 a       854     1     8     2     4
  6.8337165025638441E-02 a       855     1     8     2     5
  3.1689894226312360E-01 a       856     1     8     2     6
 -7.5836172110263736E-02 a       857     1     8     2     7
 -4.7947333300098938E-01 a       858     1     8     2     8
  3.9442547614608980E-01 a       859     1     8     2     9
  3.6792106461986052E-01 a       860     1     8     2    10
  1.3153611790364266E+00 a       861     1     8     2    11
 -1.1375991882161578E-01 a       862     1     8     2    12
  2.2141895110623597E-01 a       863     1     8     2    13
  7.4154979597502975E-03 a       864     1     8     2    14
 -1.7780249421939040E-01 a       865     1     8     2    15
 -3.4482655531790513E-01 a       866     1     8     2    16
 -1.4278165442397164E-01 a       867     1     8     2    17
  3.1428978435208327E-01 a       868     1     8     2    18
  3.3361192667492323E-01 a       869     1     8     2    19
 -2.0256747642702802E-01 a       870     1     8     2    20
  3.9957062159308360E-01 a       871     1     8     2    21
  2.3698899855078326E-01 a       872     1     8     2    22
 -1.8295663711035579E-01 a       873     1     8     2    23
 -5.5764074194334190E-01 a       874     1     8     2    24
  1.5817697714285389E-01 a       875     1     8     2    25
 -4.0699777832274575E-01 a       876     1     9     2     1
 -3.9404952463075946E-03 a       877     1     9     2     2
  2.9381458220089635E-01 a       878     1     9     2     3
  7.4096219756806539E-02 a       879     1     9     2     4
 -2.7468986128366485E-01 a       880     1     9     2     5
  1.3940869375179829E-01 a       881     1     9     2     6
  3.3429058051340027E-01 a       882     1     9     2     7
 -2.4527693841411327E-01 a       883     1     9     2     8
 -3.3273174318614776E-02 a       884     1     9     2     9
  1.6471365705787645E-02 a       885     1     9     2    10
  6.3150538989660254E-01 a       886     1     9     2    11
 -8.5565881514409325E-01 a       887     1     9     2    12
  2.7252666068320103E-01 a       888     1     9     2    13
  1.0578042724389364E-01 a       889     1     9     2    14
 -1.5443673045379400E-01 a       890     1     9     2    15
 -5.4666948363923711E-02 a       891     1     9     2    16
  2.6042773845417938E-01 a       892     1     9     2    17
  3.0113225277625072E-01 a       893     1     9     2    18
  1.6667161783296863E-01 a       894     1     9     2    19
 -2.9842734050821843E-03 a       895     1     9     2    20
  1.4599014712458525E-01 a       896     1     9     2    21
  2.8425971464938671E-01 a       897     1     9     2    22
 -2.3728063605509175E-01 a       898     1     9     2    23
 -7.6082281107016335E-03 a       899     1     9     2    24
  1.0453350843141755E-01 a       900     1     9     2    25
 -4.1896627752884263E-01 a       901     1    10     2     1
  6.4344930227418162E-01 a       902     1    10     2     2
  1.5447005395113150E-01 a       903     1    10     2     3
 -2.6979109202312307E-01 a       904     1    10     2     4
 -9.2075415516987585E-02 a       905     1    10     2     5
  2.4381808026480586E-01 a       906     1    10     2     6
 -7.7942418177651418E-01 a       907     1    10     2     7
 -8.0311156537627304E-01 a       908     1    10     2     8
 -3.8672416923345256E-02 a       909     1    10     2     9
  3.3893672386074836E-01 a       910     1    10     2    10
  6.3927118856366250E-01 a       911     1    10     2    11
  3.2697193974569667E-02 a       912     1    10     2    12
 -7.1016432792869441E-02 a       913     1    10     2    13
  2.9138271444843011E-01 a       914     1    10     2    14
 -2.3344577797982616E-01 a       915     1    10     2    15
  2.6097900133409963E-01 a       916     1    10     2    16
 -2.9446934485271603E-01 a       917     1    10     2    17
 -2.3078685676775462E-01 a       918     1    10     2    18
  3.4679206583631966E-01 a       919     1    10     2    19
  2.8555451961596612E-01 a       920     1    10     2    20
 -2.4756448553849159E-01 a       921     1    10     2    21
  2.1893022962941044E-01 a       922     1    10     2    22
 -1.6147973834618171E-01 a       923     1    10     2    23
 -2.6734989294106049E-01 a       924     1    10     2    24
 -2.3334508274311552E-01 a       925     1    10     2    25
 -7.4981389905942919E-01 a       926     1    11     2     1
  3.5769074553963892E-01 a       927     1    11     2     2
  2.4772080100059460E-01 a       928     1    11     2     3
 -1.4918582407518166E-01 a       929     1    11     2     4
 -1.0765162284365282E-01 a       930     1    11     2     5
  2.4029225053021841E-01 a       931     1    11     2     6
 -1.3704666352764697E-01 a       932     1    11     2     7
  8.2031654616132477E-01 a       933     1    11     2     8
  5.1664149681215049E-02 a       934     1    11     2     9
  7.4333510602672348E-01 a       935     1    11     2    10
  9.9860715252944998E-01 a       936     1    11     2    11
 -3.7067930914722991E-01 a       937     1    11     2    12
  6.1008941838292252E-02 a       938     1    11     2    13
 -2.1499418103850859E-01 a       939     1    11     2    14
  5.4483214790233625E-01 a       940     1    11     2    15
  3.4756143482682633E-01 a       941     1    11     2    16
 -2.4561507531797342E-02 a       942     1    11     2    17
 -4.2999101755693014E-01 a       943     1    11     2    18
  1.1991135575691911E+00 a       944     1    11     2    19
  6.5671625386392241E-01 a       945     1    11     2    20
  4.0760078529815796E-01 a       946     1    11     2    21
  7.4628603540216609E-01 a       947     1    11     2    22
  3.7716321323286273E-01 a       948     1    11     2    23
  4.2562573633393985E-01 a       949     1    11     2    24
  6.5918632441261893E-01 a       950     1    11     2    25
  3.4263100333027735E-01 a       951     1    12     2     1
 -1.4196305866146153E-01 a       952     1    12     2     2
 -3.9082451058381057E-01 a       953     1    12     2     3
 -3.0457177146914611E-02 a       954     1    12     2     4
 -2.5188678378611418E-01 a       955     1    12     2     5
  1.9200954399412945E-01 a       956     1    12     2     6
 -1.7490950152570456E-01 a       957     1    12     2     7
  1.1780861307902799E+00 a       958     1    12     2     8
  1.3737813681478342E-01 a       959     1    12     2     9
 -7.6466096619287960E-03 a       960     1    12     2    10
 -2.7797163364241756E-01 a       961     1    12     2    11
  4.9282247805759782E-01 a       962     1    12     2    12
  7.6993322752246784E-01 a       963     1    12     2    13
 -2.3165031455346211E-01 a       964     1    12     2    14
 -1.3740452287213975E-01 a       965     1    12     2    15
 -8.3619543853854963E-02 a       966     1    12     2    16
  2.2076100754391242E-01 a       967     1    12     2    17
  1.5327152672603792E-01 a       968     1    12     2    18
 -6.4152090541013185E-01 a       969     1    12     2    19
 -1.4745457940437001E-01 a       970     1    12     2    20
 -1.6436238369906475E-01 a       971     1    12     2    21
 -3.5258529048959097E-01 a       972     1    12     2    22
  8.5905695388701103E-02 a       973     1    12     2    23
 -2.5881229191350854E-02 a       974     1    12     2    24
 -3.8503365274276291E-01 a       975     1    12     2    25
  1.2991652725183228E-01 a       976     1    13     2     1
 -8.5321901933859912E-02 a       977     1    13     2     2
 -4.8914444426160253E-01 a       978     1    13     2     3
 -1.6394527900920819E-01 a       979     1    13     2     4
  8.6056688825657990E-01 a       980     1    13     2     5
  7.9038050162098528E-02 a       981     1    13     2     6
 -4.9434668729946302E-01 a       982     1    13     2     7
  8.8001294429946797E-01 a       983     1    13     2     8
  2.3872513854300051E-01 a       984     1    13     2     9
  1.6841399873005977E-01 a       985     1    13     2    10
  9.5440931956725789E-02 a       986     1    13     2    11
  7.4302683603845598E-01 a       987     1    13     2    12
 -1.5511463621415369E-01 a       988     1    13     2    13
  1.1718240092215641E-01 a       989     1    13     2    14
  2.8103923315838042E-01 a       990     1    13     2    15
 -5.8829682292551611E-01 a       991     1    13     2    16
 -2.5146399733741161E-02 a       992     1    13     2    17
 -1.2328466756726725E-01 a       993     1    13     2    18
 -2.0474764071066467E-01 a       994     1    13     2    19
  4.7869079873467085E-02 a       995     1    13     2    20
  4.8768153147291943E-01 a       996     1    13     2    21
 -2.0313931599483767E-01 a       997     1    13     2    22
 -2.0790939006893508E-01 a       998     1    13     2    23
  1.1367641587931359E-02 a       999     1    13     2    24
  8.7120843489529276E-01 a      1000     1    13     2    25
 -1.3397706420193925E-01 a      1001     1    14     2     1
  1.1672338234758929E-01 a      1002     1    14     2     2
  3.3919814877773652E-01 a      1003     1    14     2     3
  1.0076014917051453E-01 a      1004     1    14     2     4
 -7.6528037711563435E-01 a      1005     1    14     2     5
  1.6369622343580445E-01 a      1006     1    14     2     6
  5.7886694842075748E-01 a      1007     1    14     2     7
 -9.9710106508193719E-01 a      1008     1    14     2     8
 -1.6637741169356174E-01 a      1009     1    14     2     9
 -3.9484986213756013E-01 a      1010     1    14     2    10
  1.9620869228021218E-01 a      1011     1    14     2    11
 -9.6545978472961891E-01 a      1012     1    14     2    12
 -3.0687542959758152E-01 a      1013     1    14     2    13
 -4.6009288174117910E-02 a      1014     1    14     2    14
  2.6011760824473223E-01 a      1015     1    14     2    15
  3.4967843019119688E-01 a      1016     1    14     2    16
 -2.4429323654014337E-01 a      1017     1    14     2    17
  1.2356605391680454E-01 a      1018     1    14     2    18
 -9.6675275219393481E-02 a      1019     1    14     2    19
 -8.1116918026151827E-02 a      1020     1    14     2    20
 -2.1206196689657941E-01 a      1021     1    14     2    21
  5.3091202084726141E-01 a      1022     1    14     2    22
 -1.3534047871734335E-03 a      1023     1    14     2    23
 -7.5272711794452191E-02 a      1024     1    14     2    24
 -4.7511924973955511E-02 a      1025     1    14     2    25
 -1.5798288174640174E-01 a      1026     1    15     2     1
 -7.4868765628097661E-02 a      1027     1    15     2     2
 -4.5562153650584059E-01 a      1028     1    15     2     3
  8.4321256380328280E-02 a      1029     1    15     2     4
  7.9468272845969157E-01 a      1030     1    15     2     5
 -1.0271042439613109E-02 a      1031     1    15     2     6
  6.4609330246793284E-01 a      1032     1    15     2     7
 -1.1254712302505693E-01 a      1033     1    15     2     8
  1.2376520610718793E-01 a      1034     1    15     2     9
 -1.6796730073337146E-01 a      1035     1    15     2    10
 -2.9879801862435457E-01 a      1036     1    15     2    11
  1.2889220490325206E+00 a      1037     1    15     2    12
 -5.5343796066241110E-02 a      1038     1    15     2    13
  4.0868474497273588E-01 a      1039     1    15     2    14
 -3.2404680457712130E-02 a      1040     1    15     2    15
 -6.4914302474989038E-01 a      1041     1    15     2    16
 -1.0881158389150705E-01 a      1042     1    15     2    17
 -2.4874773524374982E-01 a      1043     1    15     2    18
 -2.7966347529549845E-01 a      1044     1    15     2    19
