################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3902244897514417E+00 a        75     0     3     1    25
  2.6147624256099777E-01 a        76     0     4     1     1
 -2.2420027430710641E+00 a        77     0     4     1     2
 -6.7939072251912958E-01 a        78     0     4     1     3
 -3.8585833556767453E+00 a        79     0     4     1     4
  1.9264579346752810E+00 a        80     0     4     1     5
 -1.8514641469263924E+00 a        81     0     4     1     6
 -4.3312000744595125E-01 a        82     0     4     1     7
 -6.2929711273510680E-01 a        83     0     4     1     8
 -2.9526605115534386E+00 a        84     0     4     1     9
 -2.4682805157464474E+00 a        85     0     4     1    10
  3.5551202247455795E+00 a        86     0     4     1    11
  1.1126195472208986E+00 a        87     0     4     1    12
 -4.6765646589624810E+00 a        88     0     4     1    13
 -2.6940030173815743E-02 a        89     0     4     1    14
  6.7280474856090091E+00 a        90     0     4     1    15
 -9.8920238674515548E-01 a        91     0     4     1    16
 -1.7436111604989242E+00 a        92     0     4     1    17
  1.8945146069612693E+00 a        93     0     4     1    18
 -1.5130303241790681E+00 a        94     0     4     1    19
  4.1972214328714363E+00 a        95     0     4     1    20
 -6.5665290245943664E-01 a        96     0     4     1    21
  2.5347352856018817E+00 a        97     0     4     1    22
  2.2059809030598529E+00 a        98     0     4     1    23
  2.4544356644491101E+00 a        99     0     4     1    24
 -3.7168705612366066E+00 a       100     0     4     1    25
  1.6314802590377282E+00 a       101     0     5     1     1
  9.0715533462729092E-01 a       102     0     5     1     2
 -1.0875568307680374E+00 a       103     0     5     1     3
  4.5493808229550865E+00 a       104     0     5     1     4
 -3.5060406259641047E-01 a       105     0     5     1     5
  2.7556219191945130E+00 a       106     0     5     1     6
  1.0391010549044315E+00 a       107     0     5     1     7
  9.1369840000742442E-02 a       108     0     5     1     8
  3.0286975399548619E+00 a       109     0     5     1     9
  5.9587173089599261E+00 a       110     0     5     1    10
 -3.3897035040114081E+00 a       111     0     5     1    11
  3.7748681583376364E-01 a       112     0     5     1    12
  2.4168928376626400E+00 a       113     0     5     1    13
  1.1819451189965415E+00 a       114     0     5     1    14
 -1.0289940103909784E+01 a       115     0     5     1    15
  1.9188610198303042E+00 a       116     0     5     1    16
  2.5510970429873869E-01 a       117     0     5     1    17
 -1.1658389102963842E+00 a       118     0     5     1    18
  4.1825913876366503E+00 a       119     0     5     1    19
 -3.6108541643494698E+00 a       120     0     5     1    20
 -7.9274328999401844E-01 a       121     0     5     1    21
 -4.4830775634008706E+00 a       122     0     5     1    22
 -3.8381103800204390E+00 a       123     0     5     1    23
 -9.4275084830706446E-01 a       124     0     5     1    24
  1.7807164479790236E+00 a       125     0     5     1    25
 -1.4134050686587545E+00 a       126     0     6     1     1
  3.2408604297454757E-01 a       127     0     6     1     2
  6.7816111176481486E-01 a       128     0     6     1     3
 -1.8860010534978431E+00 a       129     0     6     1     4
 -5.1088060795723134E-01 a       130     0     6     1     5
 -1.9676323932689097E+00 a       131     0     6     1     6
 -5.6627165127253387E-01 a       132     0     6     1     7
  3.9382809675341419E-02 a       133     0     6     1     8
 -8.0124334232668459E-01 a       134     0     6     1     9
 -3.7789889155954408E+00 a       135     0     6     1    10
  1.5125544227193231E+00 a       136     0     6     1    11
 -1.4060925238689752E+00 a       137     0     6     1    12
  9.2735941336732505E-02 a       138     0     6     1    13
 -7.5797766212122608E-01 a       139     0     6     1    14
  4.1473780251117152E+00 a       140     0     6     1    15
 -5.9207505121601123E-01 a       141     0     6     1    16
  2.2256343972464962E-01 a       142     0     6     1    17
  2.1657704662347221E-01 a       143     0     6     1    18
 -2.2911459608679161E+00 a       144     0     6     1    19
  1.2547784384143446E+00 a       145     0     6     1    20
  6.7968887736234662E-01 a       146     0     6     1    21
  2.0067449866248701E+00 a       147     0     6     1    22
  1.6491117261665622E+00 a       148     0     6     1    23
  1.7256937719122106E-01 a       149     0     6     1    24
  2.5360936908290932E-01 a       150     0     6     1    25
  1.1869083363478249E-01 a       151     0     7     1     1
 -4.2937611167473977E-01 a       152     0     7     1     2
 -1.9181429913288922E-01 a       153     0     7     1     3
  2.5763100495267865E-01 a       154     0     7     1     4
 -2.1427016164907337E-01 a       155     0     7     1     5
  2.8050744196740107E-01 a       156     0     7     1     6
  5.5061087346950567E-02 a       157     0     7     1     7
  4.1426019410217126E-02 a       158     0     7     1     8
  3.4103864845187698E-01 a       159     0     7     1     9
  9.6207063146699334E-01 a       160     0     7     1    10
 -3.0236485074864661E-01 a       161     0     7     1    11
  4.8750062236323183E-01 a       162     0     7     1    12
 -1.7399859880390189E-01 a       163     0     7     1    13
  2.9154536787570184E-01 a       164     0     7     1    14
 -7.9817346975393577E-01 a       165     0     7     1    15
 -4.6161202427877988E-02 a       166     0     7     1    16
 -3.5752748025935276E-02 a       167     0     7     1    17
 -3.2252918303368572E-02 a       168     0     7     1    18
  5.4931916746817644E-01 a       169     0     7     1    19
 -1.5896329028926823E-01 a       170     0     7     1    20
 -1.1936032054919533E-02 a       171     0     7     1    21
 -3.3405443143210145E-01 a       172     0     7     1    22
 -3.8581132680690583E-01 a       173     0     7     1    23
 -1.7842534246698144E-01 a       174     0     7     1    24
 -1.3075156628558257E-01 a       175     0     7     1    25
  1.5891939898586883E-02 a       176     0     8     1     1
  2.0509174950563608E-01 a       177     0     8     1     2
 -6.2023826966387328E-02 a       178     0     8     1     3
  8.3397713367044601E-02 a       179     0     8     1     4
  1.4272804319981292E-01 a       180     0     8     1     5
 -4.3944709135558910E-02 a       181     0     8     1     6
  3.8252320887981660E-02 a       182     0     8     1     7
 -1.3235663898682867E-01 a       183     0     8     1     8
 -4.8477305855814529E-03 a       184     0     8     1     9
 -1.5025467591130461E-02 a       185     0     8     1    10
  7.4626346663347456E-02 a       186     0     8     1    11
  6.9926979394141237E-04 a       187     0     8     1    12
  9.6395356347109051E-02 a       188     0     8     1    13
 -1.7292995755416884E-02 a       189     0     8     1    14
  5.8979327031886894E-02 a       190     0     8     1    15
  7.0771030481475788E-02 a       191     0     8     1    16
 -2.5601127428331014E-02 a       192     0     8     1    17
 -5.5088370484239008E-02 a       193     0     8     1    18
  4.0198299561209329E-02 a       194     0     8     1    19
 -1.0172451787911897E-01 a       195     0     8     1    20
 -2.6626682665193351E-02 a       196     0     8     1    21
 -1.9803906114450095E-02 a       197     0     8     1    22
  1.0744250583129139E-01 a       198     0     8     1    23
  7.9604315844547455E-02 a       199     0     8     1    24
 -4.4301969068117820E-02 a       200     0     8     1    25
  5.2402961824399421E+00 a       201     0     9     1     1
 -1.6644605843005200E-01 a       202     0     9     1     2
 -3.6205338595084782E+00 a       203     0     9     1     3
  3.3409963898816430E+00 a       204     0     9     1     4
 -1.6511696603303729E+00 a       205     0     9     1     5
 -6.8413966524903258E-01 a       206     0     9     1     6
  1.8854138295489160E+00 a       207     0     9     1     7
 -4.0013773753268694E-01 a       208     0     9     1     8
  2.6238463432817198E+00 a       209     0     9     1     9
  3.5275865693878501E+00 a       210     0     9     1    10
  1.7663037175723031E+00 a       211     0     9     1    11
  1.0383490155617972E+00 a       212     0     9     1    12
 -1.1731808618276756E+00 a       213     0     9     1    13
  1.3115101808153162E+00 a       214     0     9     1    14
 -2.4012490671830292E-01 a       215     0     9     1    15
  2.0017107606580584E+00 a       216     0     9     1    16
 -3.0656635684974036E+00 a       217     0     9     1    17
  6.0583392398236482E+00 a       218     0     9     1    18
  5.7661438138734022E-01 a       219     0     9     1    19
 -2.5401554196571978E+00 a       220     0     9     1    20
  9.2659544232896254E-03 a       221     0     9     1    21
  3.6050601087519968E-01 a       222     0     9     1    22
 -3.2952868517060128E+00 a       223     0     9     1    23
  4.1416047596855208E+00 a       224     0     9     1    24
 -1.3845630682637726E+00 a       225     0     9     1    25
  1.5829230672505890E+00 a       226     0    10     1     1
 -1.9009411285960933E+00 a       227     0    10     1     2
 -1.4955990880909908E+00 a       228     0    10     1     3
 -4.8933384408223937E+00 a       229     0    10     1     4
  1.7239592330096210E+00 a       230     0    10     1     5
  2.5672252407112244E+00 a       231     0    10     1     6
 -1.9033799986323507E+00 a       232     0    10     1     7
  1.8292887506139580E-01 a       233     0    10     1     8
 -2.2219943761875123E+00 a       234     0    10     1     9
 -1.0291754902051429E+00 a       235     0    10     1    10
 -2.2393428876593684E+00 a       236     0    10     1    11
 -2.2465291533412630E+00 a       237     0    10     1    12
  1.6679030292340002E+00 a       238     0    10     1    13
  1.4751226046751951E+00 a       239     0    10     1    14
  1.8280980716553439E+00 a       240     0    10     1    15
 -3.2327550958377884E+00 a       241     0    10     1    16
  1.0692958989894790E+00 a       242     0    10     1    17
 -1.9319965041824019E+00 a       243     0    10     1    18
 -6.9675887801045349E+00 a       244     0    10     1    19
  3.2835451974715859E+00 a       245     0    10     1    20
  1.3600668737824197E-02 a       246     0    10     1    21
  7.2491143571856986E-01 a       247     0    10     1    22
  1.3023990017962808E-01 a       248     0    10     1    23
 -1.8729984889790559E+00 a       249     0    10     1    24
  3.6983312023802304E+00 a       250     0    10     1    25
 -5.8148461084780543E+00 a       251     0    11     1     1
  2.2563779543299769E+00 a       252     0    11     1     2
  5.0334237966098261E+00 a       253     0    11     1     3
  3.1645276581757931E-01 a       254     0    11     1     4
  8.7933359244057463E-01 a       255     0    11     1     5
  7.0833073962008464E-01 a       256     0    11     1     6
 -2.2700672345410502E+00 a       257     0    11     1     7
 -1.5572317477042011E-01 a       258     0    11     1     8
 -1.1710368201888879E+00 a       259     0    11     1     9
 -3.6024197003862186E+00 a       260     0    11     1    10
  8.2363889629981879E-01 a       261     0    11     1    11
  1.8503205107440266E+00 a       262     0    11     1    12
  1.1205698030777842E+00 a       263     0    11     1    13
 -2.8805251584836578E-01 a       264     0    11     1    14
 -4.4858787675438689E+00 a       265     0    11     1    15
 -2.1756965983328921E-02 a       266     0    11     1    16
  2.1066310011622931E+00 a       267     0    11     1    17
 -4.9960222621003831E+00 a       268     0    11     1    18
  8.8075611032452450E+00 a       269     0    11     1    19
  1.2719529046556290E+00 a       270     0    11     1    20
 -1.3377880732091478E+00 a       271     0    11     1    21
 -8.8411686827516378E-01 a       272     0    11     1    22
  3.8852576401739833E+00 a       273     0    11     1    23
 -3.1310487032549110E+00 a       274     0    11     1    24
 -2.7226644145732992E+00 a       275     0    11     1    25
 -2.9424203867864986E+00 a       276     0    12     1     1
  3.1621552349863964E+00 a       277     0    12     1     2
  2.5298437706285646E+00 a       278     0    12     1     3
 -1.9669469027241364E+00 a       279     0    12     1     4
 -2.4074383447636407E+00 a       280     0    12     1     5
 -3.8349964302554014E+00 a       281     0    12     1     6
  9.8764381957443068E-02 a       282     0    12     1     7
 -1.4786521800333687E+00 a       283     0    12     1     8
 -3.6000109092731741E-01 a       284     0    12     1     9
  2.2322858397329646E+00 a       285     0    12     1    10
 -6.7050742707413731E+00 a       286     0    12     1    11
  9.8305326007079608E-01 a       287     0    12     1    12
 -1.5735272567908534E+00 a       288     0    12     1    13
 -2.0184553599004618E+00 a       289     0    12     1    14
 -7.3969407469615058E+00 a       290     0    12     1    15
  8.5057566730092251E+00 a       291     0    12     1    16
  5.6426508153661314E-01 a       292     0    12     1    17
 -7.5791486929606942E+00 a       293     0    12     1    18
  3.7692495380716005E+00 a       294     0    12     1    19
 -1.5675830409292644E+00 a       295     0    12     1    20
  2.4476865383691075E+00 a       296     0    12     1    21
 -3.7365997326422042E+00 a       297     0    12     1    22
  1.2781684851145783E+00 a       298     0    12     1    23
 -3.1927195330874163E+00 a       299     0    12     1    24
 -1.6047736213375094E+00 a       300     0    12     1    25
 -1.1811163994345224E+00 a       301     0    13     1     1
 -4.4924507292958177E-01 a       302     0    13     1     2
  6.9619199916534436E-01 a       303     0    13     1     3
  6.5964050630998150E-01 a       304     0    13     1     4
 -3.4816800506064360E-01 a       305     0    13     1     5
  6.5056817297195968E-01 a       306     0    13     1     6
  2.5322907218235864E+00 a       307     0    13     1     7
 -1.0974339358037526E+00 a       308     0    13     1     8
 -1.1702374255673789E+00 a       309     0    13     1     9
  1.1283520108957514E-01 a       310     0    13     1    10
  1.2999854181012909E+00 a       311     0    13     1    11
  5.8276355823935011E-01 a       312     0    13     1    12
 -1.8612596802560548E+00 a       313     0    13     1    13
 -4.9124736295997840E-02 a       314     0    13     1    14
  2.9002485350991507E+00 a       315     0    13     1    15
 -2.1987119389442387E+00 a       316     0    13     1    16
 -2.0099759823708965E-01 a       317     0    13     1    17
  1.5793517127872243E+00 a       318     0    13     1    18
  2.3280252988348096E-01 a       319     0    13     1    19
 -2.4566284759882520E-01 a       320     0    13     1    20
  2.9476896490201857E-02 a       321     0    13     1    21
  3.4214604981398949E-01 a       322     0    13     1    22
 -6.3577512686968196E-01 a       323     0    13     1    23
  5.7298412570018842E-01 a       324     0    13     1    24
 -1.5758188475521215E+00 a       325     0    13     1    25
  2.9740504938013568E+00 a       326     0    14     1     1
 -4.9324548881657337E+00 a       327     0    14     1     2
 -1.2628606013478376E+00 a       328     0    14     1     3
  8.2177935113081593E-02 a       329     0    14     1     4
  2.2994863806010017E+00 a       330     0    14     1     5
  6.3521000871841453E+00 a       331     0    14     1     6
  2.8242666494634601E+00 a       332     0    14     1     7
  1.7036246059848492E+00 a       333     0    14     1     8
 -3.2781298198016704E+00 a       334     0    14     1     9
 -1.2210416751767363E+00 a       335     0    14     1    10
  6.5157829499222988E+00 a       336     0    14     1    11
 -1.9353231480343607E+00 a       337     0    14     1    12
 -6.5404384965262172E-02 a       338     0    14     1    13
  1.3679099937670629E+00 a       339     0    14     1    14
  1.2022517523241108E+01 a       340     0    14     1    15
 -1.1180985586717462E+01 a       341     0    14     1    16
  4.3501737411813103E-02 a       342     0    14     1    17
  6.3511484266919727E+00 a       343     0    14     1    18
 -7.9931195185336135E+00 a       344     0    14     1    19
  3.1982328458847040E+00 a       345     0    14     1    20
 -2.4149629019946790E+00 a       346     0    14     1    21
  4.2022026474869172E+00 a       347     0    14     1    22
 -1.8473806960058259E+00 a       348     0    14     1    23
  3.2464087875894405E+00 a       349     0    14     1    24
  2.0814475239710237E+00 a       350     0    14     1    25
 -1.5982297658006566E+00 a       351     0    15     1     1
 -4.9195584968952333E-01 a       352     0    15     1     2
  1.0675994480098037E+00 a       353     0    15     1     3
  3.6585139757856919E+00 a       354     0    15     1     4
  3.3608318716297871E+00 a       355     0    15     1     5
 -4.1472923413920482E+00 a       356     0    15     1     6
 -5.7497617615951302E-01 a       357     0    15     1     7
  1.3435480211761641E+00 a       358     0    15     1     8
  3.7377480282434292E+00 a       359     0    15     1     9
 -1.4150065958292586E+00 a       360     0    15     1    10
  1.9367354314483203E+00 a       361     0    15     1    11
 -5.0229614695952951E-01 a       362     0    15     1    12
 -1.3965679427886191E+00 a       363     0    15     1    13
 -3.0619199279191567E+00 a       364     0    15     1    14
 -1.0981239996254391E+00 a       365     0    15     1    15
  6.6094462032824062E+00 a       366     0    15     1    16
  1.4728398179773874E+00 a       367     0    15     1    17
  1.5173844334420798E+00 a       368     0    15     1    18
  3.1627933199805467E+00 a       369     0    15     1    19
 -2.4222214095523928E-02 a       370     0    15     1    20
  9.8016558962318823E-01 a       371     0    15     1    21
 -1.7424410712082468E+00 a       372     0    15     1    22
 -2.3303847020274913E+00 a       373     0    15     1    23
  2.6621985113696089E+00 a       374     0    15     1    24
 -3.3620283036516242E-02 a       375     0    15     1    25
  5.8486569099583041E-01 a       376     0    16     1     1
 -1.4322947119826583E+00 a       377     0    16     1     2
 -4.5450169548452374E-01 a       378     0    16     1     3
 -2.3317144749851049E+00 a       379     0    16     1     4
  9.6606882007846617E-01 a       380     0    16     1     5
 -3.2170784983764328E-01 a       381     0    16     1     6
 -1.5581317788216961E-01 a       382     0    16     1     7
  5.6608890063157313E-01 a       383     0    16     1     8
 -6.5886070563624377E-01 a       384     0    16     1     9
  2.9493755838180846E-01 a       385     0    16     1    10
 -1.2534786465499017E+00 a       386     0    16     1    11
 -2.0710472085183746E+00 a       387     0    16     1    12
  3.7748288779552586E-01 a       388     0    16     1    13
 -5.0778640339452630E-01 a       389     0    16     1    14
  1.3627085169301807E+00 a       390     0    16     1    15
 -7.4130567477819165E-01 a       391     0    16     1    16
  6.1271041314990123E-02 a       392     0    16     1    17
 -9.9206191403359811E-01 a       393     0    16     1    18
 -5.2080471284764851E+00 a       394     0    16     1    19
  5.0381975340069429E-01 a       395     0    16     1    20
  9.0688710149220608E-01 a       396     0    16     1    21
  1.2003103629196230E-01 a       397     0    16     1    22
  2.1511769160724800E-01 a       398     0    16     1    23
  2.2708248721914473E-01 a       399     0    16     1    24
  3.0258030450836264E+00 a       400     0    16     1    25
  5.4233923673475171E-01 a       401     0    17     1     1
  2.0254975081779723E+00 a       402     0    17     1     2
 -4.4557431084700583E-01 a       403     0    17     1     3
  2.4115282836406834E-02 a       404     0    17     1     4
 -4.3408959444579915E+00 a       405     0    17     1     5
  2.1247062424582310E+00 a       406     0    17     1     6
  2.4752868765978246E+00 a       407     0    17     1     7
 -1.2075629859167436E+00 a       408     0    17     1     8
 -2.2694188197428380E+00 a       409     0    17     1     9
  1.9169951431050358E+00 a       410     0    17     1    10
 -5.7284852101486250E-01 a       411     0    17     1    11
  2.1526869431663953E+00 a       412     0    17     1    12
 -3.7911376124050122E-01 a       413     0    17     1    13
  1.6786116592314959E+00 a       414     0    17     1    14
  2.4629001331724254E+00 a       415     0    17     1    15
 -4.3150385413019521E+00 a       416     0    17     1    16
 -1.5979694762146313E+00 a       417     0    17     1    17
 -3.5626303983115309E-02 a       418     0    17     1    18
  6.6065464039782273E-01 a       419     0    17     1    19
 -2.4199364958046838E+00 a       420     0    17     1    20
 -1.1200668888532803E+00 a       421     0    17     1    21
  1.1111313718295437E+00 a       422     0    17     1    22
  1.6301621001652833E+00 a       423     0    17     1    23
 -2.3370000139803007E+00 a       424     0    17     1    24
 -2.7702541446128786E+00 a       425     0    17     1    25
 -2.4173145125535314E+00 a       426     0    18     1     1
  6.7596246077499877E-01 a       427     0    18     1     2
 -7.8291223243736559E+00 a       428     0    18     1     3
  2.3459136748302862E+00 a       429     0    18     1     4
 -1.6355188759204586E-01 a       430     0    18     1     5
  9.7221023304309206E-01 a       431     0    18     1     6
 -9.2644847844660916E-01 a       432     0    18     1     7
 -4.9988898079356554E+00 a       433     0    18     1     8
  1.5322383495387235E+00 a       434     0    18     1     9
  2.1361369366217016E+00 a       435     0    18     1    10
 -1.5240587145689364E+00 a       436     0    18     1    11
  3.5514380730371418E+00 a       437     0    18     1    12
 -1.4386247635335410E+00 a       438     0    18     1    13
 -2.7524250257342542E-01 a       439     0    18     1    14
 -7.8982896654579471E-01 a       440     0    18     1    15
  9.7085790343550560E-01 a       441     0    18     1    16
  4.4838377629554110E-01 a       442     0    18     1    17
 -2.1093996505954302E+00 a       443     0    18     1    18
  3.1929193308158199E+00 a       444     0    18     1    19
  3.0312312201709162E+00 a       445     0    18     1    20
  5.0237414593867791E-01 a       446     0    18     1    21
 -3.8537543796573198E-01 a       447     0    18     1    22
 -2.0839472400634862E+00 a       448     0    18     1    23
 -3.3581850162850788E+00 a       449     0    18     1    24
 -6.0633595234540980E+00 a       450     0    18     1    25
  6.2377875439252095E-01 a       451     0    19     1     1
  5.8840274949628302E-01 a       452     0    19     1     2
 -3.3733649933983301E-01 a       453     0    19     1     3
  7.4936588567192775E-01 a       454     0    19     1     4
  5.3678172959547321E-01 a       455     0    19     1     5
 -1.2274392749661021E+00 a       456     0    19     1     6
 -2.9613121034293513E+00 a       457     0    19     1     7
  1.0929783886028373E-01 a       458     0    19     1     8
  2.3718326830842287E+00 a       459     0    19     1     9
 -5.1607463788508412E-01 a       460     0    19     1    10
 -1.4254231556190644E+00 a       461     0    19     1    11
  4.7627743472893100E-02 a       462     0    19     1    12
  1.3501631878761593E+00 a       463     0    19     1    13
  1.7455738397224904E-01 a       464     0    19     1    14
 -3.1527339289238654E+00 a       465     0    19     1    15
  2.4176884089837922E+00 a       466     0    19     1    16
 -3.5466682372215236E-01 a       467     0    19     1    17
  5.0324023343141781E-02 a       468     0    19     1    18
  1.3952624716135174E+00 a       469     0    19     1    19
 -8.4184402960723947E-01 a       470     0    19     1    20
  6.6909653625825116E-01 a       471     0    19     1    21
 -5.4973915461756402E-02 a       472     0    19     1    22
 -3.5845825678106780E-01 a       473     0    19     1    23
  7.7614647950123503E-02 a       474     0    19     1    24
  8.5825135073920655E-01 a       475     0    19     1    25
  2.9663973767290819E+00 a       476     0    20     1     1
  1.8356933820685282E+00 a       477     0    20     1     2
  6.6390970865804197E+00 a       478     0    20     1     3
  4.1981210232815136E-01 a       479     0    20     1     4
  2.8167272266052390E-01 a       480     0    20     1     5
 -3.1153612320966144E+00 a       481     0    20     1     6
 -5.0184295037522642E+00 a       482     0    20     1     7
  4.6367933892068338E+00 a       483     0    20     1     8
  4.0955905330941382E+00 a       484     0    20     1     9
 -2.8447084347763743E+00 a       485     0    20     1    10
 -1.2570275456220916E+00 a       486     0    20     1    11
 -1.6640578717595191E+00 a       487     0    20     1    12
  5.1436529664920299E+00 a       488     0    20     1    13
 -3.6276206772912219E-02 a       489     0    20     1    14
 -5.6679538533147147E+00 a       490     0    20     1    15
  5.5378122233317093E+00 a       491     0    20     1    16
  1.6847899930629925E-01 a       492     0    20     1    17
  1.5652226983339297E+00 a       493     0    20     1    18
  1.0587123028636687E+00 a       494     0    20     1    19
 -4.6629784974234747E+00 a       495     0    20     1    20
  9.9811259825168963E-01 a       496     0    20     1    21
 -6.9514193021702775E-01 a       497     0    20     1    22
  2.4130007309604347E+00 a       498     0    20     1    23
  3.9193681549239558E+00 a       499     0    20     1    24
  5.2711548961002306E+00 a       500     0    20     1    25
  4.5591065389282432E+00 a       501     0    21     1     1
  1.8267733164352362E+00 a       502     0    21     1     2
 -2.4811969787539359E+00 a       503     0    21     1     3
  1.2967260897767929E+00 a       504     0    21     1     4
  4.6123469508278764E-01 a       505     0    21     1     5
 -2.3974021058441966E+00 a       506     0    21     1     6
  2.9918567723842382E+00 a       507     0    21     1     7
  7.2953930608459827E-01 a       508     0    21     1     8
  3.4322164785488729E+00 a       509     0    21     1     9
 -1.8624137390608368E+00 a       510     0    21     1    10
  3.7069604883160694E+00 a       511     0    21     1    11
 -2.1496518063746257E+00 a       512     0    21     1    12
 -5.7821712238415168E+00 a       513     0    21     1    13
  2.6461561831522342E+00 a       514     0    21     1    14
 -2.9533555756624286E+00 a       515     0    21     1    15
 -3.2764505635552710E+00 a       516     0    21     1    16
 -4.6689600426864262E+00 a       517     0    21     1    17
  5.9330071893696275E+00 a       518     0    21     1    18
  3.2373256696951409E+00 a       519     0    21     1    19
 -2.8282866591094389E+00 a       520     0    21     1    20
 -4.5077341962668827E-01 a       521     0    21     1    21
  2.7183811792353616E+00 a       522     0    21     1    22
  3.9527074223492727E-02 a       523     0    21     1    23
  6.1858527374134926E+00 a       524     0    21     1    24
  8.5040555259466633E+00 a       525     0    21     1    25
  1.1931135964730926E+00 a       526     0    22     1     1
 -1.5873514145802821E+00 a       527     0    22     1     2
 -1.0907116782589085E-01 a       528     0    22     1     3
 -3.4698575901106863E+00 a       529     0    22     1     4
  5.6373152008860594E-01 a       530     0    22     1     5
