################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.2671541825324812E-01 a        81     0     4     1     6
 -1.7719438417246769E+00 a        82     0     4     1     7
 -1.1231853648047385E+00 a        83     0     4     1     8
 -2.3200151755750120E+00 a        84     0     4     1     9
 -2.8424723096084388E+00 a        85     0     4     1    10
 -4.3312847538287196E+00 a        86     0     4     1    11
 -2.9197325781314426E-01 a        87     0     4     1    12
 -5.9386554113902852E+00 a        88     0     4     1    13
  2.1937797644927076E-01 a        89     0     4     1    14
 -1.0321188604578382E+00 a        90     0     4     1    15
 -2.6514338344732771E+00 a        91     0     4     1    16
  2.7130451740633861E+00 a        92     0     4     1    17
 -6.0025597764734628E-01 a        93     0     4     1    18
  3.7792667403922415E+00 a        94     0     4     1    19
  2.7628461316116373E+00 a        95     0     4     1    20
 -2.7157688392628958E+00 a        96     0     4     1    21
  8.4154001085468177E-01 a        97     0     4     1    22
  3.3473536059105902E+00 a        98     0     4     1    23
 -1.0374498450653997E+00 a        99     0     4     1    24
 -6.0600837079636873E+00 a       100     0     4     1    25
  1.0261430240627663E+00 a       101     0     5     1     1
  4.6085834259798366E+00 a       102     0     5     1     2
 -2.9043534859005939E+00 a       103     0     5     1     3
  2.3945982222512638E+00 a       104     0     5     1     4
 -1.8651341715612046E+00 a       105     0     5     1     5
  1.7938649675238023E+00 a       106     0     5     1     6
 -1.7448592388983679E+00 a       107     0     5     1     7
 -8.4444030647620805E-01 a       108     0     5     1     8
 -1.8976145629021948E+00 a       109     0     5     1     9
  1.8480158716049073E+00 a       110     0     5     1    10
  3.6350785682741793E+00 a       111     0     5     1    11
 -1.3871646969257674E+00 a       112     0     5     1    12
  5.0875966942752191E+00 a       113     0     5     1    13
 -1.7548070398124671E+00 a       114     0     5     1    14
  3.2155146475902652E+00 a       115     0     5     1    15
  1.4238757520729759E+00 a       116     0     5     1    16
 -2.9858004510981928E+00 a       117     0     5     1    17
 -3.5866485734835978E+00 a       118     0     5     1    18
 -2.7188108416092476E+00 a       119     0     5     1    19
 -6.5264017454915013E+00 a       120     0     5     1    20
  5.3140636911561270E+00 a       121     0     5     1    21
  2.2638045170280789E+00 a       122     0     5     1    22
 -1.2088476942047046E+00 a       123     0     5     1    23
 -1.3752137917556566E+00 a       124     0     5     1    24
  3.7625815305174801E+00 a       125     0     5     1    25
  3.6046261075229546E-01 a       126     0     6     1     1
 -2.6488501559198392E+00 a       127     0     6     1     2
  1.3743682590900117E+00 a       128     0     6     1     3
 -1.3103915859102102E+00 a       129     0     6     1     4
  1.7355166429907991E+00 a       130     0     6     1     5
 -2.1902376781136468E+00 a       131     0     6     1     6
  1.1058498949653861E+00 a       132     0     6     1     7
  7.5973741972200803E-01 a       133     0     6     1     8
  2.4270938095170886E+00 a       134     0     6     1     9
  3.7951249827488411E-02 a       135     0     6     1    10
 -2.0383025335006333E-01 a       136     0     6     1    11
  6.1581024199327916E-01 a       137     0     6     1    12
 -1.4325953603872430E+00 a       138     0     6     1    13
  1.0450444659989739E+00 a       139     0     6     1    14
 -1.8930168403747925E+00 a       140     0     6     1    15
  1.3672964217056385E-01 a       141     0     6     1    16
  4.2630832176612032E-01 a       142     0     6     1    17
  2.5792439520369537E+00 a       143     0     6     1    18
  4.2178104513578718E-01 a       144     0     6     1    19
  3.0520642412815984E+00 a       145     0     6     1    20
 -2.2099680215817195E+00 a       146     0     6     1    21
 -2.0439260042175951E+00 a       147     0     6     1    22
  4.3166069774043742E-01 a       148     0     6     1    23
  8.7501867690183954E-01 a       149     0     6     1    24
 -6.2586802246648454E-01 a       150     0     6     1    25
 -2.9426003140940787E-01 a       151     0     7     1     1
  4.0505850166701929E-01 a       152     0     7     1     2
 -3.5208783616133382E-01 a       153     0     7     1     3
  1.9362332574158031E-01 a       154     0     7     1     4
 -7.1422082502209727E-01 a       155     0     7     1     5
  5.2185902874299683E-01 a       156     0     7     1     6
 -1.7297121211078501E-01 a       157     0     7     1     7
 -8.9532238961889873E-02 a       158     0     7     1     8
 -6.1901183701041163E-01 a       159     0     7     1     9
 -1.0927906454228248E-01 a       160     0     7     1    10
  1.2864600202543117E-01 a       161     0     7     1    11
 -1.1571468033731798E-01 a       162     0     7     1    12
  4.3736514523489306E-01 a       163     0     7     1    13
 -5.0329826028842388E-02 a       164     0     7     1    14
  1.1115656639246163E-01 a       165     0     7     1    15
 -1.5426909168697955E-01 a       166     0     7     1    16
  1.0746575260040579E-01 a       167     0     7     1    17
 -8.5773118559991290E-01 a       168     0     7     1    18
 -1.1993142298520809E-01 a       169     0     7     1    19
 -4.9813522966794477E-01 a       170     0     7     1    20
  2.6156236638667074E-01 a       171     0     7     1    21
  8.1150249158965126E-01 a       172     0     7     1    22
 -3.1559185627526198E-01 a       173     0     7     1    23
 -8.2686112759837241E-02 a       174     0     7     1    24
 -5.0215079828230182E-02 a       175     0     7     1    25
  4.5599051604652045E-02 a       176     0     8     1     1
  1.4790821696530110E-01 a       177     0     8     1     2
  6.2444172626531423E-02 a       178     0     8     1     3
  4.0595514461083497E-02 a       179     0     8     1     4
  2.1983833080636844E-01 a       180     0     8     1     5
 -1.1370708982550337E-01 a       181     0     8     1     6
  5.9833339838599224E-02 a       182     0     8     1     7
 -4.2750636615192846E-03 a       183     0     8     1     8
  9.0634382096650701E-02 a       184     0     8     1     9
 -1.3886321869840929E-02 a       185     0     8     1    10
  1.8622563543964781E-02 a       186     0     8     1    11
  2.3091294163479579E-02 a       187     0     8     1    12
 -3.3589946255483442E-02 a       188     0     8     1    13
 -1.0482413866160167E-01 a       189     0     8     1    14
  1.0554196164499847E-01 a       190     0     8     1    15
  8.6424418107375459E-02 a       191     0     8     1    16
 -6.3673900069236108E-02 a       192     0     8     1    17
  3.3860701871528530E-02 a       193     0     8     1    18
  1.2398012607679428E-01 a       194     0     8     1    19
 -5.6412886351378012E-02 a       195     0     8     1    20
 -7.5076902743720919E-02 a       196     0     8     1    21
 -1.8518588566439118E-01 a       197     0     8     1    22
  1.0290699350972671E-01 a       198     0     8     1    23
 -6.5473452958323478E-02 a       199     0     8     1    24
 -7.8618500620294018E-02 a       200     0     8     1    25
  1.8456357450677485E+00 a       201     0     9     1     1
  3.3343070328689479E+00 a       202     0     9     1     2
  2.0403541471106599E+00 a       203     0     9     1     3
  1.0639619611928153E+00 a       204     0     9     1     4
 -7.4888477706605294E-01 a       205     0     9     1     5
 -1.5254318959926645E+00 a       206     0     9     1     6
 -1.9858081149874793E-02 a       207     0     9     1     7
  2.6565338797899667E+00 a       208     0     9     1     8
 -5.9435578657613917E+00 a       209     0     9     1     9
 -3.0416471979366637E+00 a       210     0     9     1    10
 -9.0756804357020615E-01 a       211     0     9     1    11
 -5.6028656289649392E+00 a       212     0     9     1    12
  4.0999561444012196E+00 a       213     0     9     1    13
 -2.9103482387886997E-01 a       214     0     9     1    14
 -2.5662184093713085E+00 a       215     0     9     1    15
 -4.3709928340101301E-01 a       216     0     9     1    16
 -2.3744377209060104E+00 a       217     0     9     1    17
 -3.9979453072622690E+00 a       218     0     9     1    18
 -4.9218806470563612E+00 a       219     0     9     1    19
 -1.0733778005637149E+00 a       220     0     9     1    20
  4.4790013984634784E+00 a       221     0     9     1    21
 -3.3252423236934980E-01 a       222     0     9     1    22
 -4.6089383455525802E-02 a       223     0     9     1    23
 -6.5615700030133572E+00 a       224     0     9     1    24
 -2.4582573828263348E+00 a       225     0     9     1    25
 -2.9471698887639936E-01 a       226     0    10     1     1
 -1.7712095201146563E+00 a       227     0    10     1     2
 -2.4183627811201038E+00 a       228     0    10     1     3
 -7.6925391363849205E-01 a       229     0    10     1     4
  8.1943744290671805E-01 a       230     0    10     1     5
 -1.8895554339018181E-01 a       231     0    10     1     6
 -1.7951860896687188E+00 a       232     0    10     1     7
 -8.2163860215386908E-01 a       233     0    10     1     8
 -6.3446947890684835E-01 a       234     0    10     1     9
  3.4284608720474790E+00 a       235     0    10     1    10
 -2.3733107253598438E+00 a       236     0    10     1    11
  1.5407557180284062E+00 a       237     0    10     1    12
 -3.9669454083163641E-01 a       238     0    10     1    13
  1.8900332009526453E+00 a       239     0    10     1    14
  2.6938323869107594E+00 a       240     0    10     1    15
 -1.2939525432254657E+00 a       241     0    10     1    16
  2.5843528419584669E+00 a       242     0    10     1    17
  5.4478210956013229E-01 a       243     0    10     1    18
 -1.8797111173759860E+00 a       244     0    10     1    19
  6.5842943536606260E+00 a       245     0    10     1    20
  9.4181884620784995E-01 a       246     0    10     1    21
 -1.1032332103341935E+00 a       247     0    10     1    22
  2.0625315798946335E+00 a       248     0    10     1    23
  2.6464071458164549E+00 a       249     0    10     1    24
  4.8370357659860570E+00 a       250     0    10     1    25
 -2.5527873381447463E+00 a       251     0    11     1     1
 -3.2323051937535774E+00 a       252     0    11     1     2
 -2.2982337475539398E+00 a       253     0    11     1     3
  1.8509885357489292E-01 a       254     0    11     1     4
  2.0124240746287816E+00 a       255     0    11     1     5
  3.8347236050285098E+00 a       256     0    11     1     6
 -1.7724893852260450E+00 a       257     0    11     1     7
 -4.3958446494874579E+00 a       258     0    11     1     8
  5.0516672952436688E+00 a       259     0    11     1     9
  7.6840168072740467E-01 a       260     0    11     1    10
  2.2559832486191609E+00 a       261     0    11     1    11
  4.1329777986637755E+00 a       262     0    11     1    12
 -2.8408187441689137E+00 a       263     0    11     1    13
 -6.5478428757107443E-01 a       264     0    11     1    14
  2.8420048005180889E+00 a       265     0    11     1    15
  1.3286564957650091E+00 a       266     0    11     1    16
  1.0343998966183432E+00 a       267     0    11     1    17
  3.2306776712640706E+00 a       268     0    11     1    18
  8.7231560011077196E+00 a       269     0    11     1    19
 -7.9458172567318943E+00 a       270     0    11     1    20
 -3.0794756885946821E+00 a       271     0    11     1    21
  6.7147958232059310E-02 a       272     0    11     1    22
  8.2209731768740857E-02 a       273     0    11     1    23
  3.5532575820427104E+00 a       274     0    11     1    24
 -2.9846116672156047E+00 a       275     0    11     1    25
  6.0770148945446489E-01 a       276     0    12     1     1
 -2.3614186099977204E+00 a       277     0    12     1     2
 -4.9253545672005750E+00 a       278     0    12     1     3
 -1.7294816575039964E+00 a       279     0    12     1     4
 -2.0518183147656037E+00 a       280     0    12     1     5
 -1.0999638865397026E+00 a       281     0    12     1     6
  1.5781135493075833E+00 a       282     0    12     1     7
  3.8603608883240759E-01 a       283     0    12     1     8
  2.5451469954894121E+00 a       284     0    12     1     9
  1.1718440757952824E+00 a       285     0    12     1    10
  4.9463621711730852E+00 a       286     0    12     1    11
  7.5236540524768492E+00 a       287     0    12     1    12
 -4.2145751962468907E+00 a       288     0    12     1    13
 -3.5949610880246907E+00 a       289     0    12     1    14
  1.7253257007392859E+00 a       290     0    12     1    15
  7.3373537379481473E+00 a       291     0    12     1    16
 -4.4433853575881228E+00 a       292     0    12     1    17
 -2.4090873430360658E+00 a       293     0    12     1    18
  4.5466679892358188E+00 a       294     0    12     1    19
 -8.5776709983663117E+00 a       295     0    12     1    20
 -1.1959874601632372E+00 a       296     0    12     1    21
  3.8653335168636151E+00 a       297     0    12     1    22
  1.7808340121001540E+00 a       298     0    12     1    23
  6.4648391020653051E-01 a       299     0    12     1    24
  8.9193397883938141E-01 a       300     0    12     1    25
 -9.1772309262608154E-01 a       301     0    13     1     1
  6.8403710286130115E-01 a       302     0    13     1     2
  1.6804747077737587E+00 a       303     0    13     1     3
 -9.7100469679784029E-01 a       304     0    13     1     4
 -6.9791103653914965E-01 a       305     0    13     1     5
  4.4771489275115156E-01 a       306     0    13     1     6
 -1.1631185194244504E+00 a       307     0    13     1     7
  5.9737419039752671E-01 a       308     0    13     1     8
  1.5575776503355621E+00 a       309     0    13     1     9
 -8.7330667219456504E-01 a       310     0    13     1    10
  1.1589383094763045E-01 a       311     0    13     1    11
 -1.3994709979207534E+00 a       312     0    13     1    12
 -2.4678499095267181E+00 a       313     0    13     1    13
 -1.3016955132241806E-01 a       314     0    13     1    14
 -8.7882153532968788E-01 a       315     0    13     1    15
 -2.5663308201972819E+00 a       316     0    13     1    16
  1.8350584952386564E+00 a       317     0    13     1    17
  3.3698244299283703E-01 a       318     0    13     1    18
 -3.6808457066650990E-01 a       319     0    13     1    19
  1.8554367562035601E+00 a       320     0    13     1    20
 -1.8335750788757710E+00 a       321     0    13     1    21
  5.5063931784272380E-01 a       322     0    13     1    22
 -1.0523021244301417E-01 a       323     0    13     1    23
 -3.7473193738584820E-01 a       324     0    13     1    24
 -1.0980093486007727E+00 a       325     0    13     1    25
 -1.3810550492977187E+00 a       326     0    14     1     1
  3.1332978662154898E+00 a       327     0    14     1     2
  5.8158341158496389E+00 a       328     0    14     1     3
 -5.9550145070066129E-01 a       329     0    14     1     4
  1.5888869366706004E-01 a       330     0    14     1     5
  2.2607720542933372E+00 a       331     0    14     1     6
 -4.1067103218179639E+00 a       332     0    14     1     7
  2.0029592944123280E+00 a       333     0    14     1     8
 -2.5861686148631491E-01 a       334     0    14     1     9
 -3.7697241587337110E-01 a       335     0    14     1    10
 -4.8001000813434853E+00 a       336     0    14     1    11
 -7.7028986919090023E+00 a       337     0    14     1    12
 -1.0690723632962986E+00 a       338     0    14     1    13
  3.4023878640353828E+00 a       339     0    14     1    14
 -2.1238250548478983E+00 a       340     0    14     1    15
 -1.0689661898608547E+01 a       341     0    14     1    16
  8.1091707087083584E+00 a       342     0    14     1    17
  2.4494274701845082E+00 a       343     0    14     1    18
 -5.6574156040960579E+00 a       344     0    14     1    19
  1.3638209968969209E+01 a       345     0    14     1    20
 -3.0544581928470955E+00 a       346     0    14     1    21
 -2.5767572561689400E+00 a       347     0    14     1    22
 -4.1784192048174618E-01 a       348     0    14     1    23
  6.0868222378858117E-01 a       349     0    14     1    24
 -1.2169422696075345E+00 a       350     0    14     1    25
  2.7901800533299990E+00 a       351     0    15     1     1
  3.8991122520916766E+00 a       352     0    15     1     2
  1.3645615801316129E+00 a       353     0    15     1     3
  4.1558288087917736E+00 a       354     0    15     1     4
 -1.5706976856369117E+00 a       355     0    15     1     5
 -9.0102837385296519E-01 a       356     0    15     1     6
  6.0579487236450991E+00 a       357     0    15     1     7
 -4.2720971915123540E+00 a       358     0    15     1     8
 -3.6094310294972698E-01 a       359     0    15     1     9
 -5.6038756823976521E-01 a       360     0    15     1    10
  4.5519375628045946E+00 a       361     0    15     1    11
  1.3003827365554957E-01 a       362     0    15     1    12
 -1.6621810001494999E+00 a       363     0    15     1    13
  8.9671932748815117E-02 a       364     0    15     1    14
 -4.6473207977428455E-01 a       365     0    15     1    15
  1.2518058366877005E+00 a       366     0    15     1    16
 -5.2979976825303829E+00 a       367     0    15     1    17
  2.7145599707190975E+00 a       368     0    15     1    18
  3.0524947562805540E+00 a       369     0    15     1    19
 -1.0105547143924563E+00 a       370     0    15     1    20
  3.2031938800806161E+00 a       371     0    15     1    21
  1.5507035638598474E+00 a       372     0    15     1    22
 -2.3317434991436867E+00 a       373     0    15     1    23
 -2.7056387850621340E+00 a       374     0    15     1    24
  1.5628012106312563E+00 a       375     0    15     1    25
  1.7464382546302895E-01 a       376     0    16     1     1
 -5.5042389254895285E-01 a       377     0    16     1     2
 -5.8503268514172335E-01 a       378     0    16     1     3
 -6.9684077719578530E-01 a       379     0    16     1     4
 -3.2894689821972967E-01 a       380     0    16     1     5
 -7.8604532118206960E-01 a       381     0    16     1     6
  9.9874264557901160E-01 a       382     0    16     1     7
  5.0863609399710363E-01 a       383     0    16     1     8
  3.0653520154294450E-01 a       384     0    16     1     9
  1.8754463292987953E+00 a       385     0    16     1    10
 -6.7214838272483635E-01 a       386     0    16     1    11
  1.3030728376324405E+00 a       387     0    16     1    12
 -6.6932901134699629E-02 a       388     0    16     1    13
  3.5745266833410039E-01 a       389     0    16     1    14
  2.5328401793826860E-01 a       390     0    16     1    15
 -1.8022975691265644E-01 a       391     0    16     1    16
  2.0162799302825801E-01 a       392     0    16     1    17
  3.7079267882033773E-01 a       393     0    16     1    18
 -2.3094691684865669E+00 a       394     0    16     1    19
  4.4333152609112778E+00 a       395     0    16     1    20
 -8.2210021059223384E-02 a       396     0    16     1    21
 -3.0772378816312151E-01 a       397     0    16     1    22
  8.1719496368517963E-01 a       398     0    16     1    23
  2.1858452398068544E+00 a       399     0    16     1    24
  3.1469601481153289E+00 a       400     0    16     1    25
 -2.4442534989369058E+00 a       401     0    17     1     1
 -1.8356395776245131E+00 a       402     0    17     1     2
  1.1338802620390562E+00 a       403     0    17     1     3
 -3.7359160222203851E+00 a       404     0    17     1     4
  1.5912149162006745E-01 a       405     0    17     1     5
  9.7308108431985640E-01 a       406     0    17     1     6
 -3.7089199865990685E+00 a       407     0    17     1     7
  5.5519712929816452E+00 a       408     0    17     1     8
  1.2620794863316047E+00 a       409     0    17     1     9
 -2.5538159725080742E+00 a       410     0    17     1    10
 -3.0365314263554444E+00 a       411     0    17     1    11
 -6.9630572529283152E-01 a       412     0    17     1    12
  1.3725088590028174E+00 a       413     0    17     1    13
 -8.5486960801559286E-01 a       414     0    17     1    14
 -2.2694094795707285E+00 a       415     0    17     1    15
 -5.2235480656597522E-01 a       416     0    17     1    16
  3.7458282606257853E+00 a       417     0    17     1    17
 -2.8893416267676115E+00 a       418     0    17     1    18
 -1.7018516460162441E+00 a       419     0    17     1    19
 -1.9741313111938337E+00 a       420     0    17     1    20
 -4.5499876342594643E+00 a       421     0    17     1    21
 -1.6549376112023062E+00 a       422     0    17     1    22
  1.4709735052154818E-01 a       423     0    17     1    23
  1.2938683099257786E-01 a       424     0    17     1    24
 -4.6862312649693907E+00 a       425     0    17     1    25
  2.5731766084530583E+00 a       426     0    18     1     1
 -9.8093894851828178E-01 a       427     0    18     1     2
 -7.2096866330142972E-01 a       428     0    18     1     3
  4.0834725020720875E-01 a       429     0    18     1     4
 -1.3250920602387207E-02 a       430     0    18     1     5
 -4.1173267028628358E+00 a       431     0    18     1     6
 -1.0418908258165562E+00 a       432     0    18     1     7
  9.6907791823148615E-01 a       433     0    18     1     8
 -1.9619992003105022E+00 a       434     0    18     1     9
 -3.8985951176086004E+00 a       435     0    18     1    10
 -4.6831008213797611E+00 a       436     0    18     1    11
  1.2884220021453920E+00 a       437     0    18     1    12
  1.6780387468519693E+00 a       438     0    18     1    13
  2.3597412157585640E+00 a       439     0    18     1    14
 -2.2528734475920000E+00 a       440     0    18     1    15
  3.8862525722136190E+00 a       441     0    18     1    16
 -1.1410908307596401E+00 a       442     0    18     1    17
 -4.1758481913213545E+00 a       443     0    18     1    18
 -1.5381540772155120E+00 a       444     0    18     1    19
 -5.3503457362551288E+00 a       445     0    18     1    20
 -1.9589604987937461E+00 a       446     0    18     1    21
 -3.3018576018204771E-01 a       447     0    18     1    22
  6.2622305321307019E+00 a       448     0    18     1    23
  4.9305841004095818E-01 a       449     0    18     1    24
 -7.8161984657416745E+00 a       450     0    18     1    25
  4.0089220441700174E-01 a       451     0    19     1     1
 -5.7711953245295911E-01 a       452     0    19     1     2
 -1.3309634383457811E+00 a       453     0    19     1     3
  2.0067714839698887E+00 a       454     0    19     1     4
  2.1249173549336894E-01 a       455     0    19     1     5
 -9.7272506079174959E-01 a       456     0    19     1     6
  1.3960608364157956E+00 a       457     0    19     1     7
 -1.0152018693297749E+00 a       458     0    19     1     8
 -1.9962310681758964E+00 a       459     0    19     1     9
  4.5239600896699000E-01 a       460     0    19     1    10
 -3.2589409059157853E-01 a       461     0    19     1    11
  9.8173620699707187E-01 a       462     0    19     1    12
  3.7446467346198116E+00 a       463     0    19     1    13
  2.3396905050843889E-01 a       464     0    19     1    14
  6.8424191719533434E-01 a       465     0    19     1    15
  2.9803497911479462E+00 a       466     0    19     1    16
 -2.2590776730399820E+00 a       467     0    19     1    17
 -3.2234620585004418E-02 a       468     0    19     1    18
  5.1615687260058596E-01 a       469     0    19     1    19
 -1.8732931994092612E+00 a       470     0    19     1    20
  2.6779379663469753E+00 a       471     0    19     1    21
 -1.9267798443970507E-01 a       472     0    19     1    22
 -2.7552096251061320E-01 a       473     0    19     1    23
 -4.7211282078549938E-01 a       474     0    19     1    24
  1.8731252328334014E+00 a       475     0    19     1    25
 -1.7983343629584037E+00 a       476     0    20     1     1
  9.6751497712607060E-01 a       477     0    20     1     2
 -2.2456367068536478E+00 a       478     0    20     1     3
  3.7287207493615275E+00 a       479     0    20     1     4
 -1.1609038395294516E-01 a       480     0    20     1     5
  2.9166118706271793E+00 a       481     0    20     1     6
  4.3866657598664096E+00 a       482     0    20     1     7
 -2.9442474760353465E+00 a       483     0    20     1     8
 -1.5270433130136154E+00 a       484     0    20     1     9
  2.4325110099016665E+00 a       485     0    20     1    10
  5.2788989581120349E+00 a       486     0    20     1    11
  1.6702563816776301E+00 a       487     0    20     1    12
  5.1601001731880807E+00 a       488     0    20     1    13
 -2.4559453819623158E+00 a       489     0    20     1    14
  2.3815639207922596E+00 a       490     0    20     1    15
  2.9534856400191623E+00 a       491     0    20     1    16
 -3.5084208329062232E+00 a       492     0    20     1    17
  3.7159694262734413E+00 a       493     0    20     1    18
  4.3780518663338395E+00 a       494     0    20     1    19
 -2.7806668093392615E+00 a       495     0    20     1    20
  7.2271798015026176E+00 a       496     0    20     1    21
  2.9670071493046079E-02 a       497     0    20     1    22
 -6.6055077516144642E+00 a       498     0    20     1    23
 -1.6464623154291942E+00 a       499     0    20     1    24
  7.8124161962828849E+00 a       500     0    20     1    25
  3.2113571237968643E+00 a       501     0    21     1     1
  4.3358871412112210E+00 a       502     0    21     1     2
  7.0584422431892504E+00 a       503     0    21     1     3
  2.8877439402278098E+00 a       504     0    21     1     4
  7.0703269865449392E-02 a       505     0    21     1     5
 -1.7812819818263430E+00 a       506     0    21     1     6
  5.7995865825660753E-01 a       507     0    21     1     7
 -5.4819407964784732E+00 a       508     0    21     1     8
  2.0283156993440699E+00 a       509     0    21     1     9
  2.0095096196747630E+00 a       510     0    21     1    10
  1.8024755923905160E+00 a       511     0    21     1    11
 -5.6770270424790956E+00 a       512     0    21     1    12
  5.6145569487272438E+00 a       513     0    21     1    13
  8.4815086609342216E-01 a       514     0    21     1    14
  3.4218964033055599E+00 a       515     0    21     1    15
 -4.1532523892281148E+00 a       516     0    21     1    16
 -5.5205939190897855E+00 a       517     0    21     1    17
 -9.5214500186162598E-01 a       518     0    21     1    18
 -2.1852173481049100E+00 a       519     0    21     1    19
 -4.0146715438337495E+00 a       520     0    21     1    20
  8.8186942653402789E-01 a       521     0    21     1    21
  2.7818435615218258E+00 a       522     0    21     1    22
 -3.3810994429643784E+00 a       523     0    21     1    23
  1.6679357123155851E+00 a       524     0    21     1    24
  4.0796047330417329E+00 a       525     0    21     1    25
 -1.2015975523227498E-02 a       526     0    22     1     1
 -1.1129969346827848E+00 a       527     0    22     1     2
 -3.8296392135024515E-01 a       528     0    22     1     3
 -1.7117388315705362E+00 a       529     0    22     1     4
  3.4591033489301909E-01 a       530     0    22     1     5
