################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.7831933938502551E+00 a       134     0     6     1     9
 -4.9943054047557500E-01 a       135     0     6     1    10
  3.7242647411883179E-01 a       136     0     6     1    11
  1.3787553255428020E-01 a       137     0     6     1    12
 -1.2260668524200866E+00 a       138     0     6     1    13
  1.1074343224996798E-01 a       139     0     6     1    14
 -2.5666966708241982E-02 a       140     0     6     1    15
  2.9263198450885097E-01 a       141     0     6     1    16
  5.6362818280836191E-01 a       142     0     6     1    17
 -4.1891328867094990E-01 a       143     0     6     1    18
  4.9794515931174049E-01 a       144     0     6     1    19
  1.0934451011712907E+00 a       145     0     6     1    20
  8.9102390751706495E-01 a       146     0     6     1    21
  4.4099169158564033E-01 a       147     0     6     1    22
 -2.5436542356033032E-01 a       148     0     6     1    23
 -4.7957441060366207E-01 a       149     0     6     1    24
  7.7203690936824221E-01 a       150     0     6     1    25
 -5.6836159612825488E-01 a       151     0     7     1     1
  2.6631137883702493E-04 a       152     0     7     1     2
 -6.4991497532133136E-01 a       153     0     7     1     3
  9.0331804670161248E-02 a       154     0     7     1     4
  5.2800230072712462E-01 a       155     0     7     1     5
 -5.0893880715468269E-03 a       156     0     7     1     6
 -5.1495793397896128E-01 a       157     0     7     1     7
 -1.9090843978752173E-01 a       158     0     7     1     8
 -4.5795756645891783E-01 a       159     0     7     1     9
  3.8489613775646553E-01 a       160     0     7     1    10
 -1.2818462547407453E-01 a       161     0     7     1    11
  1.5332695430349673E-02 a       162     0     7     1    12
  3.5529205167100569E-01 a       163     0     7     1    13
 -1.7702262485030434E-01 a       164     0     7     1    14
  2.0355826787937581E-01 a       165     0     7     1    15
  8.6773491825708690E-02 a       166     0     7     1    16
 -3.8390280701487450E-02 a       167     0     7     1    17
  1.3398702057361014E-01 a       168     0     7     1    18
 -4.2367341456681841E-02 a       169     0     7     1    19
 -3.0510932321995571E-01 a       170     0     7     1    20
 -1.4451693679541860E-01 a       171     0     7     1    21
 -1.5972939302199257E-01 a       172     0     7     1    22
  1.5250501193984297E-02 a       173     0     7     1    23
  5.8407521415811903E-02 a       174     0     7     1    24
 -2.3671128248168227E-01 a       175     0     7     1    25
  1.1295508520451666E-01 a       176     0     8     1     1
 -5.4663200975676396E-02 a       177     0     8     1     2
 -5.0384639367551186E-02 a       178     0     8     1     3
  1.0066586553092612E-01 a       179     0     8     1     4
 -1.5685062526143811E-01 a       180     0     8     1     5
  4.0416188064881363E-02 a       181     0     8     1     6
  1.5776577985955434E-01 a       182     0     8     1     7
 -2.7972268920520869E-02 a       183     0     8     1     8
  1.2289402962063405E-01 a       184     0     8     1     9
 -1.6107308296527426E-01 a       185     0     8     1    10
  8.9142663447626488E-02 a       186     0     8     1    11
 -6.8044468077752510E-02 a       187     0     8     1    12
 -1.4477487131733047E-01 a       188     0     8     1    13
 -4.7785841267285842E-02 a       189     0     8     1    14
 -1.0581800477624995E-01 a       190     0     8     1    15
  2.3514469387348094E-02 a       191     0     8     1    16
 -8.8281097464126580E-03 a       192     0     8     1    17
  9.7497897105050579E-02 a       193     0     8     1    18
 -1.0885069606636810E-01 a       194     0     8     1    19
  3.9783652820538050E-02 a       195     0     8     1    20
  2.5638347086045118E-02 a       196     0     8     1    21
  4.3449008282412681E-02 a       197     0     8     1    22
 -2.2860107456073503E-02 a       198     0     8     1    23
 -2.4521861960570577E-02 a       199     0     8     1    24
 -8.3852331586570808E-02 a       200     0     8     1    25
  6.3679129154297720E-01 a       201     0     9     1     1
 -7.4899772464451020E-01 a       202     0     9     1     2
 -2.2096858325754920E+00 a       203     0     9     1     3
  3.8855462084856995E+00 a       204     0     9     1     4
  1.5969224283959640E+00 a       205     0     9     1     5
  1.1290927027658330E-01 a       206     0     9     1     6
 -2.8645106327993433E+00 a       207     0     9     1     7
 -2.1919060894101819E-01 a       208     0     9     1     8
 -6.8107342965388107E-01 a       209     0     9     1     9
  3.8112529702073616E-01 a       210     0     9     1    10
 -3.9365492518783263E-01 a       211     0     9     1    11
  1.4901584678409565E+00 a       212     0     9     1    12
 -1.6973256920599846E+00 a       213     0     9     1    13
 -5.8316925020830812E-01 a       214     0     9     1    14
 -3.7059265533659297E-01 a       215     0     9     1    15
  2.0871144582155607E+00 a       216     0     9     1    16
  4.6098437761242816E-01 a       217     0     9     1    17
  1.6180320850084801E-01 a       218     0     9     1    18
  9.2127158884137739E-01 a       219     0     9     1    19
 -1.5756746712714204E-01 a       220     0     9     1    20
  1.3942042210467664E+00 a       221     0     9     1    21
  1.3044270825391595E+00 a       222     0     9     1    22
  3.7733091777104910E-01 a       223     0     9     1    23
  1.2795916630926576E+00 a       224     0     9     1    24
  3.0855384897786879E+00 a       225     0     9     1    25
 -3.4172177118334990E-01 a       226     0    10     1     1
 -6.2039442073592610E-01 a       227     0    10     1     2
  5.9636711655389707E+00 a       228     0    10     1     3
 -4.8932903286923022E+00 a       229     0    10     1     4
 -7.1735416660256657E-01 a       230     0    10     1     5
  4.6549083594852958E-01 a       231     0    10     1     6
  7.4520400560127820E-01 a       232     0    10     1     7
  1.3040345231281028E+00 a       233     0    10     1     8
 -1.9060717940279146E+00 a       234     0    10     1     9
  3.1676638533894302E-01 a       235     0    10     1    10
 -7.9324665815589090E-01 a       236     0    10     1    11
 -1.3866880960640617E+00 a       237     0    10     1    12
  5.6717038840207634E-01 a       238     0    10     1    13
  6.6404727556232448E+00 a       239     0    10     1    14
  9.5351456772891519E-01 a       240     0    10     1    15
 -2.6558255778102322E+00 a       241     0    10     1    16
 -1.5507988364627330E+00 a       242     0    10     1    17
 -5.3742682465903684E+00 a       243     0    10     1    18
 -3.2099683061371437E-01 a       244     0    10     1    19
  7.7188480866820164E-01 a       245     0    10     1    20
 -1.3096071169365107E+00 a       246     0    10     1    21
  2.0248467351253499E-01 a       247     0    10     1    22
 -6.9813058517192317E-01 a       248     0    10     1    23
 -2.7062164150010606E+00 a       249     0    10     1    24
 -1.8786448483284117E+00 a       250     0    10     1    25
 -1.4111681493259887E+00 a       251     0    11     1     1
  9.1133704081644895E-01 a       252     0    11     1     2
 -5.1022294694933228E+00 a       253     0    11     1     3
  9.7760141724969413E-02 a       254     0    11     1     4
 -1.3108544385038245E+00 a       255     0    11     1     5
  3.4138862351636817E-01 a       256     0    11     1     6
  1.8265737568808416E+00 a       257     0    11     1     7
 -1.1019146272132143E+00 a       258     0    11     1     8
  1.3066191008333929E+00 a       259     0    11     1     9
 -4.9402263121576195E-01 a       260     0    11     1    10
  7.5035388270497738E-01 a       261     0    11     1    11
  3.3393603215525125E-01 a       262     0    11     1    12
  1.3342456750374487E+00 a       263     0    11     1    13
 -5.5198391166314815E+00 a       264     0    11     1    14
  4.2483155462312194E-01 a       265     0    11     1    15
  1.0022252317300219E-01 a       266     0    11     1    16
  7.8717077272649960E-01 a       267     0    11     1    17
  5.6048015798145672E+00 a       268     0    11     1    18
  3.2888466779074443E-01 a       269     0    11     1    19
  8.9211928515196381E-01 a       270     0    11     1    20
 -1.9547720282217991E+00 a       271     0    11     1    21
 -4.2749163216188618E-01 a       272     0    11     1    22
  1.9522609512836572E-01 a       273     0    11     1    23
  1.8564375108244272E-01 a       274     0    11     1    24
 -1.2822547627784489E+00 a       275     0    11     1    25
 -1.5311760784967039E+00 a       276     0    12     1     1
  3.3412535495770834E-01 a       277     0    12     1     2
 -3.0199689675013959E+00 a       278     0    12     1     3
 -3.4334669647936114E+00 a       279     0    12     1     4
  1.1476161278609509E+00 a       280     0    12     1     5
 -1.7413855341066025E+00 a       281     0    12     1     6
  7.9247594542744293E-01 a       282     0    12     1     7
 -1.6519100069254347E-01 a       283     0    12     1     8
  2.0193738948271087E+00 a       284     0    12     1     9
 -9.3751295777307020E-01 a       285     0    12     1    10
 -1.2760685751432921E+00 a       286     0    12     1    11
 -1.8438039129986068E+00 a       287     0    12     1    12
  3.0955750766784074E+00 a       288     0    12     1    13
 -8.2346211355753796E-01 a       289     0    12     1    14
  8.8440628918759027E-03 a       290     0    12     1    15
 -6.3238621991362232E-01 a       291     0    12     1    16
  1.7344419907684148E+00 a       292     0    12     1    17
  2.0662387824663160E+00 a       293     0    12     1    18
 -6.9682983869447435E-02 a       294     0    12     1    19
  1.1714549841503477E+00 a       295     0    12     1    20
  8.1086211074124959E-01 a       296     0    12     1    21
 -1.2174813886250051E+00 a       297     0    12     1    22
 -9.4309830950483198E-01 a       298     0    12     1    23
  1.1021302523903562E+00 a       299     0    12     1    24
 -6.1882207653809260E+00 a       300     0    12     1    25
  1.6632036024959260E+00 a       301     0    13     1     1
  6.6843613302202798E-01 a       302     0    13     1     2
 -3.5903726668615130E+00 a       303     0    13     1     3
  4.4522751040800195E+00 a       304     0    13     1     4
 -1.3964583829131036E-01 a       305     0    13     1     5
  6.9861792522225374E-01 a       306     0    13     1     6
 -1.2286245838427381E+00 a       307     0    13     1     7
 -8.3932421934910051E-01 a       308     0    13     1     8
  1.7846342777997377E+00 a       309     0    13     1     9
  5.9808322884708706E-02 a       310     0    13     1    10
  1.1439911503258513E+00 a       311     0    13     1    11
  1.4597896544076254E+00 a       312     0    13     1    12
 -2.1930394168795382E+00 a       313     0    13     1    13
 -5.6866888131217230E+00 a       314     0    13     1    14
 -7.2070691182268654E-01 a       315     0    13     1    15
  3.1142815699843274E+00 a       316     0    13     1    16
  1.0546537522947346E+00 a       317     0    13     1    17
  3.4930081093452436E+00 a       318     0    13     1    18
 -1.8879571013320653E-01 a       319     0    13     1    19
 -4.6217874799357550E-01 a       320     0    13     1    20
  1.4241905017965009E+00 a       321     0    13     1    21
 -5.4097462680057284E-01 a       322     0    13     1    22
  2.2035386230999507E+00 a       323     0    13     1    23
  2.2167235041658864E+00 a       324     0    13     1    24
  3.7381372047628911E+00 a       325     0    13     1    25
  1.3754774931500531E+00 a       326     0    14     1     1
 -5.6986062884990707E-01 a       327     0    14     1     2
  9.4091035859290368E+00 a       328     0    14     1     3
 -7.7269954811764319E-01 a       329     0    14     1     4
 -1.4771893509855472E+00 a       330     0    14     1     5
  2.6930346229228106E+00 a       331     0    14     1     6
 -2.5890746600250786E-01 a       332     0    14     1     7
  2.4056160009228713E+00 a       333     0    14     1     8
 -3.9109219926178724E+00 a       334     0    14     1     9
 -6.1840091618357829E-01 a       335     0    14     1    10
 -1.1300283348154951E+00 a       336     0    14     1    11
 -4.7066742982189291E-01 a       337     0    14     1    12
 -3.9679250270543380E+00 a       338     0    14     1    13
  5.6992662333551634E+00 a       339     0    14     1    14
  1.7544472468128176E+00 a       340     0    14     1    15
 -3.4475210512799066E+00 a       341     0    14     1    16
 -1.7100237801703018E+00 a       342     0    14     1    17
 -7.5619282918780204E+00 a       343     0    14     1    18
 -6.8579722140911381E-01 a       344     0    14     1    19
 -2.1126860041733111E+00 a       345     0    14     1    20
  1.5890144835886295E+00 a       346     0    14     1    21
  2.4927927787317175E-01 a       347     0    14     1    22
 -1.2551604399792844E+00 a       348     0    14     1    23
 -3.4199213662539889E+00 a       349     0    14     1    24
  4.5000073643731024E+00 a       350     0    14     1    25
 -2.2705302463970263E+00 a       351     0    15     1     1
  2.0692531511567762E+00 a       352     0    15     1     2
 -4.3288499382827927E+00 a       353     0    15     1     3
  5.0543140686104397E+00 a       354     0    15     1     4
  1.5027271457380729E+00 a       355     0    15     1     5
 -1.4267193673462337E+00 a       356     0    15     1     6
 -2.8403880504468543E-01 a       357     0    15     1     7
 -2.0743149869371966E+00 a       358     0    15     1     8
  1.0245813206875858E+00 a       359     0    15     1     9
 -5.6653487048141837E-01 a       360     0    15     1    10
  5.1380783402500085E-01 a       361     0    15     1    11
 -8.3020300858114104E-01 a       362     0    15     1    12
  2.1854908133562998E+00 a       363     0    15     1    13
 -3.0713805515587449E+00 a       364     0    15     1    14
 -1.7411018425008240E+00 a       365     0    15     1    15
  1.7238742506585707E+00 a       366     0    15     1    16
  9.8681989086965716E-01 a       367     0    15     1    17
  5.1482707988562790E+00 a       368     0    15     1    18
  3.0725131651641857E+00 a       369     0    15     1    19
 -1.2427710995889121E+00 a       370     0    15     1    20
  1.8724547685334281E+00 a       371     0    15     1    21
 -1.6294149204463654E-01 a       372     0    15     1    22
  1.7020280546333371E+00 a       373     0    15     1    23
  3.9615244194394239E+00 a       374     0    15     1    24
 -7.1170250856301298E-01 a       375     0    15     1    25
 -4.7715676488242437E-01 a       376     0    16     1     1
 -1.0715897227758539E-01 a       377     0    16     1     2
  6.1174312450758856E+00 a       378     0    16     1     3
 -4.9472886887623178E+00 a       379     0    16     1     4
 -2.6757995208993574E-01 a       380     0    16     1     5
 -1.2813503743769725E-01 a       381     0    16     1     6
  7.3413138190378402E-01 a       382     0    16     1     7
  1.7818860165353678E+00 a       383     0    16     1     8
 -1.7055813348501752E+00 a       384     0    16     1     9
 -9.3460561140477616E-01 a       385     0    16     1    10
 -1.2567071864671993E+00 a       386     0    16     1    11
 -1.7551543958710909E+00 a       387     0    16     1    12
  7.2894509215593184E-01 a       388     0    16     1    13
  6.0277419379564314E+00 a       389     0    16     1    14
  5.3808304093355275E-01 a       390     0    16     1    15
 -3.0247761607796262E+00 a       391     0    16     1    16
 -8.1532853624352697E-01 a       392     0    16     1    17
 -5.1906746788799083E+00 a       393     0    16     1    18
 -6.2760441872062955E-01 a       394     0    16     1    19
 -7.6396562059142539E-02 a       395     0    16     1    20
  1.7249200991003347E-01 a       396     0    16     1    21
 -4.9736462063758063E-01 a       397     0    16     1    22
 -1.6313482203843177E+00 a       398     0    16     1    23
 -2.3143059592361297E+00 a       399     0    16     1    24
 -2.5332722293832983E+00 a       400     0    16     1    25
  3.5711415110140883E+00 a       401     0    17     1     1
 -1.5695753333512612E+00 a       402     0    17     1     2
 -6.7957703091949140E-01 a       403     0    17     1     3
  7.6161152842780000E-01 a       404     0    17     1     4
 -1.5369827958205140E+00 a       405     0    17     1     5
  9.2279651547899411E-01 a       406     0    17     1     6
 -5.7564049529817551E-01 a       407     0    17     1     7
  2.7452392521068825E-01 a       408     0    17     1     8
  1.8435313798687460E+00 a       409     0    17     1     9
  6.3571173379810997E-01 a       410     0    17     1    10
  6.9408820107783775E-01 a       411     0    17     1    11
  1.9042009335131005E+00 a       412     0    17     1    12
 -3.3900930560720872E+00 a       413     0    17     1    13
 -3.4203129067953659E+00 a       414     0    17     1    14
  9.3451660091406907E-01 a       415     0    17     1    15
  1.6976354396425783E+00 a       416     0    17     1    16
  2.5985684604782849E-01 a       417     0    17     1    17
 -6.5702875473493363E-02 a       418     0    17     1    18
 -2.9664208207876528E+00 a       419     0    17     1    19
  7.4601688359194085E-01 a       420     0    17     1    20
 -4.3694125058024841E-01 a       421     0    17     1    21
  2.8089201134868985E-01 a       422     0    17     1    22
  1.8486527477809370E-01 a       423     0    17     1    23
 -9.8714372051506150E-01 a       424     0    17     1    24
  3.2200969840172355E+00 a       425     0    17     1    25
  5.2065155801048590E-01 a       426     0    18     1     1
 -8.7032201341994819E-01 a       427     0    18     1     2
  2.0246930010852751E+00 a       428     0    18     1     3
 -3.5069267076228745E+00 a       429     0    18     1     4
  4.3672575892896892E-01 a       430     0    18     1     5
  5.1764964398520319E-01 a       431     0    18     1     6
 -8.0304099059464540E-01 a       432     0    18     1     7
 -3.9220885165377090E-01 a       433     0    18     1     8
  2.0436373054060084E+00 a       434     0    18     1     9
  1.8485900723853035E+00 a       435     0    18     1    10
 -3.9831474196052402E-01 a       436     0    18     1    11
  7.7506225940801110E-01 a       437     0    18     1    12
  4.1686224265173510E-01 a       438     0    18     1    13
  1.2596511900715188E-01 a       439     0    18     1    14
 -3.6514747417890417E-02 a       440     0    18     1    15
  1.3077848117122651E-01 a       441     0    18     1    16
 -1.3145489517525339E+00 a       442     0    18     1    17
 -3.4168535706596539E+00 a       443     0    18     1    18
 -3.9474622338223020E-01 a       444     0    18     1    19
  1.9244635951828886E+00 a       445     0    18     1    20
 -3.0499366643078072E+00 a       446     0    18     1    21
  4.6468665791455444E-01 a       447     0    18     1    22
  5.4415202784651384E-01 a       448     0    18     1    23
 -2.6886126069606395E+00 a       449     0    18     1    24
 -1.8888368472881267E+00 a       450     0    18     1    25
 -1.3961455635497086E+00 a       451     0    19     1     1
  1.8034983551295899E-01 a       452     0    19     1     2
 -1.9089220882680169E+00 a       453     0    19     1     3
 -2.1082986873053039E-01 a       454     0    19     1     4
  6.0456137483627534E-02 a       455     0    19     1     5
 -8.9772958784680346E-01 a       456     0    19     1     6
  3.1745480675459503E-01 a       457     0    19     1     7
 -4.4481308249600127E-01 a       458     0    19     1     8
  1.9114635665207630E-03 a       459     0    19     1     9
  6.1770129049222133E-01 a       460     0    19     1    10
  7.2326614558334257E-01 a       461     0    19     1    11
  7.1890289842468424E-01 a       462     0    19     1    12
  1.5929443738323370E+00 a       463     0    19     1    13
 -2.1864707578376685E-01 a       464     0    19     1    14
 -4.9116843723804676E-01 a       465     0    19     1    15
 -1.4129447010942067E-02 a       466     0    19     1    16
 -1.6050956895839469E-01 a       467     0    19     1    17
  1.6023786395036079E+00 a       468     0    19     1    18
  1.0418234058522208E-01 a       469     0    19     1    19
  6.5965521053513543E-01 a       470     0    19     1    20
 -1.5606844116166829E+00 a       471     0    19     1    21
  6.0655645693902049E-01 a       472     0    19     1    22
  1.0613900864148214E-01 a       473     0    19     1    23
  3.2790733644792469E-01 a       474     0    19     1    24
 -1.3561602072536010E+00 a       475     0    19     1    25
 -1.5873010030181873E+00 a       476     0    20     1     1
 -1.2444602192746559E-01 a       477     0    20     1     2
 -4.5183728401218568E+00 a       478     0    20     1     3
  3.1254505449469319E+00 a       479     0    20     1     4
  1.9780314448306735E-01 a       480     0    20     1     5
 -2.4902191575114818E+00 a       481     0    20     1     6
  1.5589298964348712E+00 a       482     0    20     1     7
 -5.9992378779368236E-02 a       483     0    20     1     8
 -2.0818069691117409E+00 a       484     0    20     1     9
  3.9689501177903519E-01 a       485     0    20     1    10
  1.1651309973875801E+00 a       486     0    20     1    11
 -1.8087281058935933E-02 a       487     0    20     1    12
  2.1216922967226632E+00 a       488     0    20     1    13
  1.7231670331603494E-01 a       489     0    20     1    14
  1.1452556318639096E-01 a       490     0    20     1    15
  4.9431242902582107E-01 a       491     0    20     1    16
 -6.6355449529348942E-01 a       492     0    20     1    17
  4.8225241086965429E+00 a       493     0    20     1    18
  6.4346848629965439E-02 a       494     0    20     1    19
  9.3586510818328500E-02 a       495     0    20     1    20
 -5.0681278635156501E-01 a       496     0    20     1    21
  1.0159886794645290E+00 a       497     0    20     1    22
 -6.2556543590204838E-01 a       498     0    20     1    23
  2.4770306931028832E+00 a       499     0    20     1    24
  2.3551797955896314E-01 a       500     0    20     1    25
 -4.4563663964690930E-01 a       501     0    21     1     1
  3.2496001526030110E-01 a       502     0    21     1     2
 -4.4979293650981953E+00 a       503     0    21     1     3
  5.1905990056437910E+00 a       504     0    21     1     4
  1.9010832189165294E-01 a       505     0    21     1     5
  5.4126544114015331E-02 a       506     0    21     1     6
 -6.7464480991202058E-01 a       507     0    21     1     7
  9.5801786455011706E-01 a       508     0    21     1     8
 -6.9539122649973484E-01 a       509     0    21     1     9
  5.9297326987634629E-03 a       510     0    21     1    10
  2.0126674264620625E+00 a       511     0    21     1    11
 -1.9451986930899326E-01 a       512     0    21     1    12
 -2.3990943267238789E+00 a       513     0    21     1    13
  1.9200375214903440E+00 a       514     0    21     1    14
 -1.4040912570318365E+00 a       515     0    21     1    15
  1.9016080620481153E+00 a       516     0    21     1    16
  2.4787739346893400E+00 a       517     0    21     1    17
  1.0851830860941312E+00 a       518     0    21     1    18
  1.3720612980259124E+00 a       519     0    21     1    19
 -1.0502206098212445E+00 a       520     0    21     1    20
  1.5702014492148981E+00 a       521     0    21     1    21
  7.0828919556115022E-01 a       522     0    21     1    22
 -1.4013315718116297E+00 a       523     0    21     1    23
  1.3886526097204928E+00 a       524     0    21     1    24
  5.0307727131193847E+00 a       525     0    21     1    25
 -2.7230613891667488E-01 a       526     0    22     1     1
  3.2641560547295645E-01 a       527     0    22     1     2
  4.1095367213236562E+00 a       528     0    22     1     3
 -3.1732509461624492E+00 a       529     0    22     1     4
 -2.2965569315465101E-01 a       530     0    22     1     5
