################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.8331938036922366E-01 a       120     0     5     1    20
  1.0259708227187680E+00 a       121     0     5     1    21
 -1.4607513922261053E+00 a       122     0     5     1    22
  3.3788102982509804E-01 a       123     0     5     1    23
  1.0233229254728597E+00 a       124     0     5     1    24
 -7.0472169414798336E-01 a       125     0     5     1    25
  4.6768871829508013E-01 a       126     0     6     1     1
 -1.9088287626521991E-01 a       127     0     6     1     2
  7.9092525509849756E-02 a       128     0     6     1     3
 -1.0004775244976651E+00 a       129     0     6     1     4
  2.3163473445225974E-01 a       130     0     6     1     5
  2.2677101176740755E-01 a       131     0     6     1     6
  4.7507450607987411E-01 a       132     0     6     1     7
 -6.1094016283551589E-01 a       133     0     6     1     8
 -2.0544257136587316E-01 a       134     0     6     1     9
 -9.5318168104575288E-02 a       135     0     6     1    10
  2.5425290761279051E-01 a       136     0     6     1    11
 -8.0689764460103786E-01 a       137     0     6     1    12
 -9.8285184581540508E-01 a       138     0     6     1    13
  2.1488651065832993E+00 a       139     0     6     1    14
 -1.4469043690528500E+00 a       140     0     6     1    15
 -4.8477861629592132E-02 a       141     0     6     1    16
  7.8289252691645239E-01 a       142     0     6     1    17
  7.6653484728355148E-01 a       143     0     6     1    18
 -8.5604786812463041E-01 a       144     0     6     1    19
  2.8827868510178206E-01 a       145     0     6     1    20
 -1.0320987661172725E+00 a       146     0     6     1    21
  1.4481879771285449E+00 a       147     0     6     1    22
 -6.8091640910194184E-01 a       148     0     6     1    23
 -1.1220542696561553E+00 a       149     0     6     1    24
  4.5960220464624868E-01 a       150     0     6     1    25
 -6.8940247279062714E-02 a       151     0     7     1     1
  1.7984003481111691E-01 a       152     0     7     1     2
 -3.0929202890839082E-02 a       153     0     7     1     3
  2.7173345026605583E-01 a       154     0     7     1     4
 -6.5818164565779227E-02 a       155     0     7     1     5
  5.3044054972865851E-03 a       156     0     7     1     6
 -3.7900068514231444E-02 a       157     0     7     1     7
  2.6012007103461188E-01 a       158     0     7     1     8
  3.1201630067845765E-02 a       159     0     7     1     9
  1.8570352498554427E-01 a       160     0     7     1    10
 -1.9282639358080680E-01 a       161     0     7     1    11
  3.4701490364793519E-01 a       162     0     7     1    12
  5.2941207708031079E-01 a       163     0     7     1    13
 -7.7701775584904154E-01 a       164     0     7     1    14
  1.9821356253444042E-01 a       165     0     7     1    15
 -7.8596951164006501E-02 a       166     0     7     1    16
 -1.7503473757949492E-01 a       167     0     7     1    17
 -4.5055176858029022E-01 a       168     0     7     1    18
  2.5357327194862567E-01 a       169     0     7     1    19
 -1.1028491776469340E-01 a       170     0     7     1    20
  9.6541453386613990E-02 a       171     0     7     1    21
 -5.9652981997183019E-01 a       172     0     7     1    22
  3.6114051351938781E-01 a       173     0     7     1    23
  2.9785666748425116E-01 a       174     0     7     1    24
 -1.0046562958713381E-01 a       175     0     7     1    25
  1.3596577670369334E-01 a       176     0     8     1     1
 -3.2850570125997321E-03 a       177     0     8     1     2
 -1.7854803829143323E-01 a       178     0     8     1     3
  1.1088438868216711E-02 a       179     0     8     1     4
 -3.3950625412789037E-02 a       180     0     8     1     5
  1.2025709389703110E-01 a       181     0     8     1     6
  9.2628773204189501E-04 a       182     0     8     1     7
 -8.6068414082998118E-02 a       183     0     8     1     8
  1.3071196015861172E-02 a       184     0     8     1     9
 -3.7676512607499109E-02 a       185     0     8     1    10
 -2.3771386199325652E-02 a       186     0     8     1    11
  4.5498167227970412E-02 a       187     0     8     1    12
 -2.4452760113484073E-02 a       188     0     8     1    13
 -1.8652258902436755E-02 a       189     0     8     1    14
  1.0528832623221783E-01 a       190     0     8     1    15
 -5.9912187640681937E-02 a       191     0     8     1    16
 -7.7045551377539864E-02 a       192     0     8     1    17
  5.7155528809613061E-02 a       193     0     8     1    18
 -1.4028470083516895E-01 a       194     0     8     1    19
  2.8460958459013759E-02 a       195     0     8     1    20
  2.4156467947347485E-01 a       196     0     8     1    21
  1.4548100828951374E-01 a       197     0     8     1    22
 -1.6268276620222541E-01 a       198     0     8     1    23
 -9.7941765206258288E-02 a       199     0     8     1    24
 -6.5271697846129878E-02 a       200     0     8     1    25
  2.8561324548182984E-04 a       201     0     9     1     1
 -5.0154409091966468E-01 a       202     0     9     1     2
  6.7782116301132356E-01 a       203     0     9     1     3
  2.4559828472196883E+00 a       204     0     9     1     4
 -5.0930694380518826E-01 a       205     0     9     1     5
 -3.0776066891451910E-02 a       206     0     9     1     6
  1.7936894620159678E+00 a       207     0     9     1     7
 -2.2228777376412298E-01 a       208     0     9     1     8
 -2.7111952001477507E-01 a       209     0     9     1     9
  2.9003622279404706E-01 a       210     0     9     1    10
  6.2211596129895330E-01 a       211     0     9     1    11
 -6.6960567237782143E-01 a       212     0     9     1    12
  1.8695777736744259E+00 a       213     0     9     1    13
 -2.6028417118056604E+00 a       214     0     9     1    14
  6.8518079058421510E-01 a       215     0     9     1    15
  2.8635637779938306E-01 a       216     0     9     1    16
 -6.3758170211396548E-01 a       217     0     9     1    17
  3.5889543967095178E-01 a       218     0     9     1    18
  4.2714625749662843E-01 a       219     0     9     1    19
  2.6825799733827171E-01 a       220     0     9     1    20
 -4.7628693901592645E-01 a       221     0     9     1    21
  2.1908391266879501E-01 a       222     0     9     1    22
  1.6031721380857931E+00 a       223     0     9     1    23
  1.1546901717822795E+00 a       224     0     9     1    24
  5.2849521390914522E-01 a       225     0     9     1    25
 -1.9465835444058397E+00 a       226     0    10     1     1
 -1.2600971592182170E-01 a       227     0    10     1     2
 -2.9088223180737383E-01 a       228     0    10     1     3
 -3.4886455142139701E+00 a       229     0    10     1     4
  1.5359799041616011E+00 a       230     0    10     1     5
  4.1245590795931118E-02 a       231     0    10     1     6
 -1.4889429909301208E+00 a       232     0    10     1     7
  1.7261007966535061E-01 a       233     0    10     1     8
 -1.1732733445710733E-01 a       234     0    10     1     9
  6.8813385260635429E-01 a       235     0    10     1    10
  3.9437726404863125E+00 a       236     0    10     1    11
  4.2125332222729706E-01 a       237     0    10     1    12
 -1.4413903787266573E+00 a       238     0    10     1    13
 -2.1134751726018187E-02 a       239     0    10     1    14
 -1.3042525398232856E+00 a       240     0    10     1    15
 -5.2875838046616996E-01 a       241     0    10     1    16
  1.7688504618270323E-01 a       242     0    10     1    17
  2.2958525422621609E-01 a       243     0    10     1    18
 -1.9014158582761984E-02 a       244     0    10     1    19
 -1.6246179621905186E+00 a       245     0    10     1    20
 -1.5514997399988621E-03 a       246     0    10     1    21
 -8.2134351316859877E-01 a       247     0    10     1    22
 -4.4206553940326754E-01 a       248     0    10     1    23
 -2.3528094532168978E-01 a       249     0    10     1    24
  3.6805592781462276E-01 a       250     0    10     1    25
  1.4164011046470004E+00 a       251     0    11     1     1
  1.9452340400363835E-01 a       252     0    11     1     2
 -1.6147924690392661E+00 a       253     0    11     1     3
  4.3750839202785585E-01 a       254     0    11     1     4
 -1.2177371358365960E+00 a       255     0    11     1     5
  6.7970071693453815E-02 a       256     0    11     1     6
 -4.5194008590138129E-01 a       257     0    11     1     7
  1.8656930631358007E-01 a       258     0    11     1     8
  4.0812397021102748E-01 a       259     0    11     1     9
 -9.1486235840352770E-01 a       260     0    11     1    10
 -4.9922859521888183E+00 a       261     0    11     1    11
 -2.4309180504678540E-01 a       262     0    11     1    12
 -1.0939321450456543E+00 a       263     0    11     1    13
  2.1604969492456276E+00 a       264     0    11     1    14
  1.1198944113824945E+00 a       265     0    11     1    15
  7.0736428692058884E-01 a       266     0    11     1    16
  4.9890639187278385E-01 a       267     0    11     1    17
 -8.3275009987148396E-01 a       268     0    11     1    18
 -2.5586972071491154E-01 a       269     0    11     1    19
  9.1824834084331552E-01 a       270     0    11     1    20
  7.1406298625402032E-01 a       271     0    11     1    21
 -2.6776757861209610E-01 a       272     0    11     1    22
 -1.8056939308250881E+00 a       273     0    11     1    23
 -9.3956483263177026E-01 a       274     0    11     1    24
 -1.5407712335905496E-01 a       275     0    11     1    25
 -1.1805337324740678E-01 a       276     0    12     1     1
  1.5472270780612292E+00 a       277     0    12     1     2
  5.0860953363264061E-01 a       278     0    12     1     3
 -1.1815801508852000E+00 a       279     0    12     1     4
  5.4964167083120874E-01 a       280     0    12     1     5
  7.5426754588251613E-02 a       281     0    12     1     6
 -2.9933322487257596E+00 a       282     0    12     1     7
  1.4463303865760262E+00 a       283     0    12     1     8
  5.3599275248832101E-01 a       284     0    12     1     9
 -1.5078263715564069E-01 a       285     0    12     1    10
 -2.0992749399767821E+00 a       286     0    12     1    11
  8.9871424042220838E-01 a       287     0    12     1    12
  3.5059754948551464E-01 a       288     0    12     1    13
  1.1080258551306286E+00 a       289     0    12     1    14
  2.4193374874097966E+00 a       290     0    12     1    15
 -3.6741761983140470E-01 a       291     0    12     1    16
 -8.7977356308044097E-01 a       292     0    12     1    17
 -7.1806729628918653E-01 a       293     0    12     1    18
  5.6968701591556670E-01 a       294     0    12     1    19
 -2.6099657798060805E+00 a       295     0    12     1    20
  1.5069849515076623E+00 a       296     0    12     1    21
 -2.4341512327799633E+00 a       297     0    12     1    22
  1.2405764854348555E-01 a       298     0    12     1    23
 -6.6540023183054173E-02 a       299     0    12     1    24
  8.1450579165002771E-02 a       300     0    12     1    25
  1.7763636281706670E+00 a       301     0    13     1     1
 -5.0743223425808071E-01 a       302     0    13     1     2
  7.8121030250189449E-01 a       303     0    13     1     3
  3.9458366602216839E+00 a       304     0    13     1     4
 -2.0771373711425252E+00 a       305     0    13     1     5
 -1.6941350327608215E-01 a       306     0    13     1     6
  2.2372434382473450E+00 a       307     0    13     1     7
 -1.6282439330702378E-01 a       308     0    13     1     8
  5.6090181390953842E-02 a       309     0    13     1     9
 -6.7553878393637457E-01 a       310     0    13     1    10
 -3.5369612960486974E+00 a       311     0    13     1    11
 -6.5057318003200182E-01 a       312     0    13     1    12
  1.6016835329248964E+00 a       313     0    13     1    13
 -6.8872668490720501E-01 a       314     0    13     1    14
  9.4879227489110277E-02 a       315     0    13     1    15
  4.9462056813444666E-01 a       316     0    13     1    16
 -4.9913783168814041E-01 a       317     0    13     1    17
  9.8157272813064675E-02 a       318     0    13     1    18
  1.7490166247742150E-01 a       319     0    13     1    19
  2.4498835530197836E+00 a       320     0    13     1    20
 -3.4273335647382291E-01 a       321     0    13     1    21
  1.6624368649980696E+00 a       322     0    13     1    22
 -1.7515424659487272E-02 a       323     0    13     1    23
  4.3022463145661921E-01 a       324     0    13     1    24
 -2.5984288666181315E-01 a       325     0    13     1    25
 -9.9126817290663571E-01 a       326     0    14     1     1
 -2.2227931079406114E+00 a       327     0    14     1     2
  1.4164832099102267E+00 a       328     0    14     1     3
 -1.8779910090850367E+00 a       329     0    14     1     4
  1.2683912137854927E+00 a       330     0    14     1     5
 -5.6514244017285520E-01 a       331     0    14     1     6
  1.4390916235452769E+00 a       332     0    14     1     7
 -1.2953662803577850E+00 a       333     0    14     1     8
  1.4894269222962042E-01 a       334     0    14     1     9
  1.9598264155744274E+00 a       335     0    14     1    10
  6.8375418985990830E+00 a       336     0    14     1    11
  4.3509304785981628E-01 a       337     0    14     1    12
 -1.8133026901566640E+00 a       338     0    14     1    13
 -1.4128401186126502E+00 a       339     0    14     1    14
 -5.9138447053100478E+00 a       340     0    14     1    15
 -1.0579228510304042E+00 a       341     0    14     1    16
 -5.7734566933665388E-01 a       342     0    14     1    17
  2.9549031500501083E-01 a       343     0    14     1    18
 -6.0548910355360497E-01 a       344     0    14     1    19
  7.4129403209503042E-01 a       345     0    14     1    20
 -1.0062652945984838E+00 a       346     0    14     1    21
  1.8848287416103477E+00 a       347     0    14     1    22
  2.7468468830539561E-01 a       348     0    14     1    23
  9.8225685035050775E-02 a       349     0    14     1    24
  4.5854381227736246E-01 a       350     0    14     1    25
 -4.0514109110935842E-01 a       351     0    15     1     1
  7.6288921156941014E-01 a       352     0    15     1     2
  1.2526815913870293E+00 a       353     0    15     1     3
  3.4817581482477911E+00 a       354     0    15     1     4
 -1.3209175487585858E+00 a       355     0    15     1     5
  1.7942805183479946E+00 a       356     0    15     1     6
 -1.6146594249542572E+00 a       357     0    15     1     7
  6.7739768026952463E-01 a       358     0    15     1     8
 -4.9458258787619352E-01 a       359     0    15     1     9
 -2.0068947632065091E+00 a       360     0    15     1    10
 -3.0651888584032774E+00 a       361     0    15     1    11
 -2.3526716564733317E+00 a       362     0    15     1    12
  2.3854213560921980E+00 a       363     0    15     1    13
  7.7647638111766326E-01 a       364     0    15     1    14
  3.8524772682766937E+00 a       365     0    15     1    15
 -2.2212748453954365E-01 a       366     0    15     1    16
  5.8775545466276058E-01 a       367     0    15     1    17
 -3.5301418700782218E-02 a       368     0    15     1    18
 -1.7161681871209342E-02 a       369     0    15     1    19
  1.4487294140964686E+00 a       370     0    15     1    20
  8.4655236539470369E-01 a       371     0    15     1    21
 -8.0518861786985740E-01 a       372     0    15     1    22
  1.1191775303873661E+00 a       373     0    15     1    23
  8.3802207191855749E-01 a       374     0    15     1    24
 -8.6971400452597836E-01 a       375     0    15     1    25
 -1.8399566908373912E+00 a       376     0    16     1     1
  2.0451840493261667E-01 a       377     0    16     1     2
  5.9652619502052229E-01 a       378     0    16     1     3
 -3.8059946952645474E+00 a       379     0    16     1     4
  2.3702275693451820E+00 a       380     0    16     1     5
 -1.2499741610104161E-01 a       381     0    16     1     6
 -1.7976439079063196E+00 a       382     0    16     1     7
 -6.9537314070521689E-02 a       383     0    16     1     8
  1.5102601354177771E-02 a       384     0    16     1     9
  9.1847713535921371E-01 a       385     0    16     1    10
  4.8997727932057549E+00 a       386     0    16     1    11
  1.0736293582627496E+00 a       387     0    16     1    12
 -1.4696457260854445E+00 a       388     0    16     1    13
  3.7299336530115734E-01 a       389     0    16     1    14
 -1.7979909805979009E+00 a       390     0    16     1    15
 -1.0691048240043530E+00 a       391     0    16     1    16
  9.1703000612504804E-02 a       392     0    16     1    17
 -1.3490557096912487E-01 a       393     0    16     1    18
 -7.8694389541095144E-02 a       394     0    16     1    19
 -1.9961886713829162E+00 a       395     0    16     1    20
  1.0294373770046132E-01 a       396     0    16     1    21
 -6.4789137844312350E-01 a       397     0    16     1    22
  4.5051971905856153E-01 a       398     0    16     1    23
 -4.4420242355112149E-01 a       399     0    16     1    24
  2.8694309951800551E-01 a       400     0    16     1    25
  2.7480173491171338E+00 a       401     0    17     1     1
 -8.6280600850562761E-01 a       402     0    17     1     2
 -1.2456154400931723E+00 a       403     0    17     1     3
  7.6976587311304157E-01 a       404     0    17     1     4
 -9.8307466639116148E-01 a       405     0    17     1     5
 -1.4470665775747422E+00 a       406     0    17     1     6
  3.4916805068383701E+00 a       407     0    17     1     7
 -6.9164228054197674E-01 a       408     0    17     1     8
  1.1374579719274150E-01 a       409     0    17     1     9
  1.0898857801158783E+00 a       410     0    17     1    10
 -1.6028304893653063E+00 a       411     0    17     1    11
  1.8416865043250894E+00 a       412     0    17     1    12
 -3.7824677957514602E-01 a       413     0    17     1    13
 -7.8460736983371282E-01 a       414     0    17     1    14
 -2.3278477793427972E+00 a       415     0    17     1    15
  9.1440625257279884E-01 a       416     0    17     1    16
 -7.9225394109368863E-01 a       417     0    17     1    17
  4.8029129017601346E-01 a       418     0    17     1    18
  1.9540817784619355E-01 a       419     0    17     1    19
  7.1532805282304379E-01 a       420     0    17     1    20
 -1.0331560517527749E+00 a       421     0    17     1    21
  2.2818661729657603E+00 a       422     0    17     1    22
 -1.0343770146900657E+00 a       423     0    17     1    23
 -6.9077841154731212E-01 a       424     0    17     1    24
  1.5362455107694492E-01 a       425     0    17     1    25
 -7.2755626941802654E-01 a       426     0    18     1     1
  7.2886106694856220E-02 a       427     0    18     1     2
 -1.0489623942241970E+00 a       428     0    18     1     3
 -3.4233421717807233E+00 a       429     0    18     1     4
  1.6856049326161410E-01 a       430     0    18     1     5
  5.1940575870803685E-01 a       431     0    18     1     6
  5.7134990408482900E-01 a       432     0    18     1     7
 -2.9582323247535602E-01 a       433     0    18     1     8
 -5.2193000929117983E-01 a       434     0    18     1     9
 -9.2595322877554731E-01 a       435     0    18     1    10
  1.3507447172007754E+00 a       436     0    18     1    11
 -7.9631717992718887E-01 a       437     0    18     1    12
  1.4899254021151709E-01 a       438     0    18     1    13
 -1.6417196303325321E-01 a       439     0    18     1    14
  1.2128360174388939E-01 a       440     0    18     1    15
  2.3047150435391378E-01 a       441     0    18     1    16
  1.1015061453750867E+00 a       442     0    18     1    17
 -7.9115811665849134E-02 a       443     0    18     1    18
 -1.1377773248957072E-01 a       444     0    18     1    19
 -6.4356372044424237E-01 a       445     0    18     1    20
 -1.1872191661344642E+00 a       446     0    18     1    21
  6.3159294314531891E-02 a       447     0    18     1    22
 -6.2642315351375844E-01 a       448     0    18     1    23
 -3.4604985856743864E-01 a       449     0    18     1    24
 -1.8498598024472243E-01 a       450     0    18     1    25
 -2.7773429545324263E-01 a       451     0    19     1     1
  7.0037457082435506E-01 a       452     0    19     1     2
 -1.1281346540459014E+00 a       453     0    19     1     3
 -7.4679179842634869E-01 a       454     0    19     1     4
 -3.7400646488016198E-01 a       455     0    19     1     5
 -2.9576455219524134E-01 a       456     0    19     1     6
 -3.6370178489921973E-01 a       457     0    19     1     7
  1.8026214852558425E-01 a       458     0    19     1     8
 -2.1861184471631892E-01 a       459     0    19     1     9
 -6.8622743617648183E-02 a       460     0    19     1    10
 -6.7085713800971325E-01 a       461     0    19     1    11
 -3.8712646641712217E-01 a       462     0    19     1    12
 -1.9476088781579076E-01 a       463     0    19     1    13
  6.6525463195655743E-01 a       464     0    19     1    14
  1.4922598954941062E+00 a       465     0    19     1    15
  8.5321204275021087E-02 a       466     0    19     1    16
  1.1109103304924164E+00 a       467     0    19     1    17
  4.0675850978513017E-01 a       468     0    19     1    18
 -2.8438774003799616E-01 a       469     0    19     1    19
 -7.6476080067950680E-01 a       470     0    19     1    20
 -4.8094747652738085E-01 a       471     0    19     1    21
 -8.6770396225669721E-01 a       472     0    19     1    22
 -5.6973645336741618E-01 a       473     0    19     1    23
 -3.5894117364548028E-01 a       474     0    19     1    24
  2.0496250008780245E-01 a       475     0    19     1    25
  6.4741418561443009E-01 a       476     0    20     1     1
  9.1161974178019312E-01 a       477     0    20     1     2
 -1.6216487570020057E+00 a       478     0    20     1     3
  2.9456746617644778E+00 a       479     0    20     1     4
 -1.1164976056147256E+00 a       480     0    20     1     5
 -4.7733122252224502E-01 a       481     0    20     1     6
 -8.7486410288640026E-01 a       482     0    20     1     7
  5.6648784480809855E-01 a       483     0    20     1     8
 -3.2729241080678495E-01 a       484     0    20     1     9
 -2.3759656900463688E-01 a       485     0    20     1    10
 -2.9852337396835624E+00 a       486     0    20     1    11
  5.8455190847156979E-01 a       487     0    20     1    12
 -4.5096359101082673E-01 a       488     0    20     1    13
  7.3696791053075050E-01 a       489     0    20     1    14
  2.7477417831181103E+00 a       490     0    20     1    15
  3.0760075261145482E-02 a       491     0    20     1    16
  1.9570073980651108E+00 a       492     0    20     1    17
  5.0611669775415413E-01 a       493     0    20     1    18
 -9.8382159891037962E-02 a       494     0    20     1    19
 -1.0384105665522874E+00 a       495     0    20     1    20
  6.7853030797871916E-01 a       496     0    20     1    21
 -1.1924954749060044E+00 a       497     0    20     1    22
  6.7880976414340016E-02 a       498     0    20     1    23
  3.5594624023366478E-01 a       499     0    20     1    24
  5.5085043581170789E-01 a       500     0    20     1    25
 -4.7137618619653504E-01 a       501     0    21     1     1
 -1.5008006596553554E+00 a       502     0    21     1     2
  5.4269207770903771E-01 a       503     0    21     1     3
  3.4914082574714054E+00 a       504     0    21     1     4
 -1.7884641027745918E+00 a       505     0    21     1     5
  1.3961196420922464E+00 a       506     0    21     1     6
  1.1465989555000691E+00 a       507     0    21     1     7
 -1.5068451679054053E+00 a       508     0    21     1     8
  1.3961980318917200E-01 a       509     0    21     1     9
  3.9433748661447204E-01 a       510     0    21     1    10
 -5.8136933329079910E-01 a       511     0    21     1    11
 -3.2495316071456185E-03 a       512     0    21     1    12
  1.7652121811440391E+00 a       513     0    21     1    13
 -1.9394054959932689E+00 a       514     0    21     1    14
  2.3367576785369910E+00 a       515     0    21     1    15
  3.8086890855581568E-01 a       516     0    21     1    16
 -1.0072412944270555E+00 a       517     0    21     1    17
  4.3057638035662804E-01 a       518     0    21     1    18
 -5.3451596373528631E-01 a       519     0    21     1    19
  9.5453310949874770E-01 a       520     0    21     1    20
  3.7275015791924465E-01 a       521     0    21     1    21
  7.4675226608319922E-01 a       522     0    21     1    22
  7.4685406907746987E-01 a       523     0    21     1    23
  6.1239215313410644E-01 a       524     0    21     1    24
  4.8748092356416434E-01 a       525     0    21     1    25
 -1.2344322729107382E+00 a       526     0    22     1     1
 -7.2355118198700802E-02 a       527     0    22     1     2
  3.9794705119532375E-01 a       528     0    22     1     3
 -2.7141073054118343E+00 a       529     0    22     1     4
  1.7927315242042732E+00 a       530     0    22     1     5
