################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.4255697653703496E+00 a       237     0    10     1    12
 -4.8562002161318241E-01 a       238     0    10     1    13
 -4.4488231182208537E-01 a       239     0    10     1    14
  6.7798535870687338E-01 a       240     0    10     1    15
  3.1815212526835318E-01 a       241     0    10     1    16
  1.5000264649120367E+00 a       242     0    10     1    17
  8.4300164959938673E-01 a       243     0    10     1    18
  1.2559634340163883E+00 a       244     0    10     1    19
 -2.2534543463583114E+00 a       245     0    10     1    20
  1.1410814891926235E+00 a       246     0    10     1    21
 -1.7718693255469126E-01 a       247     0    10     1    22
  6.2417609769517135E-01 a       248     0    10     1    23
 -3.3036096188377835E+00 a       249     0    10     1    24
 -4.5427833416569312E+00 a       250     0    10     1    25
  2.8589560300687165E+00 a       251     0    11     1     1
  6.9006488054329740E+00 a       252     0    11     1     2
 -1.9229009656190670E+00 a       253     0    11     1     3
  7.4956821847347754E-01 a       254     0    11     1     4
 -2.7046377795919025E+00 a       255     0    11     1     5
  3.3148496343779392E+00 a       256     0    11     1     6
 -1.3742220462949550E+00 a       257     0    11     1     7
 -1.2729711309094771E-01 a       258     0    11     1     8
 -3.5644749757156124E-01 a       259     0    11     1     9
  1.7461458743585714E+00 a       260     0    11     1    10
  9.7484592219720478E-01 a       261     0    11     1    11
 -4.6138088892282960E+00 a       262     0    11     1    12
  1.1216704192629672E+00 a       263     0    11     1    13
  1.4413870514763122E-01 a       264     0    11     1    14
 -1.6681670064586593E+00 a       265     0    11     1    15
  9.6680096309427765E-01 a       266     0    11     1    16
  1.3281498211436829E+00 a       267     0    11     1    17
  3.0323976592059907E+00 a       268     0    11     1    18
  3.8575098413093989E-01 a       269     0    11     1    19
  2.6697947787882201E+00 a       270     0    11     1    20
  1.0388572878378899E+00 a       271     0    11     1    21
 -2.2580969016619075E+00 a       272     0    11     1    22
 -1.2379824927481118E+00 a       273     0    11     1    23
  1.9452527586062063E+00 a       274     0    11     1    24
  2.4061433626292614E+00 a       275     0    11     1    25
  7.0050874971871870E+00 a       276     0    12     1     1
 -7.1555516341407499E-01 a       277     0    12     1     2
  3.4864873119783324E-01 a       278     0    12     1     3
 -2.1477882472749771E-01 a       279     0    12     1     4
 -1.1365031739199332E+00 a       280     0    12     1     5
  1.0103134517147734E+00 a       281     0    12     1     6
  5.4972374800294777E-01 a       282     0    12     1     7
  4.0958166540191895E-02 a       283     0    12     1     8
 -4.5466611839188087E-01 a       284     0    12     1     9
  2.7558693766135116E+00 a       285     0    12     1    10
  1.5567481496225374E-01 a       286     0    12     1    11
  2.5509963480375166E+00 a       287     0    12     1    12
  3.7710386705141117E+00 a       288     0    12     1    13
 -1.3946283580723856E-01 a       289     0    12     1    14
 -8.4032129430078639E-01 a       290     0    12     1    15
  1.2773724005901208E+00 a       291     0    12     1    16
  2.5270571557938069E+00 a       292     0    12     1    17
  1.9882131539735115E+00 a       293     0    12     1    18
 -1.5233545489706202E+00 a       294     0    12     1    19
 -3.0682438510639476E+00 a       295     0    12     1    20
 -1.0526146706922215E+00 a       296     0    12     1    21
 -5.2472600710007933E-01 a       297     0    12     1    22
  2.3253934188711425E-01 a       298     0    12     1    23
 -8.3677334777061552E-01 a       299     0    12     1    24
 -1.6260951906926886E+00 a       300     0    12     1    25
 -9.8034911313000139E-01 a       301     0    13     1     1
  7.1953292821663402E+00 a       302     0    13     1     2
  6.0141391593868798E-01 a       303     0    13     1     3
 -3.0947007092311979E-01 a       304     0    13     1     4
  3.5106142885555935E-01 a       305     0    13     1     5
  4.1114173587602743E+00 a       306     0    13     1     6
  5.0014950563965388E-01 a       307     0    13     1     7
  7.0801290690317953E-01 a       308     0    13     1     8
  6.5031710846267243E-01 a       309     0    13     1     9
  5.8872429767596796E-02 a       310     0    13     1    10
 -1.0846484549171886E+00 a       311     0    13     1    11
 -9.1146615776986248E+00 a       312     0    13     1    12
 -9.1847912325194414E-01 a       313     0    13     1    13
  6.7856098690928590E-01 a       314     0    13     1    14
 -4.2855806170959393E-01 a       315     0    13     1    15
 -9.8817379676994521E-01 a       316     0    13     1    16
 -1.9998469458211394E+00 a       317     0    13     1    17
 -4.9380731531319083E-01 a       318     0    13     1    18
 -4.7975270612856324E-01 a       319     0    13     1    19
  2.3256017830316194E+00 a       320     0    13     1    20
 -1.3889144121809633E+00 a       321     0    13     1    21
 -5.3043740129871564E-01 a       322     0    13     1    22
 -1.9095618983409901E-01 a       323     0    13     1    23
  3.1310034090574792E+00 a       324     0    13     1    24
  3.9415900170726821E+00 a       325     0    13     1    25
 -9.6261735805383086E+00 a       326     0    14     1     1
 -8.6029357853900841E+00 a       327     0    14     1     2
  3.6407419400879137E-01 a       328     0    14     1     3
  5.1204128961540929E-01 a       329     0    14     1     4
  1.9859732887835984E+00 a       330     0    14     1     5
 -4.0680843427842550E+00 a       331     0    14     1     6
  1.5347761008726388E+00 a       332     0    14     1     7
  1.4250121203080339E+00 a       333     0    14     1     8
  9.4067796167916551E-01 a       334     0    14     1     9
 -2.0289700296981326E+00 a       335     0    14     1    10
  1.6966292822603415E+00 a       336     0    14     1    11
  5.6688184303174172E+00 a       337     0    14     1    12
 -4.6148961597087039E+00 a       338     0    14     1    13
 -1.8112321645455544E-02 a       339     0    14     1    14
  1.9081143521702022E+00 a       340     0    14     1    15
 -2.5152473171141296E+00 a       341     0    14     1    16
 -2.4693829256787612E+00 a       342     0    14     1    17
 -1.7889944238530076E-01 a       343     0    14     1    18
  1.2564536684549332E+00 a       344     0    14     1    19
 -1.1660146583606761E+00 a       345     0    14     1    20
  2.5934678056680189E+00 a       346     0    14     1    21
  5.5748229623504553E-01 a       347     0    14     1    22
  1.0097158629719603E+00 a       348     0    14     1    23
 -2.9539750264517197E+00 a       349     0    14     1    24
 -2.8117639934040177E+00 a       350     0    14     1    25
  3.7296026710323704E+00 a       351     0    15     1     1
  7.3241704068026063E+00 a       352     0    15     1     2
 -1.8568412099914018E+00 a       353     0    15     1     3
 -1.6271516871538261E+00 a       354     0    15     1     4
  1.4111946060081382E-01 a       355     0    15     1     5
  3.3337703899421216E+00 a       356     0    15     1     6
  4.6423284779901308E-01 a       357     0    15     1     7
  2.7681754570401442E+00 a       358     0    15     1     8
 -1.8873406402737640E+00 a       359     0    15     1     9
  1.3823818893489601E+00 a       360     0    15     1    10
  3.2407162542702811E-01 a       361     0    15     1    11
 -3.4479965998708293E+00 a       362     0    15     1    12
  3.0451608238038061E+00 a       363     0    15     1    13
  2.0477748487746483E+00 a       364     0    15     1    14
 -9.5830721910506900E-01 a       365     0    15     1    15
  1.4189681314346581E+00 a       366     0    15     1    16
  2.8007122317921634E-01 a       367     0    15     1    17
 -2.9725197136631061E+00 a       368     0    15     1    18
 -2.5545676542456222E+00 a       369     0    15     1    19
  2.9033662849126234E+00 a       370     0    15     1    20
 -8.8555430750268072E-01 a       371     0    15     1    21
  7.4368858910343028E-01 a       372     0    15     1    22
 -8.3652513690599317E-01 a       373     0    15     1    23
  3.1211515440832347E+00 a       374     0    15     1    24
  4.1899408717824178E+00 a       375     0    15     1    25
 -1.4128168696342378E+00 a       376     0    16     1     1
 -9.1159869811744318E+00 a       377     0    16     1     2
 -2.3442643440207127E-02 a       378     0    16     1     3
 -3.3828576726590598E-01 a       379     0    16     1     4
 -2.8413963447753210E-01 a       380     0    16     1     5
 -4.3196500672387117E+00 a       381     0    16     1     6
  7.3950878930606956E-01 a       382     0    16     1     7
  4.6368541600379254E-01 a       383     0    16     1     8
  1.8732663540474692E-01 a       384     0    16     1     9
  6.0363466547993805E-01 a       385     0    16     1    10
  1.2191725020908608E+00 a       386     0    16     1    11
  9.1546679743874790E+00 a       387     0    16     1    12
 -8.1574199171898967E-02 a       388     0    16     1    13
 -6.2611637677967280E-01 a       389     0    16     1    14
  1.3428745850727719E+00 a       390     0    16     1    15
 -6.8721654931198820E-02 a       391     0    16     1    16
  7.3082254511518674E-01 a       392     0    16     1    17
  1.1235067243114407E+00 a       393     0    16     1    18
 -1.6775025525745654E-01 a       394     0    16     1    19
 -3.0840130749875616E+00 a       395     0    16     1    20
  1.2683423730987673E+00 a       396     0    16     1    21
  2.5974380207415065E-01 a       397     0    16     1    22
  1.5897524190390797E-02 a       398     0    16     1    23
 -3.5094317574584508E+00 a       399     0    16     1    24
 -4.6778954435029885E+00 a       400     0    16     1    25
 -2.2077977462803924E+00 a       401     0    17     1     1
  1.3108190652025133E+00 a       402     0    17     1     2
  2.2782539343173638E+00 a       403     0    17     1     3
  7.8149807030570617E-01 a       404     0    17     1     4
  4.5249163930507197E-01 a       405     0    17     1     5
  1.5945877232130656E+00 a       406     0    17     1     6
 -3.4847204072332499E-01 a       407     0    17     1     7
 -2.5971019961157724E+00 a       408     0    17     1     8
  1.6617503479343771E+00 a       409     0    17     1     9
 -9.6224858251374445E-01 a       410     0    17     1    10
 -1.4143063142890291E+00 a       411     0    17     1    11
 -6.5215564706187470E+00 a       412     0    17     1    12
 -3.0541340484000696E+00 a       413     0    17     1    13
 -1.5631074679434918E+00 a       414     0    17     1    14
  7.5626220263382804E-01 a       415     0    17     1    15
 -2.3704515896550604E+00 a       416     0    17     1    16
 -1.7527943189487314E+00 a       417     0    17     1    17
  1.9933698509991273E+00 a       418     0    17     1    18
  2.0035944683545583E+00 a       419     0    17     1    19
  2.1578537980177961E-01 a       420     0    17     1    20
 -1.1010765814417287E+00 a       421     0    17     1    21
 -9.8075201038170534E-01 a       422     0    17     1    22
  1.6864659483096919E-01 a       423     0    17     1    23
  6.6358861189249863E-01 a       424     0    17     1    24
  9.7319012859918869E-02 a       425     0    17     1    25
 -9.4573938267247659E-01 a       426     0    18     1     1
 -3.3523504262856316E+00 a       427     0    18     1     2
 -7.3617106877663729E-01 a       428     0    18     1     3
  7.2156634689481203E-01 a       429     0    18     1     4
 -1.2687309521244761E+00 a       430     0    18     1     5
 -3.4948512730215855E+00 a       431     0    18     1     6
  1.0169602512814817E-01 a       432     0    18     1     7
 -3.0908870301813431E+00 a       433     0    18     1     8
 -1.4469073451642682E+00 a       434     0    18     1     9
 -1.3869866878621813E+00 a       435     0    18     1    10
 -1.5138165746362406E+00 a       436     0    18     1    11
 -1.9088952196031694E-01 a       437     0    18     1    12
 -7.0697068024120707E-02 a       438     0    18     1    13
 -1.3981248538777413E+00 a       439     0    18     1    14
 -3.5410668658045547E-01 a       440     0    18     1    15
  7.2928574242673050E-01 a       441     0    18     1    16
  7.3250316654612180E-01 a       442     0    18     1    17
  1.3780179209905370E+00 a       443     0    18     1    18
  4.3540006937920650E-01 a       444     0    18     1    19
 -6.5530884834190750E-01 a       445     0    18     1    20
 -6.5138821785522982E-01 a       446     0    18     1    21
 -6.7064530268888967E-01 a       447     0    18     1    22
 -1.5902696281128342E-01 a       448     0    18     1    23
 -1.1911544070748317E+00 a       449     0    18     1    24
 -1.0472527265096125E+00 a       450     0    18     1    25
  1.9577047668652823E+00 a       451     0    19     1     1
  1.3765849864704316E+00 a       452     0    19     1     2
 -1.1332303525756484E+00 a       453     0    19     1     3
  1.5684797410462054E-02 a       454     0    19     1     4
 -6.8379745029607486E-01 a       455     0    19     1     5
 -1.6734973121936647E-01 a       456     0    19     1     6
 -1.2271390481913771E+00 a       457     0    19     1     7
 -1.2004784930381349E+00 a       458     0    19     1     8
 -6.1570019646491070E-01 a       459     0    19     1     9
  3.4062119590871959E-01 a       460     0    19     1    10
  2.4059853963223693E-01 a       461     0    19     1    11
 -4.9012438037237503E-02 a       462     0    19     1    12
  1.0246192988726592E+00 a       463     0    19     1    13
 -2.8754400164420008E-01 a       464     0    19     1    14
 -8.2894533344668486E-01 a       465     0    19     1    15
  1.4011292935855586E+00 a       466     0    19     1    16
  1.2524766839312826E+00 a       467     0    19     1    17
 -6.7684559099547736E-01 a       468     0    19     1    18
  3.6124214989422143E-01 a       469     0    19     1    19
  3.3471847693720125E-01 a       470     0    19     1    20
  1.5197157748407081E-01 a       471     0    19     1    21
  2.9401516105117725E-01 a       472     0    19     1    22
  1.1978643444069582E-01 a       473     0    19     1    23
  4.5741041705166086E-01 a       474     0    19     1    24
 -1.0248974836929811E-01 a       475     0    19     1    25
  4.1866124082785801E+00 a       476     0    20     1     1
  5.5130585856660845E+00 a       477     0    20     1     2
 -3.1900140434899288E-01 a       478     0    20     1     3
 -2.9731459995665149E-01 a       479     0    20     1     4
  8.2942484824410900E-01 a       480     0    20     1     5
  2.7440669931366455E+00 a       481     0    20     1     6
 -1.6521504726005949E+00 a       482     0    20     1     7
  6.7185707910235859E-01 a       483     0    20     1     8
  2.2026632968311832E-01 a       484     0    20     1     9
  1.3017456748521061E+00 a       485     0    20     1    10
 -2.6425358411912092E-01 a       486     0    20     1    11
  1.3083566656354246E+00 a       487     0    20     1    12
  1.6749688188453109E+00 a       488     0    20     1    13
  7.3113570840957309E-01 a       489     0    20     1    14
  3.6166463986709246E-01 a       490     0    20     1    15
  1.2458311359578318E+00 a       491     0    20     1    16
  1.2539436188001136E+00 a       492     0    20     1    17
 -3.3173667685405301E+00 a       493     0    20     1    18
  8.6353671010612676E-01 a       494     0    20     1    19
  2.6030480155140587E+00 a       495     0    20     1    20
  7.4923687433708386E-01 a       496     0    20     1    21
 -1.2952045251134930E-01 a       497     0    20     1    22
  4.5097413784646678E-01 a       498     0    20     1    23
  1.4617133550564947E+00 a       499     0    20     1    24
  1.2482728125581795E+00 a       500     0    20     1    25
 -1.7866431188547818E-01 a       501     0    21     1     1
  4.4836746601824480E+00 a       502     0    21     1     2
  5.5064741345473422E-01 a       503     0    21     1     3
 -1.4969915014711461E+00 a       504     0    21     1     4
  3.2641943904558852E+00 a       505     0    21     1     5
  1.9930150082874161E+00 a       506     0    21     1     6
 -3.3505903054947228E-01 a       507     0    21     1     7
  2.0763495603703301E+00 a       508     0    21     1     8
  1.8025624553429271E+00 a       509     0    21     1     9
 -3.2888342449435481E+00 a       510     0    21     1    10
  1.8593638940456918E+00 a       511     0    21     1    11
 -1.0672333542936776E+00 a       512     0    21     1    12
 -2.0436884755646463E+00 a       513     0    21     1    13
  1.5059301605017488E+00 a       514     0    21     1    14
 -1.4965015576118954E+00 a       515     0    21     1    15
 -2.9675876648578696E+00 a       516     0    21     1    16
 -2.3424574440347947E+00 a       517     0    21     1    17
 -2.0000588849027117E+00 a       518     0    21     1    18
  3.2947977931536282E-01 a       519     0    21     1    19
  2.6060187992434556E+00 a       520     0    21     1    20
  4.8847661378339111E-02 a       521     0    21     1    21
 -4.9733042314668838E-02 a       522     0    21     1    22
  4.7304413646760723E-01 a       523     0    21     1    23
  2.6227260464303801E+00 a       524     0    21     1    24
  4.1900465422210758E+00 a       525     0    21     1    25
 -5.4441915716140155E-01 a       526     0    22     1     1
 -5.9955221031537560E+00 a       527     0    22     1     2
  4.9933123273644915E-02 a       528     0    22     1     3
 -1.0172810720945939E-01 a       529     0    22     1     4
 -5.7288814985891134E-01 a       530     0    22     1     5
