################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0268589169792102E+00 a       399     0    16     1    24
  2.2575277147527484E-01 a       400     0    16     1    25
  2.5069587393583821E+00 a       401     0    17     1     1
  8.6033339486375449E-01 a       402     0    17     1     2
 -7.0526512713674738E-01 a       403     0    17     1     3
  1.4337974882291167E+00 a       404     0    17     1     4
 -1.0899528241187277E+00 a       405     0    17     1     5
  7.0485091142312828E-02 a       406     0    17     1     6
  7.8110833729382889E-01 a       407     0    17     1     7
  2.2565350073926007E+00 a       408     0    17     1     8
 -1.6315381030616980E+00 a       409     0    17     1     9
 -4.0292434621808898E-01 a       410     0    17     1    10
  2.5173652947450660E+00 a       411     0    17     1    11
 -7.0564954961388116E-01 a       412     0    17     1    12
  2.6650149622112491E+00 a       413     0    17     1    13
 -9.6503203062009002E-01 a       414     0    17     1    14
 -4.4413314585580371E-01 a       415     0    17     1    15
 -1.0264811158368110E+00 a       416     0    17     1    16
  6.2884138994628547E+00 a       417     0    17     1    17
  1.8957298365814803E+00 a       418     0    17     1    18
  9.4568261926656061E-01 a       419     0    17     1    19
  1.8487409319701604E+00 a       420     0    17     1    20
 -3.4267931365128440E-01 a       421     0    17     1    21
  6.3477410608518725E-01 a       422     0    17     1    22
  4.0720207061099796E+00 a       423     0    17     1    23
 -1.6164611776611379E+00 a       424     0    17     1    24
 -1.7596943112755636E+00 a       425     0    17     1    25
 -1.2170332067241336E+00 a       426     0    18     1     1
  9.7229878667669944E-01 a       427     0    18     1     2
  1.4975123787275109E+00 a       428     0    18     1     3
  3.7257928055570768E+00 a       429     0    18     1     4
 -3.5271463282676581E+00 a       430     0    18     1     5
 -2.4009810481728731E+00 a       431     0    18     1     6
 -3.5259247252502384E+00 a       432     0    18     1     7
  3.5095746235005221E-01 a       433     0    18     1     8
 -3.0074523337047969E+00 a       434     0    18     1     9
 -2.3333225042806154E+00 a       435     0    18     1    10
 -1.3093082452251373E-01 a       436     0    18     1    11
  1.3510007928356246E-01 a       437     0    18     1    12
  7.9988691113643251E-01 a       438     0    18     1    13
  8.7307579766195553E-01 a       439     0    18     1    14
  7.6631234862960851E-01 a       440     0    18     1    15
  1.0019102871023107E+00 a       441     0    18     1    16
 -1.8643128969128517E-01 a       442     0    18     1    17
  8.4480913086756004E-01 a       443     0    18     1    18
 -1.0809372604669949E+00 a       444     0    18     1    19
  8.5871557067377213E-01 a       445     0    18     1    20
  1.4191727773277513E-01 a       446     0    18     1    21
  4.9609309848668515E-01 a       447     0    18     1    22
 -1.5859495973591680E+00 a       448     0    18     1    23
  3.0813368739961000E-01 a       449     0    18     1    24
  2.1203619985696509E-01 a       450     0    18     1    25
 -6.2794997878336012E-01 a       451     0    19     1     1
 -8.5602878169763008E-01 a       452     0    19     1     2
  1.2894926285682977E+00 a       453     0    19     1     3
  1.4218602007219150E+00 a       454     0    19     1     4
 -4.3110588433782397E-02 a       455     0    19     1     5
  6.1174779677829250E-01 a       456     0    19     1     6
  7.8957506586033932E-01 a       457     0    19     1     7
 -5.2881493678645974E-01 a       458     0    19     1     8
  2.4572805075715375E-02 a       459     0    19     1     9
  5.4146022239665324E-02 a       460     0    19     1    10
  6.3183040122569056E-01 a       461     0    19     1    11
  1.4882585902999139E+00 a       462     0    19     1    12
  9.7496476331255366E-01 a       463     0    19     1    13
  4.3300746428819603E-01 a       464     0    19     1    14
 -1.0714461252205522E-01 a       465     0    19     1    15
  1.3583955311746312E+00 a       466     0    19     1    16
 -3.2308674651582375E-01 a       467     0    19     1    17
 -4.8429645200367688E-01 a       468     0    19     1    18
 -2.1262234398468491E+00 a       469     0    19     1    19
 -7.3248663269523562E-01 a       470     0    19     1    20
 -3.2845709625366198E-01 a       471     0    19     1    21
 -1.6708442533470960E-01 a       472     0    19     1    22
 -1.1771845715925926E+00 a       473     0    19     1    23
  1.8144053134425395E+00 a       474     0    19     1    24
  1.0023736190055221E+00 a       475     0    19     1    25
 -3.5358317170384862E-01 a       476     0    20     1     1
 -2.5168957868413955E+00 a       477     0    20     1     2
 -4.8955251540177031E-01 a       478     0    20     1     3
 -1.1144573035666994E+00 a       479     0    20     1     4
  1.5974598563281370E+00 a       480     0    20     1     5
  4.0406512688311729E+00 a       481     0    20     1     6
  5.6247960651666791E+00 a       482     0    20     1     7
 -1.6910295506501649E+00 a       483     0    20     1     8
  2.8773675521124469E+00 a       484     0    20     1     9
  3.7388910468811649E+00 a       485     0    20     1    10
  5.8442907965759372E-01 a       486     0    20     1    11
  2.5055094104109807E+00 a       487     0    20     1    12
  1.3308668282661258E+00 a       488     0    20     1    13
 -2.0083404364554908E-01 a       489     0    20     1    14
 -2.8089910868799319E+00 a       490     0    20     1    15
  1.8050718200756086E+00 a       491     0    20     1    16
  1.0882929707516300E+00 a       492     0    20     1    17
 -1.5763456583405997E+00 a       493     0    20     1    18
 -2.1403963766191563E+00 a       494     0    20     1    19
 -1.6351063312964114E+00 a       495     0    20     1    20
 -8.7727341131725023E-01 a       496     0    20     1    21
 -6.4791397883181856E-01 a       497     0    20     1    22
  8.0270423771078914E-01 a       498     0    20     1    23
  3.5843939791535600E+00 a       499     0    20     1    24
  1.6219220492455251E+00 a       500     0    20     1    25
  2.0233747000252995E+00 a       501     0    21     1     1
  1.9112812906666721E+00 a       502     0    21     1     2
 -2.5406426710134156E-01 a       503     0    21     1     3
 -2.7549251540602926E+00 a       504     0    21     1     4
  4.4472075351325637E+00 a       505     0    21     1     5
  4.0444000031867455E+00 a       506     0    21     1     6
  8.2293708003920840E-01 a       507     0    21     1     7
  5.9051512559872332E-01 a       508     0    21     1     8
 -6.6651349408014848E-01 a       509     0    21     1     9
  5.6814573762506262E+00 a       510     0    21     1    10
  8.5603786643588620E-01 a       511     0    21     1    11
 -3.6231930585936864E-02 a       512     0    21     1    12
  6.4565698219927192E-01 a       513     0    21     1    13
 -1.3324526774200858E+00 a       514     0    21     1    14
  8.4878172324366585E-01 a       515     0    21     1    15
 -1.5760588903951564E-01 a       516     0    21     1    16
  3.4575495915513912E+00 a       517     0    21     1    17
  1.6143431220834337E+00 a       518     0    21     1    18
  1.1717787002416666E+00 a       519     0    21     1    19
 -1.8866853332792946E+00 a       520     0    21     1    20
  2.0065606594674223E-01 a       521     0    21     1    21
  1.3766391048292126E+00 a       522     0    21     1    22
  2.3764456420166922E+00 a       523     0    21     1    23
 -7.7757607219823077E-01 a       524     0    21     1    24
 -8.5784392446257407E-01 a       525     0    21     1    25
  1.3245281097553438E-01 a       526     0    22     1     1
  1.0667023043180996E+00 a       527     0    22     1     2
 -1.0584313650632240E+00 a       528     0    22     1     3
 -4.3428486427689261E-01 a       529     0    22     1     4
 -5.0846366863803150E-01 a       530     0    22     1     5
 -4.9101339520472997E+00 a       531     0    22     1     6
