################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -7.4303704617887961E-02 a       157     0     7     1     7
 -3.2307836292208819E-01 a       158     0     7     1     8
  4.6053777859620632E-01 a       159     0     7     1     9
  2.8226082795609542E-01 a       160     0     7     1    10
 -7.2044807605292882E-01 a       161     0     7     1    11
  2.8043904443222312E-01 a       162     0     7     1    12
  5.0847901831391917E-01 a       163     0     7     1    13
  5.2893501000372267E-01 a       164     0     7     1    14
 -3.8039893758388732E-01 a       165     0     7     1    15
  1.3073367356960208E-01 a       166     0     7     1    16
  2.9906624203334153E-01 a       167     0     7     1    17
 -1.6527699294487427E-01 a       168     0     7     1    18
  1.4525498074935062E-01 a       169     0     7     1    19
 -4.7109761294299451E-01 a       170     0     7     1    20
 -3.4280123226553066E-01 a       171     0     7     1    21
  7.6402258921388091E-02 a       172     0     7     1    22
 -1.7410199092875603E-01 a       173     0     7     1    23
  2.3314662405965333E-01 a       174     0     7     1    24
  2.5128962684004602E-01 a       175     0     7     1    25
  1.2700277721079492E-01 a       176     0     8     1     1
  1.0008750182773350E-01 a       177     0     8     1     2
 -4.5374810158946156E-02 a       178     0     8     1     3
 -1.4458607900671947E-02 a       179     0     8     1     4
 -6.0671729145345497E-03 a       180     0     8     1     5
 -2.1415526511546240E-02 a       181     0     8     1     6
 -2.8912477021922584E-02 a       182     0     8     1     7
 -5.3285297561789340E-02 a       183     0     8     1     8
  7.3988076991732654E-02 a       184     0     8     1     9
 -4.6476314834401421E-02 a       185     0     8     1    10
  1.1054723294669735E-01 a       186     0     8     1    11
 -3.1362428725477419E-02 a       187     0     8     1    12
  7.0208941808938871E-02 a       188     0     8     1    13
 -1.0120373074414281E-01 a       189     0     8     1    14
 -7.6190965713793690E-02 a       190     0     8     1    15
  6.9799511786778887E-02 a       191     0     8     1    16
 -2.6056427713512052E-02 a       192     0     8     1    17
 -7.8316787111588643E-03 a       193     0     8     1    18
  1.0166925301144970E-01 a       194     0     8     1    19
 -4.4604990774984990E-02 a       195     0     8     1    20
  1.9570375861726282E-02 a       196     0     8     1    21
  1.0853557970450595E-02 a       197     0     8     1    22
  7.0302380869199974E-02 a       198     0     8     1    23
  9.0334442339562643E-02 a       199     0     8     1    24
  1.3727835999119531E-01 a       200     0     8     1    25
 -6.3918211422853866E-02 a       201     0     9     1     1
  1.4642076593581412E+00 a       202     0     9     1     2
 -3.0066596206669125E+00 a       203     0     9     1     3
 -1.3813130544340559E+00 a       204     0     9     1     4
  1.2522117977135532E+00 a       205     0     9     1     5
  5.5686044030483228E-01 a       206     0     9     1     6
  8.7234823873435019E-01 a       207     0     9     1     7
 -7.1825419132860824E-01 a       208     0     9     1     8
  4.1351810243516836E+00 a       209     0     9     1     9
  1.1936442425800819E+00 a       210     0     9     1    10
 -4.3865640545578355E+00 a       211     0     9     1    11
 -4.8652331752045495E-02 a       212     0     9     1    12
  1.9953045067045108E+00 a       213     0     9     1    13
  1.3046547098202073E+00 a       214     0     9     1    14
  9.1081921590522263E-01 a       215     0     9     1    15
  6.3077083003241450E+00 a       216     0     9     1    16
  3.1390420452162222E+00 a       217     0     9     1    17
 -1.4444301682699245E+00 a       218     0     9     1    18
 -1.2160210992728273E+00 a       219     0     9     1    19
 -3.0758712135999962E+00 a       220     0     9     1    20
 -2.8241722228360131E+00 a       221     0     9     1    21
 -4.0690215528337141E+00 a       222     0     9     1    22
 -7.3923168256123883E-02 a       223     0     9     1    23
 -1.0672308748145181E+00 a       224     0     9     1    24
  1.5733400022609412E+00 a       225     0     9     1    25
 -1.3152131420094657E+00 a       226     0    10     1     1
 -5.2117345390816867E+00 a       227     0    10     1     2
  1.1115243231764727E+00 a       228     0    10     1     3
  8.4994692292378560E-01 a       229     0    10     1     4
  5.9130404043768192E-01 a       230     0    10     1     5
 -5.5949549915563876E+00 a       231     0    10     1     6
  4.5313393471822166E-01 a       232     0    10     1     7
 -2.9704940129405438E-01 a       233     0    10     1     8
 -1.8632614967779184E+00 a       234     0    10     1     9
 -1.6556358291605933E+00 a       235     0    10     1    10
  1.5741871464434959E-01 a       236     0    10     1    11
  1.2466827823192619E+00 a       237     0    10     1    12
 -7.1975977959669057E-01 a       238     0    10     1    13
  1.8427381242528953E+00 a       239     0    10     1    14
 -6.1942937843521295E-01 a       240     0    10     1    15
 -2.9371746842268753E+00 a       241     0    10     1    16
  7.3619117211234841E-01 a       242     0    10     1    17
  3.9483846266054887E+00 a       243     0    10     1    18
 -1.5572709911318369E-01 a       244     0    10     1    19
  3.1932687027524822E+00 a       245     0    10     1    20
  1.6563073472842613E+00 a       246     0    10     1    21
 -2.9583228521755318E+00 a       247     0    10     1    22
 -1.1307862995411573E-01 a       248     0    10     1    23
 -2.6071098656929292E+00 a       249     0    10     1    24
 -3.1369908420063801E+00 a       250     0    10     1    25
  3.9938170671574400E+00 a       251     0    11     1     1
  4.6321717966402858E+00 a       252     0    11     1     2
  3.8022211097989986E+00 a       253     0    11     1     3
  1.9494067711588572E+00 a       254     0    11     1     4
 -1.1611402550622154E+00 a       255     0    11     1     5
  5.1214839305053594E+00 a       256     0    11     1     6
 -1.8351431117318036E+00 a       257     0    11     1     7
 -9.7047096767979346E-02 a       258     0    11     1     8
  3.2525922023031700E-01 a       259     0    11     1     9
 -1.1127646461454939E+00 a       260     0    11     1    10
  1.4264673982061651E+00 a       261     0    11     1    11
  1.4677111053467987E-01 a       262     0    11     1    12
 -3.3863676224737729E+00 a       263     0    11     1    13
 -1.8576852447029903E+00 a       264     0    11     1    14
 -2.8565630017408012E+00 a       265     0    11     1    15
 -3.8720430991219734E+00 a       266     0    11     1    16
 -3.3404719682234678E-02 a       267     0    11     1    17
 -6.3696657928937972E-02 a       268     0    11     1    18
  8.6145346198044659E-01 a       269     0    11     1    19
  1.4578621046620555E+00 a       270     0    11     1    20
  2.2019252941106449E+00 a       271     0    11     1    21
  6.4591387714242519E+00 a       272     0    11     1    22
 -2.2478227627212739E+00 a       273     0    11     1    23
  3.8487327708394243E+00 a       274     0    11     1    24
  2.7354282925467741E+00 a       275     0    11     1    25
  3.5070496220809035E+00 a       276     0    12     1     1
 -6.4335892165953079E-01 a       277     0    12     1     2
 -1.1225935002935326E-03 a       278     0    12     1     3
 -2.5805638669073789E+00 a       279     0    12     1     4
 -8.4408895876931433E-01 a       280     0    12     1     5
  5.8135925219515219E+00 a       281     0    12     1     6
 -1.6825345955077347E+00 a       282     0    12     1     7
  2.3435154709362580E+00 a       283     0    12     1     8
 -2.7988924129747579E+00 a       284     0    12     1     9
 -1.1029367096461944E+00 a       285     0    12     1    10
  2.1010684441530727E+00 a       286     0    12     1    11
  6.7373862246982261E+00 a       287     0    12     1    12
 -1.9462457483865940E+00 a       288     0    12     1    13
 -2.8151531703552495E+00 a       289     0    12     1    14
 -2.0133327797505123E+00 a       290     0    12     1    15
  5.1047586684007538E+00 a       291     0    12     1    16
  7.4813615072984818E-01 a       292     0    12     1    17
 -6.1259304406283066E-01 a       293     0    12     1    18
  2.6563892284495929E+00 a       294     0    12     1    19
  3.8626694912779223E+00 a       295     0    12     1    20
 -1.0136595865703943E+00 a       296     0    12     1    21
  7.3492690040416546E+00 a       297     0    12     1    22
 -6.7776699581952526E-01 a       298     0    12     1    23
  3.0652752564800161E+00 a       299     0    12     1    24
 -1.9188182492997368E+00 a       300     0    12     1    25
 -2.2609751934967477E+00 a       301     0    13     1     1
  3.0332767303816649E-02 a       302     0    13     1     2
  9.3838284975792874E-01 a       303     0    13     1     3
 -1.1064350642323397E+00 a       304     0    13     1     4
 -7.2016976071388072E-02 a       305     0    13     1     5
 -2.0174292606165016E+00 a       306     0    13     1     6
 -1.0240924933861426E+00 a       307     0    13     1     7
 -4.1671719007142255E-01 a       308     0    13     1     8
 -1.1217024597393594E+00 a       309     0    13     1     9
  8.7019209862113533E-01 a       310     0    13     1    10
 -5.9394557404557269E-01 a       311     0    13     1    11
 -1.4609856623318112E+00 a       312     0    13     1    12
  1.0939773627618583E+00 a       313     0    13     1    13
  2.3405832422507302E+00 a       314     0    13     1    14
  1.3760216938816858E-01 a       315     0    13     1    15
 -6.4459710775599499E-01 a       316     0    13     1    16
 -1.0957210794779910E+00 a       317     0    13     1    17
 -1.2688752231205351E+00 a       318     0    13     1    18
  7.2262281129716377E-01 a       319     0    13     1    19
  5.0661021809037421E-01 a       320     0    13     1    20
  2.4005565485837957E-01 a       321     0    13     1    21
 -1.9788209599615525E-01 a       322     0    13     1    22
  3.8856940037482118E-01 a       323     0    13     1    23
  6.7755046722178636E-01 a       324     0    13     1    24
 -4.3077688906354039E-01 a       325     0    13     1    25
 -8.9632983966944408E+00 a       326     0    14     1     1
  9.4946233941044622E-01 a       327     0    14     1     2
  1.3554769590333491E+00 a       328     0    14     1     3
  1.7471458053078590E-01 a       329     0    14     1     4
  1.0817294498088939E+00 a       330     0    14     1     5
 -9.5507482480653856E+00 a       331     0    14     1     6
  9.7232292625870718E-03 a       332     0    14     1     7
 -3.5933236616158939E+00 a       333     0    14     1     8
 -2.6413028034313291E-01 a       334     0    14     1     9
  1.2621304768221004E+00 a       335     0    14     1    10
 -1.9676208189944937E+00 a       336     0    14     1    11
 -6.9649820040137120E+00 a       337     0    14     1    12
  3.8727727803076499E+00 a       338     0    14     1    13
  7.0749109632516483E+00 a       339     0    14     1    14
  1.2273549163771873E+00 a       340     0    14     1    15
 -7.3439097392925365E+00 a       341     0    14     1    16
 -1.8036583388061322E+00 a       342     0    14     1    17
  7.5967131713466007E-01 a       343     0    14     1    18
 -1.5340910750617367E+00 a       344     0    14     1    19
 -1.6003889590683782E+00 a       345     0    14     1    20
  2.3423791835026457E+00 a       346     0    14     1    21
 -7.9678108437095192E+00 a       347     0    14     1    22
  2.6690281512746346E+00 a       348     0    14     1    23
 -3.3582005170161815E+00 a       349     0    14     1    24
  4.4913942467538781E-01 a       350     0    14     1    25
  2.6340466361698267E+00 a       351     0    15     1     1
  1.2121253402209908E+00 a       352     0    15     1     2
 -4.6088392666003717E+00 a       353     0    15     1     3
 -1.8108771028827455E+00 a       354     0    15     1     4
  1.2531600215003775E+00 a       355     0    15     1     5
  9.7318411031025875E-01 a       356     0    15     1     6
  2.4980865779334973E+00 a       357     0    15     1     7
  4.9106419673149659E+00 a       358     0    15     1     8
  7.3588394227931542E-01 a       359     0    15     1     9
 -5.6714616600696455E-01 a       360     0    15     1    10
  2.4274367527939038E+00 a       361     0    15     1    11
 -9.2941943365929380E-01 a       362     0    15     1    12
 -9.7898154973768914E-01 a       363     0    15     1    13
 -3.7490833377822161E+00 a       364     0    15     1    14
  2.7892968075353308E+00 a       365     0    15     1    15
  2.6863198611154311E+00 a       366     0    15     1    16
 -1.4485075584786136E+00 a       367     0    15     1    17
 -1.4762281509458366E+00 a       368     0    15     1    18
 -1.6584756863605046E-01 a       369     0    15     1    19
 -2.3676046276165961E+00 a       370     0    15     1    20
 -4.1632303897429992E+00 a       371     0    15     1    21
  2.9997123710434699E+00 a       372     0    15     1    22
  1.8561790094161748E+00 a       373     0    15     1    23
 -2.2532715973107784E+00 a       374     0    15     1    24
  3.1540676408282553E+00 a       375     0    15     1    25
 -1.3474989993883706E+00 a       376     0    16     1     1
 -4.6882264029083043E+00 a       377     0    16     1     2
 -3.4528851639351987E-01 a       378     0    16     1     3
 -6.9507707839479316E-01 a       379     0    16     1     4
 -2.5319815003320961E-01 a       380     0    16     1     5
 -2.0826294637568434E+00 a       381     0    16     1     6
  5.9258426944401332E-01 a       382     0    16     1     7
  8.9676251171939203E-01 a       383     0    16     1     8
 -2.0096164775296583E+00 a       384     0    16     1     9
 -4.0863252753028334E-01 a       385     0    16     1    10
  9.1317218447741044E-01 a       386     0    16     1    11
  1.2879308080403076E-01 a       387     0    16     1    12
  5.1922849468627219E-01 a       388     0    16     1    13
 -3.5706432316169018E-01 a       389     0    16     1    14
  8.7914261839738261E-01 a       390     0    16     1    15
 -1.1842608306310420E+00 a       391     0    16     1    16
 -1.6225761340151086E+00 a       392     0    16     1    17
  1.2043225292600814E+00 a       393     0    16     1    18
 -5.7976842647511562E-01 a       394     0    16     1    19
  1.2212610595252646E+00 a       395     0    16     1    20
  3.5963047709235618E-01 a       396     0    16     1    21
 -1.6341532591027648E+00 a       397     0    16     1    22
  5.6743582728470932E-01 a       398     0    16     1    23
 -1.8071463203703475E+00 a       399     0    16     1    24
 -1.9289471664736322E+00 a       400     0    16     1    25
 -2.5692003639914529E+00 a       401     0    17     1     1
  2.9875473812126447E+00 a       402     0    17     1     2
  3.1949036419371555E+00 a       403     0    17     1     3
  5.9581945129085456E-01 a       404     0    17     1     4
 -1.1034621167721212E+00 a       405     0    17     1     5
  1.7957391371904468E+00 a       406     0    17     1     6
 -2.1284610276272655E+00 a       407     0    17     1     7
 -4.9703441805838304E+00 a       408     0    17     1     8
 -6.5919791834779717E-01 a       409     0    17     1     9
  2.1288181103067738E+00 a       410     0    17     1    10
 -1.2456997475438427E+00 a       411     0    17     1    11
 -9.3723199882918129E-01 a       412     0    17     1    12
  1.8763485322700544E+00 a       413     0    17     1    13
  2.1336950233750906E+00 a       414     0    17     1    14
 -1.9553722051410019E+00 a       415     0    17     1    15
 -1.4868714727229759E+00 a       416     0    17     1    16
 -2.5228673097850085E-01 a       417     0    17     1    17
 -1.4114078604531510E+00 a       418     0    17     1    18
 -2.3425583109328438E-01 a       419     0    17     1    19
 -4.6747426109867596E-01 a       420     0    17     1    20
  2.8004068933391766E+00 a       421     0    17     1    21
 -6.3443994539987814E-01 a       422     0    17     1    22
 -1.3301650002300889E+00 a       423     0    17     1    23
  4.1883161119785735E+00 a       424     0    17     1    24
 -2.2756696788564170E+00 a       425     0    17     1    25
  6.0671524767131124E-01 a       426     0    18     1     1
  1.2174435110743719E+01 a       427     0    18     1     2
  2.5372902616045727E+00 a       428     0    18     1     3
  6.0134904551483526E-01 a       429     0    18     1     4
  1.8857086077974947E+00 a       430     0    18     1     5
  3.1882922771377764E+00 a       431     0    18     1     6
  6.6267954503917770E-01 a       432     0    18     1     7
 -1.3172012195874698E+00 a       433     0    18     1     8
  4.7874610557021077E-03 a       434     0    18     1     9
  3.3398287908712865E+00 a       435     0    18     1    10
  3.5000497644532946E+00 a       436     0    18     1    11
  5.7229565298071572E+00 a       437     0    18     1    12
  1.3214900991353826E-01 a       438     0    18     1    13
  2.3788684104433244E+00 a       439     0    18     1    14
 -1.8032566434998727E+00 a       440     0    18     1    15
  2.1671274745475060E+00 a       441     0    18     1    16
  3.9149356195610330E+00 a       442     0    18     1    17
 -7.9538131052114591E-01 a       443     0    18     1    18
 -1.8482384072010956E+00 a       444     0    18     1    19
 -5.4366156507289443E+00 a       445     0    18     1    20
  1.0147343565759128E+00 a       446     0    18     1    21
  7.2354650942741880E+00 a       447     0    18     1    22
 -2.5957332390445007E+00 a       448     0    18     1    23
  7.9257872415840929E+00 a       449     0    18     1    24
  2.3641879263198877E+00 a       450     0    18     1    25
  3.6300619074863540E+00 a       451     0    19     1     1
 -2.1045492090568403E+00 a       452     0    19     1     2
 -7.9916777261554406E-01 a       453     0    19     1     3
  1.1351041045362134E+00 a       454     0    19     1     4
 -2.4224774817326983E-01 a       455     0    19     1     5
  2.3164297156961702E+00 a       456     0    19     1     6
  1.5486069220220586E+00 a       457     0    19     1     7
  7.1115194636281716E-03 a       458     0    19     1     8
  1.2580402943836719E+00 a       459     0    19     1     9
 -1.1201276530536506E+00 a       460     0    19     1    10
  4.9275699322637623E-01 a       461     0    19     1    11
  9.0701887787252677E-01 a       462     0    19     1    12
 -8.9845420082569671E-01 a       463     0    19     1    13
 -2.8844748967335412E+00 a       464     0    19     1    14
  1.6662214391123328E-01 a       465     0    19     1    15
  1.5849013468416735E+00 a       466     0    19     1    16
  4.8765762996885997E-01 a       467     0    19     1    17
  5.8757443893955397E-01 a       468     0    19     1    18
 -1.0270651225658685E-01 a       469     0    19     1    19
 -1.1548882067928126E+00 a       470     0    19     1    20
 -9.9066096727910913E-01 a       471     0    19     1    21
  3.0052363439752600E-01 a       472     0    19     1    22
 -1.2722034026974935E+00 a       473     0    19     1    23
 -1.1624719148107638E+00 a       474     0    19     1    24
  1.0123317697206200E+00 a       475     0    19     1    25
  6.9213944875115043E+00 a       476     0    20     1     1
 -9.4917067813028950E+00 a       477     0    20     1     2
 -4.4489641371949418E+00 a       478     0    20     1     3
  1.4177377480691411E+00 a       479     0    20     1     4
 -2.2138139393288956E+00 a       480     0    20     1     5
  3.9017325095679753E+00 a       481     0    20     1     6
  2.5241323601005576E+00 a       482     0    20     1     7
  1.2367008873320726E+00 a       483     0    20     1     8
  4.3841446236543202E+00 a       484     0    20     1     9
 -4.7191522765660476E+00 a       485     0    20     1    10
 -2.6448469831203867E+00 a       486     0    20     1    11
 -2.2408632571316245E+00 a       487     0    20     1    12
 -2.2408123715706081E+00 a       488     0    20     1    13
 -8.2087386256204447E+00 a       489     0    20     1    14
  2.2881577113947769E+00 a       490     0    20     1    15
  1.8603504761012046E+00 a       491     0    20     1    16
 -2.7854294444942180E+00 a       492     0    20     1    17
  1.9197947530218524E+00 a       493     0    20     1    18
  1.2897722135123018E+00 a       494     0    20     1    19
  1.5690240615562923E+00 a       495     0    20     1    20
 -3.2302998581415157E+00 a       496     0    20     1    21
 -4.5334538506321351E+00 a       497     0    20     1    22
  1.7805033624759670E-01 a       498     0    20     1    23
 -8.5103685982747272E+00 a       499     0    20     1    24
  5.0827195227410904E-01 a       500     0    20     1    25
  4.6727516086666299E+00 a       501     0    21     1     1
 -6.9102974833952180E+00 a       502     0    21     1     2
  5.6414922712634608E-01 a       503     0    21     1     3
  4.3005989505725815E+00 a       504     0    21     1     4
  2.8628423747592252E-01 a       505     0    21     1     5
 -1.5187350404950160E+00 a       506     0    21     1     6
 -1.9354372244002715E+00 a       507     0    21     1     7
  4.1113417682366098E+00 a       508     0    21     1     8
  7.9751504609689861E-01 a       509     0    21     1     9
  1.7681113682703617E+00 a       510     0    21     1    10
 -5.9767584719037483E+00 a       511     0    21     1    11
 -7.5603194085449097E+00 a       512     0    21     1    12
  2.1266080143327604E+00 a       513     0    21     1    13
  3.6299098818655290E-01 a       514     0    21     1    14
 -7.2042210527936346E-01 a       515     0    21     1    15
 -2.8388292714904924E+00 a       516     0    21     1    16
  1.7574720571943903E+00 a       517     0    21     1    17
 -6.5406873336219542E+00 a       518     0    21     1    18
  7.8938557204010573E+00 a       519     0    21     1    19
 -1.3616061571160150E+00 a       520     0    21     1    20
 -4.7938514349465855E+00 a       521     0    21     1    21
 -3.9796583552512614E+00 a       522     0    21     1    22
  1.9141035729473217E+00 a       523     0    21     1    23
 -3.2353060356991752E+00 a       524     0    21     1    24
  6.9916451677579206E+00 a       525     0    21     1    25
 -1.9652209846087021E+00 a       526     0    22     1     1
 -6.5672142700758558E+00 a       527     0    22     1     2
  8.0755649543064767E-01 a       528     0    22     1     3
  2.8439378638714263E-01 a       529     0    22     1     4
 -8.5313699669199314E-02 a       530     0    22     1     5
